# DERIVADO — NO EDITAR
resultado_id	consumidor	tipo	valor_legacy	escala_legacy	clase_legacy	acto_legacy	fecha_legacy	payload_ids_legacy	sha256_legacy	script_legacy	spec_legacy	spec_sha_legacy	receta_legacy	depende_de	corrida_natural	estado	vigencia	validacion_independiente
RES-0170	data/curacion-registro/celdas-d/G5.obligacion_medida.conducta.yaml:G5.obligacion_medida.conducta	celda_D	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	CALIBRACION_CONJUNTA	LISTO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/motor.py	data/curacion-registro/celdas-d/G5.obligacion_medida.conducta.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0078	PENDIENTE	PENDIENTE	NO-HECHA
RES-0171	data/curacion-registro/celdas-d/G5.radio_confianza.encuci_vs_enbiare.yaml:G5.radio_confianza.encuci_vs_enbiare	celda_D	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	COMPARACION	LISTO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/motor.py	data/curacion-registro/celdas-d/G5.radio_confianza.encuci_vs_enbiare.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0079	PENDIENTE	PENDIENTE	NO-HECHA
RES-0172	milpa/catalogo-momentos-v0_1.tsv:M01	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	tramite.mordida.discrecional	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0173	milpa/catalogo-momentos-v0_1.tsv:M02	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	tramite.mordida.con_registro	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0174	milpa/catalogo-momentos-v0_1.tsv:M03	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	tramite.gobierno_digital.coercitivo	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0175	milpa/catalogo-momentos-v0_1.tsv:M04	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	tramite.gobierno_digital.util_sin_coercion	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0176	milpa/catalogo-momentos-v0_1.tsv:M05	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	tramite.evasion_norma	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0177	milpa/catalogo-momentos-v0_1.tsv:M06	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	dinero.ahorro.con_puente_y_respaldo	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0178	milpa/catalogo-momentos-v0_1.tsv:M07	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	dinero.credito.scoring_alternativo	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0179	milpa/catalogo-momentos-v0_1.tsv:M08	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	AJUSTE	civico.denuncia.con_seguro	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0080	PENDIENTE	PENDIENTE	NO-HECHA
RES-0180	milpa/catalogo-momentos-v0_1.tsv:M09	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R1.4	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0181	milpa/catalogo-momentos-v0_1.tsv:M10	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R2.1	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0182	milpa/catalogo-momentos-v0_1.tsv:M11	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R2.2	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0183	milpa/catalogo-momentos-v0_1.tsv:M12	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R3.4	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0184	milpa/catalogo-momentos-v0_1.tsv:M13	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R7.1	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0185	milpa/catalogo-momentos-v0_1.tsv:M14	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R7.3	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0186	milpa/catalogo-momentos-v0_1.tsv:M15	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R7.4	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0187	milpa/catalogo-momentos-v0_1.tsv:M16	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R7.5	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0188	milpa/catalogo-momentos-v0_1.tsv:M17	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R8.1	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0189	milpa/catalogo-momentos-v0_1.tsv:M18	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R8.2	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0190	milpa/catalogo-momentos-v0_1.tsv:M19	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R8.3	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0191	milpa/catalogo-momentos-v0_1.tsv:M20	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R10.1	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0192	milpa/catalogo-momentos-v0_1.tsv:M21	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R10.2	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0193	milpa/catalogo-momentos-v0_1.tsv:M22	momento	NO-DECLARADO-EN-EL-REGISTRO	persona	HOLDOUT	R10.3	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/momentos.py	milpa/catalogo-momentos-v0_1.tsv	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0081	PENDIENTE	PENDIENTE	NO-HECHA
RES-0194	milpa/procedencia.yaml:condicionales_confianza_institucional/salud	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	edad	MEDIDO·PARCIAL(edad)	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0195	milpa/procedencia.yaml:condicionales_confianza_institucional/educación	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	formalidad,edad,urbanización,ingreso,acceso_digital	MEDIDO·PARCIAL(formalidad,edad,urbanización,ingreso,acceso_digital)	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0163;RES-0164;RES-0166;RES-0167	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0196	milpa/procedencia.yaml:condicionales_confianza_institucional/financiera	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	formalidad,edad,urbanización,migración,ingreso	MEDIDO·PARCIAL(formalidad,edad,urbanización,migración,ingreso)	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0163;RES-0164;RES-0166	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0197	milpa/procedencia.yaml:condicionales_confianza_institucional/seguridad-FFAA	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	edad,dominio	MEDIDO·PARCIAL(edad,dominio), por institución	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0198	milpa/procedencia.yaml:condicionales_confianza_institucional/justicia-policía	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	edad,dominio	MEDIDO·PARCIAL(edad,dominio), por institución	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0199	milpa/procedencia.yaml:condicionales_confianza_institucional/electoral-partidos	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	formalidad,edad,dominio	MEDIDO·PARCIAL(formalidad,edad,dominio), por ítem	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0163;RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0200	milpa/procedencia.yaml:condicionales_escalares/radio_confianza	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	formalidad,edad,dominio	MEDIDO·PARCIAL(formalidad,edad,dominio), por ítem	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0163;RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0201	milpa/procedencia.yaml:condicionales_escalares/familismo_apoyo	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	formalidad,edad,urbanización	MEDIDO·PARCIAL(formalidad,edad,urbanización), por ítem	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0163;RES-0164	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0202	milpa/procedencia.yaml:condicionales_escalares_confianza_generica/confianza_institucional_generico_servidores_publicos	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	edad,formalidad,sexo,escolaridad,estrato	MEDIDO·PARCIAL(edad,formalidad,sexo,escolaridad,estrato), por atributos	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0164;RES-0163	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0203	milpa/procedencia.yaml:condicionales_escalares_exposicion_violencia/exposicion_violencia	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	edad,dominio,formalidad,ESTRATO	MEDIDO·PARCIAL(edad,dominio,formalidad,ESTRATO)	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha	RES-0164;RES-0163	CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0204	milpa/procedencia.yaml:condicionales_escalares_medido_nacional/norma_de_género	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	x = 0/vacio (NACIONAL)	MEDIDO·NACIONAL	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
RES-0205	milpa/procedencia.yaml:condicionales_escalares_medido_nacional/obligación_medida	condicional_theta	NO-DECLARADO-EN-EL-REGISTRO	x = 0/vacio (NACIONAL)	MEDIDO·NACIONAL	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	milpa/src/theta.py	milpa/procedencia.yaml	NO-DECLARADO-EN-EL-REGISTRO	PARCIAL:payload_ids+sha256+spec_sha		CORR-0082	PENDIENTE	PENDIENTE	NO-HECHA
