id	encuesta	ola	universo	variable	estimador	ponderador	escala	grado_dependencia	grado_dependencia_evidencia	publicada	cv_arbitro	n_no_ponderado	frase_discriminacion	post_corte_u_ola_retenida	dominio	dificultad	estrato	origen_manifiesto_id	estado_filtro_i_publicada	estado_filtro_iii_cv	adjudicacion
CAND-a6a04d7c68bc3c98b2b8	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_14	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-7d9973f9913e04028e36	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_15	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Aquí, en este municipio (alcaldía)""},{""codigo"":""2"",""etiqueta"":""En este estado, pero en otro municipio (alcaldía)""},{""codigo"":""3"",""etiqueta"":""En otro estado""},{""codigo"":""4"",""etiqueta"":""En Estados Unidos de América""},{""codigo"":""5"",""etiqueta"":""En otro país""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-cc54554c15771e5227dc	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_1A	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-f08af358423154b5bfc1	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_2	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""vive con su pareja en unión libre?""},{""codigo"":""2"",""etiqueta"":""está separada(o)?""},{""codigo"":""3"",""etiqueta"":""está divorciada(o)?""},{""codigo"":""4"",""etiqueta"":""es viuda(o)?""},{""codigo"":""5"",""etiqueta"":""está casada(o)?""},{""codigo"":""6"",""etiqueta"":""es soltera(o)?""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-5e4aaa2d574f095f7f26	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_3	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-a30cede077718f974001	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_4	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-eb215f22100b7dda2a75	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_1	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-fa5473d6f55a54d4107c	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_2	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-111304b2d577c3577be2	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_3	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-738cca3e141624e4a8c5	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_4	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-9d689e57b13d28c87cd6	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_5	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-78a4bbe3e84a16b15905	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_6	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-d23688ae97425c3db327	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_7	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-9f92b3f6f0abcded6f68	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_5_8	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""No tiene dificultad""},{""codigo"":""2"",""etiqueta"":""Lo hace con poca dificultad""},{""codigo"":""3"",""etiqueta"":""Lo hace con mucha dificultad""},{""codigo"":""4"",""etiqueta"":""No puede hacerlo""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-3011ae9a40d930326ecb	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_6	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":false,""codigos"":[""9""]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-943ed2e6cb5ca8fdf526	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P3_8	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""trabajó por lo menos una hora?""},{""codigo"":""2"",""etiqueta"":""tenía trabajo, pero no trabajó?""},{""codigo"":""3"",""etiqueta"":""buscó trabajo?""},{""codigo"":""4"",""etiqueta"":""hizo gestiones o realizó trámites para iniciar un negocio o actividad por su cuenta?""},{""codigo"":""5"",""etiqueta"":""¿Es persona jubilada o pensionada?""},{""codigo"":""6"",""etiqueta"":""¿Es estudiante?""},{""codigo"":""7"",""etiqueta"":""¿Se dedica a los quehaceres del hogar o al cuidado de algún familiar?""},{""codigo"":""8"",""etiqueta"":""¿Tiene una limitación física o mental permanente que le impide trabajar?""},{""codigo"":""9"",""etiqueta"":""Estaba en otra situación diferente a las anteriores""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-536218fae0eabed0e1dc	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P4_1	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-bafd55c2e147abf66d8f	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P4_10	DISTRIBUCION_PONDERADA	fac_per	"tipo=CATEGORICA;codificacion=[{""codigo"":""1"",""etiqueta"":""Menos de una semana/ No tiene ahorros""},{""codigo"":""2"",""etiqueta"":""Al menos una semana, pero menos de un mes""},{""codigo"":""3"",""etiqueta"":""Al menos un mes, pero menos de tres meses""},{""codigo"":""4"",""etiqueta"":""Al menos tres meses, pero menos de seis meses""},{""codigo"":""5"",""etiqueta"":""Seis meses o más""}];missing={""ausencia_documentada"":false,""codigos"":[""8"",""9""]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-321dc6f86bf906ecc02a	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P4_11	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-a02dd8cc484d7c719101	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P4_2_1	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
CAND-f6cf4cc289c1843ae8c3	Encuesta Nacional de Inclusión Financiera 2024	2024	Población de 18 años y más que reside permanentemente en viviendas particulares dentro del territorio nacional.	P4_2_2	PROPORCION_PONDERADA	fac_per	"tipo=BINARIA;codificacion=[{""codigo"":""1"",""etiqueta"":""Sí""},{""codigo"":""2"",""etiqueta"":""No""}];missing={""ausencia_documentada"":true,""codigos"":[]}"	P0	milpa/procedencia.yaml cita (encuesta,ola) como ruta de parametrizacion de M	PENDIENTE-BIBLIOTECARIO	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-ARBITRO-INEXISTENTE	PENDIENTE-JUICIO-SEMANTICO-POR-VARIABLE	PENDIENTE-DEPENDE-DE-PUBLICADA-Y-CV	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	PENDIENTE-CLASIFICACION-SUSTANTIVA-POR-VARIABLE	enif2024_fd_xlsx	NO_RESUELTO	NO_RESUELTO	PARO_MESA:FILTRO_i_PUBLICADA_Y_FILTRO_iii_CV_ARBITRO_NO_RESUELTOS
