declaracion_id	input_id	localizador_declarado	identificador_declarado	activo_id	metodo_reconciliacion	evidencia_reconciliacion	estado_reconciliacion
DEC-007462187c9a3f6425922812	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cngmd/2019/microdatos/m4/Infraestructura_cngmd2019_dbf.zip	Infraestructura_cngmd2019_dbf.zip	ACT-590bd75a6ac1f907eaa62e69	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-0079ce88ed3fd40528b5ca37	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/envipe/2014/envipe_english_00_xlsx.zip	envipe_english_00_xlsx.zip	ACT-0671613be4c6c9db2acacb49	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/envipe/2014/envipe_english_00_xlsx.zip	ACTIVO_UNICO
DEC-007b07107acd82aa7d3b59fa	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnijf/2014/microdatos/m4/asuntos_juris_cnijf2014_dbf.zip	asuntos_juris_cnijf2014_dbf.zip	ACT-de30bb1677d6fc30394b899f	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-007d8cde7a9b73ee7cb59b73	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2022/microdatos/enigh2022_ns_trabajos_sav.zip	enigh2022_ns_trabajos_sav.zip	ACT-e0c4d59cd781aa6e3cf81c2c	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-007e3957833a33af95572b9c	INP-220932eafff5baaebfaf	data_raw:conjunto_de_datos_enoe_2024_2t_csv.zip	enoe_2024_2t_csv	ACT-ff6138382b61e791835951b6	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-007ea04d3a6e855488926c8f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enpecyt/2007/tabulados/2007_ENP01.xlsx	2007_ENP01.xlsx	ACT-0bdf9ee1229ecbf52e665540	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enpecyt/2007/tabulados/2007_ENP01.xlsx	ACTIVO_UNICO
DEC-007f417669cd8e8850337bce	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cngspspe/2014/microdatos/AP_Estructura_Org_cngspspe2014_dbf.zip	AP_Estructura_Org_cngspspe2014_dbf.zip	ACT-f7fc99eb20dfc8b3f2e0c43e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-0081d5fbb15af3fe61a05fab	INP-94736edb2f6463209dd3	https://www.migracionyremesas.org/	www.migracionyremesas.org	ACT-0b10de8a8dcd3f810c4c3207	SIN_RECONCILIACION	https://www.migracionyremesas.org/	ACTIVO_UNICO
DEC-0085725eeed87d245f51c6db	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/investigacion/ecesm/tabulados/ECESM_32.xlsx	ECESM_32.xlsx	ACT-b6c92e93133f955cdfb5e9d9	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/investigacion/ecesm/tabulados/ECESM_32.xlsx	ACTIVO_UNICO
DEC-008a319716f7289271e0b9f9	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibact/2018/tabulados/ori/cbs_121.xlsx	cbs_121.xlsx	ACT-2e8005c301808c314eb8a40c	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibact/2018/tabulados/ori/cbs_121.xlsx	ACTIVO_UNICO
DEC-008a631d06689027ac72662f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_uedo670.xlsx	2021_uedo670.xlsx	ACT-a7134e10bdb564755b787f2c	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_uedo670.xlsx	ACTIVO_UNICO
DEC-008b51001c3c842cec971c3b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2014/tabulados/innonce14_15.xlsx	innonce14_15.xlsx	ACT-eae4e57cf9d3d741d5706eed	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2014/tabulados/innonce14_15.xlsx	ACTIVO_UNICO
DEC-008bef7defa1a5d68d647dc1	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_23.xls	CA2007_23.xls	ACT-30633eb95a5400e5e9d337f2	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_23.xls	ACTIVO_UNICO
DEC-008d6c858641df4116f455c0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/epacol/2017_2023/tabulados/2017_EPACOL_Dimension_II.xlsx	2017_EPACOL_Dimension_II.xlsx	ACT-ca024b20393dda145bfd1296	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/epacol/2017_2023/tabulados/2017_EPACOL_Dimension_II.xlsx	ACTIVO_UNICO
DEC-008ea10c5f1fcfc2045494e1	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/ceu/Censo2020_CEU_jal_csv.zip	Censo2020_CEU_jal_csv.zip	ACT-000fa10e642173a2c3901484	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-0090afdd9fae6ce1bf8bbf5c	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_14_dbf.zip	cgpv90p_14_dbf.zip	ACT-73d3282fe6806a0e2a8ffb80	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-009104c99b17a7e9fa4099f9	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ena/2012/microdatos/ejemplo_ena2012_csv.zip	ejemplo_ena2012_csv.zip	ACT-0196b82951978162091e3375	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00950a3a06af438254505b07	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2015/tabulados/u1na254.xlsx	u1na254.xlsx	ACT-555278ce6dc95e90e61487eb	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2015/tabulados/u1na254.xlsx	ACTIVO_UNICO
DEC-0096fa0839d62c4f798d1d13	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/mcs/2012/microdatos/MCS_Poblacion_2012_concil_2010_csv.zip	MCS_Poblacion_2012_concil_2010_csv.zip	ACT-f905dc69845e561faaa9cc85	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00988752b5f14a6ad137774c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/elcos/tabulados/ELCOS12_TEMA_2.xls	ELCOS12_TEMA_2.xls	ACT-e7bf480bbb11215f43b4d4da	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/elcos/tabulados/ELCOS12_TEMA_2.xls	ACTIVO_UNICO
DEC-00995b4a6fdbaeb2821f62be	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/est/2020/microdatos/enigh2020_est_apertura_regalorecib_dta.zip	enigh2020_est_apertura_regalorecib_dta.zip	ACT-03cbc848d0221b3aa6fa3fab	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00996683a60000baa642c638	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/tabulados/08_caracteristicas_economicas.xls	08_caracteristicas_economicas.xls	ACT-6e07708e2ca8e19eaa52164d	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/tabulados/08_caracteristicas_economicas.xls	ACTIVO_UNICO
DEC-009a32ef98a86864c80fcf9a	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2022/tabulados/2022_u2es802.xlsx	2022_u2es802.xlsx	ACT-8fd9f9c8ae302f513b4b7957	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2022/tabulados/2022_u2es802.xlsx	ACTIVO_UNICO
DEC-009a8f5bb7469e5c61a8a133	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/A90_AGUAN17.xls	A90_AGUAN17.xls	ACT-05cf4e9d96c5218960ba00da	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/A90_AGUAN17.xls	ACTIVO_UNICO
DEC-009aae5ceaec7a05097cc601	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/doc/enoe_n_validacion_primaria_coe_ampliada.pdf	enoe_n_validacion_primaria_coe_ampliada.pdf	ACT-4ef3787ec0197cad663b6bc1	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-009e8725e4a09bbcc5f15c48	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_296.xlsx	GELCP_296.xlsx	ACT-aa667c4aac3ffeb493fc1705	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_296.xlsx	ACTIVO_UNICO
DEC-00a17415688b0c5c2d8a074f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/cou_pcr_co_pc_2017.xlsx	cou_pcr_co_pc_2017.xlsx	ACT-66744e4059001eadda87665e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/cou_pcr_co_pc_2017.xlsx	ACTIVO_UNICO
DEC-00a9665edc003af6afffdb8c	INP-2865109ffad1a501b9b6	https://www.banxico.org.mx/multimedia/cuentasValidadas2.jpg	cuentasValidadas2.jpg	ACT-744af9086d81f05588df5e88	SIN_RECONCILIACION	https://www.banxico.org.mx/multimedia/cuentasValidadas2.jpg	ACTIVO_UNICO
DEC-00a97deb1fff50f8a8cf0543	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/2016trim4_dta.zip	2016trim4_dta.zip	ACT-bc2f7e5e950e647853687d0e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00aa9c7e09e1d0dff7c6060c	INP-220932eafff5baaebfaf	data_raw:engasto2012/lugar_compra_dta.zip	engasto_2012_lugar_compra_dta	ACT-56e1f3b78384c10847e025bd	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-00aedc388675235ee6521ed0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2017_03/denue_00_21_0317_shp.zip	denue_00_21_0317_shp.zip	ACT-96861e61d2b86c114e9d47e5	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2017_03/denue_00_21_0317_shp.zip	ACTIVO_UNICO
DEC-00af2b21b9dfbb43879637b1	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/2012trim2_dta.zip	2012trim2_dta.zip	ACT-e74667193d6b5eb22a1b9359	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00b25dc936f3ecbd068531f6	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cngspspe/2019/microdatos/m1/Inter_info_cngspspe2019_dbf.zip	Inter_info_cngspspe2019_dbf.zip	ACT-8efa081a4a17f07cd72643bd	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00b2e905b371f912a73ec640	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ee/2003/tabulados/Tabulados_sceem_2003.zip	Tabulados_sceem_2003.zip	ACT-73dac5f42a013a6306b1267c	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ee/2003/tabulados/Tabulados_sceem_2003.zip	ACTIVO_UNICO
DEC-00b3cb71a581078a493d98b3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/endireh/2021/tabulados/xiv_relacion_actual_o_ultima_estimaciones_endireh2021.xlsx	xiv_relacion_actual_o_ultima_estimaciones_endireh2021.xlsx	ACT-9c2edfef695dd05540b328dc	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/endireh/2021/tabulados/xiv_relacion_actual_o_ultima_estimaciones_endireh2021.xlsx	ACTIVO_UNICO
DEC-00b7a4eb58a5d7da08725d74	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2014/tabulados/turnce14_17.xlsx	turnce14_17.xlsx	ACT-998c247012b6a57c394fba0b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2014/tabulados/turnce14_17.xlsx	ACTIVO_UNICO
DEC-00b98da63620d71c2c2acc5c	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/30_veracruz_2010_iter_dbf.zip	30_veracruz_2010_iter_dbf.zip	ACT-61ddc09560eb752c91c081df	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00ba340ab927483f9b667940	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2016/tabulados/u3cd202.xlsx	u3cd202.xlsx	ACT-1dd25f296e1b644e0f749b4e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2016/tabulados/u3cd202.xlsx	ACTIVO_UNICO
DEC-00bab28bfb1ac00e7f533702	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2014/tabulados/precisiones/ena14_ipsoci03.xlsx	ena14_ipsoci03.xlsx	ACT-53d28b3c52fe8d29edd4091f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2014/tabulados/precisiones/ena14_ipsoci03.xlsx	ACTIVO_UNICO
DEC-00babe52f024890b160db2e8	INP-7a3306241258c875c9eb	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/Censo2020_CA_dgo_dta.zip	Censo2020_CA_dgo_dta.zip	ACT-c204a192a7f402329c2170d5	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00bc3b28d6695134dcaee587	INP-e146c7391e32a0314bae	declaracion:INP-e146c7391e32a0314bae:Encuesta Nacional sobre Uso del Tiempo (ENUT)	Encuesta Nacional sobre Uso del Tiempo (ENUT)	ACT-88ae848cb6be7ca93d52e88d	SIN_RECONCILIACION	declaracion:INP-e146c7391e32a0314bae:Encuesta Nacional sobre Uso del Tiempo (ENUT)	NO_DETERMINADO
DEC-00bcdf43a5f7eeecb928f38c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enafin/2015/tabulados/33_3_2_sec.xlsx	33_3_2_sec.xlsx	ACT-bea5cea6f9b861a8d1ecf072	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enafin/2015/tabulados/33_3_2_sec.xlsx	ACTIVO_UNICO
DEC-00c06c01ab812c0e186a1e4b	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2022/microdatos/ADOJC_Delito_conclusion_ehriij2022_dbf.zip	ADOJC_Delito_conclusion_ehriij2022_dbf.zip	ACT-f8f083810254b9cebc339235	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00c4e301e33cf69fd2c57038	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/eng/2010/microdatos/ape_tramites2010_dbf.zip	ape_tramites2010_dbf.zip	ACT-f5d653737eea7761e1d80701	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00c6109f4615435016b3b631	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_265.xlsx	PTF_265.xlsx	ACT-491f6ce09fbbaf85a880f658	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_265.xlsx	ACTIVO_UNICO
DEC-00c6b1019e5d40759e41891c	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2018/microdatos/m5/Exped_tramite_expenal_cnije2018_dbf.zip	Exped_tramite_expenal_cnije2018_dbf.zip	ACT-86c024bf14aeff41e0719a41	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00c797b4f2a1d019eeff2f11	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/cnpje/2022/tabulados/cnpje2022_serv_peri.xlsx	cnpje2022_serv_peri.xlsx	ACT-8aa353c31fe6821e49883764	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/cnpje/2022/tabulados/cnpje2022_serv_peri.xlsx	ACTIVO_UNICO
DEC-00c90e2eb8d1ba3d4bd986ee	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/encig/2021/doc/encig21_cuestionario.pdf	encig2021_cuestionario_pdf	ACT-2b703172027e4651c0d11c11	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-00c91b838b91428d291bad34	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/natalidad/microdatos/2019/natalidad_base_datos_2019_dbf.zip	natalidad_base_datos_2019_dbf.zip	ACT-bf83c2e36fb5e10e935c82b5	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00cc388a545c746994819ddf	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2018/microdatos/JC_Imputados_medida_ehriij2018_dbf.zip	JC_Imputados_medida_ehriij2018_dbf.zip	ACT-8724b799b2bd0da0d6759a0e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00cd5034caa48f599c8093c9	INP-76143f24fced1856d563	data_raw:envipe2021/bd_envipe_2021_RData.zip	envipe2021/bd_envipe_2021_RData.zip	ACT-d6512dd9258cd61e41ea3f71	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-00d380f965b1e8037f34099d	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/tradicional/1994/microdatos/concen_dbf.zip	concen_dbf.zip	ACT-b11f231906423a1440fa4f2f	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00d9a88ababfc66fad0bafa3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2024/tabulados/hospnce24_02.xlsx	hospnce24_02.xlsx	ACT-ab5bfa238e9554d4983a88bd	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2024/tabulados/hospnce24_02.xlsx	ACTIVO_UNICO
DEC-00db18529a19aaf2724ccf8f	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/molec/2024/microdatos/molec_feb20_dbf.zip	molec_feb20_dbf.zip	ACT-49241b4e92d98fda7537c9ba	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00dc33888f1e67fb5048fcf2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/tabulados/10_movilidad_cotidiana.xls	10_movilidad_cotidiana.xls	ACT-92a6573ed17793abaf83d2e2	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/tabulados/10_movilidad_cotidiana.xls	ACTIVO_UNICO
DEC-00df02b4f3bbddc4e1b429d4	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/esmng/2009/tabulados/tab34.xls	tab34.xls	ACT-472e189410352b7f570e04be	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/esmng/2009/tabulados/tab34.xls	ACTIVO_UNICO
DEC-00e094c7e307e6e629d46293	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/2008trim2_dta.zip	2008trim2_dta.zip	ACT-71259629454ffb86ba871bae	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00e2fa4228a19fc6abffc9ab	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/mti/2013/tabulados/ind_bas_mti2011.xls	ind_bas_mti2011.xls	ACT-875882ba0a9c355f79489ec8	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/mti/2013/tabulados/ind_bas_mti2011.xls	ACTIVO_UNICO
DEC-00e32546351aef35e07b2bff	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnpje/2019/microdatos/m2/Medida_caut_prote_sis_cnpje2019_dbf.zip	Medida_caut_prote_sis_cnpje2019_dbf.zip	ACT-7fa1e4f969f9cbd7d0bacd75	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00e42bea872d5164f9d62e20	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_ent_ipmaq01.xlsx	ena17_ent_ipmaq01.xlsx	ACT-a661fcaa4018ebba8a957ae4	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_ent_ipmaq01.xlsx	ACTIVO_UNICO
DEC-00e6a1cff5e6e09d89bac829	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnpj/2018/microdatos/m3/Recurso_presupuestal_cnpjf2018_dbf.zip	Recurso_presupuestal_cnpjf2018_dbf.zip	ACT-7b81ae2a98331c6c50e3f798	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00e7f03af49be28a54211d76	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/23_quintana_roo_2010_iter_dbf.zip	23_quintana_roo_2010_iter_dbf.zip	ACT-d0d1b00d4c6b6b802bf3ab93	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-00ec1ed41f66950096cdd6bd	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/elna_16a.xls	elna_16a.xls	ACT-de6821aaade6523d9e6d1331	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/elna_16a.xls	ACTIVO_UNICO
DEC-00edfc0ae9869898362a0bda	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2015/denue_55_25022015_shp.zip	denue_55_25022015_shp.zip	ACT-e46ccf665d670a6a5f00a4cf	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2015/denue_55_25022015_shp.zip	ACTIVO_UNICO
DEC-00efa4ee7363415ecf918a2a	INP-19fe1f7e77dbaabb5b12	declaracion:INP-19fe1f7e77dbaabb5b12:Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México (CNGMD)	Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México (CNGMD)	ACT-bc8288b16f25784d4cd29ffb	SIN_RECONCILIACION	declaracion:INP-19fe1f7e77dbaabb5b12:Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México (CNGMD)	NO_DETERMINADO
DEC-00f82d211410f95b9c15301d	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2025_05/denue_00_22_0525_csv.zip	denue_00_22_0525_csv.zip	ACT-eabca99ebe2eff9854a98ae9	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2025_05/denue_00_22_0525_csv.zip	ACTIVO_UNICO
DEC-00feee33a6a35f87164ff9d5	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_12_dta.zip	eic2015_12_dta.zip	ACT-cfb7b79b1df079c9b0199dbe	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-01014a54c154b8ed554ae31f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_628.xlsx	CSIT_628.xlsx	ACT-c3f81bb14c16216d6a6933de	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_628.xlsx	ACTIVO_UNICO
DEC-0101573ceb2c206d943bc441	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/tabulados/ampliado/C2KMI08.xls	C2KMI08.xls	ACT-1c64a3f338da5c1fbc9e0c7e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/tabulados/ampliado/C2KMI08.xls	ACTIVO_UNICO
DEC-01017692b3465e09a1fa8e1a	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_349.xlsx	PTF_349.xlsx	ACT-8eaec78d1dc56627d3432754	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_349.xlsx	ACTIVO_UNICO
