tarea_observacion_id	run_id	snapshot_t0_sha256	activo_id	objeto_logico_id	familia_logica_id	ruta_localizador	grado_inspeccion	metodo	criterio_parada	estado_plan
TOBS-196e2c71344252115ec91acb	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-3819495d61ff039e346335bc	OBJ-c79431f0b62762dcb99792a1	FAM-41088bdc4c233435a2fed3cb	/home/pc0/mm-corpus/raw/mociba2023/mociba2023_bd_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1988fae9248fddbce1a8c8b2	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f879f21b10b2b58968d3bda8	OBJ-4d5df3a676342c8f7be5f2ab	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/ehh05cb_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-19d5e1387be5e974bfd91802	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-658ef3182106821ed87f8cfa	OBJ-dcfff06e1141a9bc7bccc753	NO_DETERMINADO	/home/pc0/mm-corpus/raw/DescargaMasivaOD_582026_171540_NACIONAL_7930url.xml	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1a8d1204ebafb51c25c45a77	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-09e4ebd63b2cc052b35d92ce	OBJ-a1511fc1010d3f65e806f081	FAM-0d374050e99f26634430fd7f	/home/pc0/mm-corpus/raw/R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_518_download_19219_informe_final_levantamiento.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1c2b9dbb6269a625e18f6be5	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-0e5ff0c2509f8002433b1629	OBJ-91f721113f5f9cbafe60e8d8	FAM-d7524028a6b015bc12619dd3	/home/pc0/mm-corpus/raw/enif_2015_bd_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1c565b22b48f3a26646b2554	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d57de316562656632a4ee213	OBJ-611caa400d60733727ba713d	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/guia_de_usuario_ennvih-3.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1c7ee3524649c05a4bf12396	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-efb81cdb37209beb5e72c367	OBJ-366d32f6196cf85455625237	FAM-50a7e9d3e7a6e27ea68da9b7	/home/pc0/mm-corpus/raw/mociba2015/mociba2015_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-1f568fd741c2f82ab370ef08	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-bb012405d0ee778424be6d6f	OBJ-25ff6419cc17daa4563f57fb	FAM-45b98fb07ca42673f2367a78	/home/pc0/mm-corpus/raw/Censo2020_CEU_eum_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-21bc167cfadba76b72d15784	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-418a17d28674e1a387b2079f	OBJ-3e1d904679d4834fcf3b7dbe	FAM-56074ac727cd5118f29e2975	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-22bfec8f539da458fb9c8320	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f85b90b8d19c0a50c3b8f1ee	OBJ-471cf8b80c7ee0d920c6c261	NO_DETERMINADO	/home/pc0/mm-corpus/raw/cuest_principal_envipe2019.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-239968fef059836bd82275aa	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c00fc5e171f58a0298f281a9	OBJ-22ccd2c8bb51344495713304	FAM-441b969b29e2de691da4ad03	/home/pc0/mm-corpus/raw/mociba2023/mociba2023_fd.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2403da0eab3202023448939c	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-2573f8453f16afc176958dfa	OBJ-ad44f0f6af1e35a034d713f9	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/eloc05q_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2456bd950cefa295ab3586c5	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d427e69e6366960a7e5bcae2	OBJ-2fb2b65985f6e71275e9f992	FAM-3d55396bf734c532b978f890	/home/pc0/mm-corpus/raw/encig25_estructura_base_datos.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-246bb12693663894593a790e	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-91fb6fe523133fbe95aa30f9	OBJ-bbd625e4d501dcc0bc23c1d2	FAM-e5d1a705335e5551a7be5a67	/home/pc0/mm-corpus/raw/fd_envipe2019.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-24bda22227fb27bc99912e9b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-243d67ca9ad48bed72ecdf89	OBJ-685451da02e9d303cb9d3468	NO_DETERMINADO	/home/pc0/mm-corpus/raw/encig2021_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2568eb612608845dd1f658d8	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9e08b31cf0e1a13879ac9779	OBJ-9b43402671cab4995afba7e3	FAM-8929489a402585fe1a5753eb	/home/pc0/mm-corpus/raw/bases_enif2012_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-256bd96ed0b1f642864f0231	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-15884ebcf733d50ae905a920	OBJ-7d3e3b5933fe59c91f3db23d	NO_DETERMINADO	/home/pc0/mm-corpus/raw/lapop_abmex2023_cuestionario.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2577a07fb618dda65f058411	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-eb77d0a42b1f4bf2d3762375	OBJ-5dd63e81c5d1a7af3179aa2e	FAM-1e70f264271d4dacdd1c5c6d	/home/pc0/mm-corpus/raw/endireh2011/bd_endireh_2011_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-26e80654f4d9b0385d4d0fb2	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-99019a06ee40057013f1ad41	OBJ-6438a0224573350f20e007ab	FAM-6a868b763b99ed234960aac8	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/banxico_codi_avances_banco_mexico.html	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-272ecc3f7e93d832ad66ab66	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-a12b208e1568587074ca39a8	OBJ-c3feaecfb1099a2d47ec7451	FAM-d4dfacf1101898223e7943a7	/home/pc0/mm-corpus/raw/diccionario_cuestionario_ampliado_cpv2020.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-27c1c42df2377364fe02f8e3	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-91001764c8ede2766d5ef824	OBJ-f3d4ffc7dd2524032ead4442	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/eloc05cb_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-27d75654a35d5a92a03d2e50	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-7a9b9565802fddd34c530a51	OBJ-14776b7cd57d55e7a2fcd1e4	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoe_2024_4t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-287d09479b915504deb19c49	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-7a287bfcb2fde5146d4ae57d	OBJ-3f5102aa2da75516a20b17ff	FAM-21728315a980fa765f86268e	/home/pc0/mm-corpus/raw/envipe2021/bd_envipe_2021_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2888a4801ca491063a9475d3	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-688194defe2a45178f3dd2da	OBJ-f9ffa07141fabd729873a2ad	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoen_2020_4t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2a2d59efff8ede8baf041d31	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-881b0d60771042563bc51428	OBJ-538fe32ea038ba21c88ba0c1	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/doc/eloc05cb_bcc.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2ac5a1c6c42ef70fc22ee918	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ec3df19d4b7039711a96284d	OBJ-0ed56aa236583ddae4737091	FAM-8ac9f20690964de2698acc0e	/home/pc0/mm-corpus/raw/mociba2025/mociba2025_fd.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2b0d2e06a90eb74598413e84	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-87c47daec27cb96dcc1856c1	OBJ-d60a1003b8f9a8de40e16ff9	FAM-a071a348d80fca41472cc7ff	/home/pc0/mm-corpus/raw/mociba2020/mociba2020_bd_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2b4eedc8dadc0a3b1e15e97c	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-91c5b5751f216f886ea62a7c	OBJ-f5c2296bb2d0ff7bacc0e0d5	FAM-791d7e17d2387ec565ce0c92	/home/pc0/mm-corpus/raw/engasto2012/gasto_de_consumo_ajustado_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2ba1aa9142fd172d4ad0abe5	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e7eb6a3f07eb8be2f99fb151	OBJ-9e9e329bde320426f6237962	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R1_1_AGROASEMEX/PAA_componente_apoyo.csv	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2be4bf44c3fd8b8795a3e38f	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-7d993d10c090c449534e36f5	OBJ-428b1e3de074e6c6898a7755	FAM-fc0985e7c33549a270592cd4	/home/pc0/mm-corpus/raw/fd_envipe2025.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2c57d48f950fcd0c9db589f3	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ae15f5a97356c0a9ae1a4bb4	OBJ-46b6531757cfbecfa1e0d56e	NO_DETERMINADO	/home/pc0/mm-corpus/raw/cuest_principal_envipe2022.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2e6746c0df5bafca1d36f7ef	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-d3c5de554a1ea0c876047c6d	OBJ-539c9e0a6e34f7ed2d86197c	FAM-e06c3dd1ba9939597ed33ff1	/home/pc0/mm-corpus/raw/enut2009_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2f33c2dc58e00cc0e6cf35cf	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-e3761a40e8b5f91c1f1350c9	OBJ-3c64adfb15962b0cf137f41d	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoe_2023_1t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-2f4a13c26685248f8c667f47	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-95c66f7705ff21f493c100b5	OBJ-7e3a477f1b33f6b07204da52	FAM-53b1f292d103e5f4aaab1d6a	/home/pc0/mm-corpus/raw/fd_iter_cpv2020.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-30076bfeef910acff2573e45	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-aa790b610f6f413cc82f7b1d	OBJ-db2c8243ec02d9b6ee0ec475	FAM-513afe8aa84127640404e11a	/home/pc0/mm-corpus/raw/engasto2013/viviendas_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-30a8077568d64baf4726940e	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-800ddbc52429452c6c08792d	OBJ-0389b95a5b31dab22e0ae627	FAM-ac474334720b5f7ffa739993	/home/pc0/mm-corpus/raw/engasto2013/hogar_dta.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-30e5107aac38afd67533ca18	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-ade2886da868cc8cd983cfb7	OBJ-bb83baba8eb2f058f764632d	FAM-44fce71c19e529afb87aa07d	/home/pc0/mm-corpus/raw/envipe2016/fd_envipe2016.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-3104db64bbbef580dec03172	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-9110d3410ac0256e7befaf16	OBJ-71a24272a5a5e4f15d5d9545	NO_DETERMINADO	/home/pc0/mm-corpus/raw/ennvih/ehh02cb_all.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-319137cf5053fa3af417e176	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-efcf490fc92070fc70919317	OBJ-a46c1b7e9222959c218b3955	FAM-d5b6b3a0c014da0901e88fee	/home/pc0/mm-corpus/raw/envipe2023/bd_envipe_2023_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-31efc557a8fe166017a3b103	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-92f3da56dafa64971687b350	OBJ-30fad404a93d05e701ff2084	FAM-6a30f80aa92d21efe5088694	/home/pc0/mm-corpus/raw/encig2013/encig13_descripcion_archivos.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-32589c31e214754278834876	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-5c9e7dcfd4abebf9ae0cf088	OBJ-4b91838ec6db6d3a39501f0c	NO_DETERMINADO	/home/pc0/mm-corpus/raw/enigh2014_nc_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-327fbe220e2006c39a173a5f	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-4cbb6540fa338a4de8bd8159	OBJ-3e4ae8054c2c13cfa8638f4f	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-33f626c8c076506c5b9caa36	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-47ecb9909e4ae3c44e76c1bb	OBJ-7ce60a3a17f3f0981e832f4c	FAM-a797884405454f600caf3e38	/home/pc0/mm-corpus/raw/endireh2006/bd_endireh_2006_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-3417fa642dc5bcc0a0ea710a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f012f84f5037f6c486c62b82	OBJ-9b92da19851a4a05e01ad375	FAM-2e70fdf297f25e882f8759da	/home/pc0/mm-corpus/raw/engasto2013/gasto_de_consumo_ajustado_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-34e3985fae8e3fd7ce2a16eb	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-7265020d8b76e6415c876b14	OBJ-d88787be0caccd50b4502ed1	FAM-0b78d92a27bcfb66df2f8e9a	/home/pc0/mm-corpus/raw/engasto2012/gasto_de_consumo_ajustado_constante_sav.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-3571ce7adc8cca92669d2023	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-f98144a87bb213becca1aaeb	OBJ-1932576966be8a5c7be6a147	FAM-c878aee47fd7763712940b23	/home/pc0/mm-corpus/raw/ejemplobd_enestyc_2005_xlsx.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-35bc16a1d56b7cebe27c9b8b	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-1380c4b9ce32653daac87d84	OBJ-a07d84ec99fa489d384a0e94	NO_DETERMINADO	/home/pc0/mm-corpus/raw/R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2019.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-36405e04d082f235456df78a	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c38ce984111e25439e710380	OBJ-9cf961c76c4b6015af1da10a	NO_DETERMINADO	/home/pc0/mm-corpus/raw/conjunto_de_datos_enoe_2024_1t_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-36aad77116246c95dd788c97	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-c2a83c6c7bd2ac5b4d0d37a2	OBJ-7d868cc7287c0336703bab8e	FAM-22462c651291a0339dbe4c19	/home/pc0/mm-corpus/raw/enut2002_bd_dbf.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-36ea65d8753c3203ed8ad286	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-b3c7573b78b3b3c7660e26f6	OBJ-21dd453650b35264f34411bd	NO_DETERMINADO	/home/pc0/mm-corpus/raw/latinobarometro2024_cuestionario_esp.pdf	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-37c6f91e4b01507725269f0d	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-06e83a557175bd8a1036700e	OBJ-f18ba062be1794dd96189c96	NO_DETERMINADO	/home/pc0/mm-corpus/raw/encig2015_csv.zip	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
TOBS-38831e89b3625ca5fbe84682	RUN-89f4c3a49c00c0e1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	ACT-689aac9ccda16aa732424aa0	OBJ-550c1db4232535deae365653	FAM-34f5590bc21f68eb606f0c54	/home/pc0/mm-corpus/raw/mociba2020/mociba2020_fd.xlsx	MINIMA_ESTRUCTURAL_NEUTRAL	INSPECTOR_FORMATO_DETERMINISTA	estructura enumerada y frontera declarada, o excepción material documentada	COMPLETADO
