tarea_observacion_id	tarea_origen_id	activo_id	ruta_local	hash_local	join_reutilizacion	expediente_origen
TOBS-8cf831667d630433a1e39730	TOBS-fa454d7eba32ce35dc25d22c	ACT-a0c09e3d60656788a6bf01a6	conjunto_de_datos_enoen_2021_2t_csv.zip	b047edf42e703cce20106ad53f27edc97c2b6bda6e3928d9ed905f41072e208c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-fa454d7eba32ce35dc25d22c
TOBS-8d3a86de309a5a2601ca59fc	TOBS-6ffc0a099965af77b7085066	ACT-ed27e8b41320b622e619cc46	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_518_enaproce2018.html	67dac48414d11adfcaf2b0fd25c1848a54f3233b33194dbc5eccbdf3ad7b1ffd	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6ffc0a099965af77b7085066
TOBS-8e3db753a6c6c58323960258	TOBS-f975a3259352f96560743045	ACT-eef436d9767542125295f408	ejemplobd_enestyc_2005_dbf.zip	8415df5113376e2c181152c3b78b77877d135599f7fea0306658b79f76e6dd3c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f975a3259352f96560743045
TOBS-8ec559cc1c61c0b260b9ac4a	TOBS-fd1d33e511968aeae0837fe5	ACT-a1c934a89c25dd018565ac29	encig23_base_datos_csv.zip	af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-fd1d33e511968aeae0837fe5
TOBS-8ec82e75806eba9e19d43010	TOBS-6635e846aafa23dd696868b7	ACT-5698aa733aefc13e6566cdab	engasto2012/persona_dbf.zip	12fc666aa8d3071aace09240c110a7c3d602dafba8483059a5000c9a3b626f74	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6635e846aafa23dd696868b7
TOBS-8ed1411e508e7af80b5c2db3	TOBS-7aae2124d58fba9abb684cd4	ACT-e249af84caba9179019b957d	enbiare2021/enbiare_2021_base_de_datos_csv.zip	afe9013a4cc26538dfe81da686f0d09e756a7d0e2fc407cd22f596fd53c0f354	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-7aae2124d58fba9abb684cd4
TOBS-8f446539195a5d634990a7fd	TOBS-e0990e879b47120bfae9b856	ACT-b1f6a0f2197fe0780ba5c0aa	mociba2025/mociba2025_bd_dbf.zip	a5e91efa27b898062f7bf09e91003295a4d68d9affe3f250d0387c7200e8a6fe	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e0990e879b47120bfae9b856
TOBS-8f96d3b783b29e1293595d13	TOBS-074a738a53771898e48fdfe0	ACT-58c98b1fe848d9060272f77e	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	c63ec824f4918a7b64c6b24c8c7c5dea10ce7e2e229d03770279e8b3326aa322	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-074a738a53771898e48fdfe0
TOBS-91ed6682efdaea3a4b689356	TOBS-5fe19bd624889fdc42fcf9f5	ACT-b4e42dc7aa0087a20377728e	ennvih/doc/ehh05cb_bc.pdf	498464ca42028dabec82770d95b7187459f4f1991ed61901a21b67d0b84da6c6	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-5fe19bd624889fdc42fcf9f5
TOBS-923a66946aa90e609a295428	TOBS-e5fc344d5fd34be172cc2eb1	ACT-25d734a95300770a8a445713	encig2023/encig23_base_datos_dta.zip	082253153ae48ebd0c6b31183b7a4e969ef2caa09825d32bc9396b04bc159c10	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e5fc344d5fd34be172cc2eb1
TOBS-92bca312912c55d81e5141f2	TOBS-8137eb799b24f0a5a0f34a24	ACT-5038e4fb1e036bcc51c69a7b	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	5bd31243e63fad1cb680728f1a3cfbddba6196506aa0f7779adbc6c8aaa5a5de	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-8137eb799b24f0a5a0f34a24
TOBS-930356705ccec2d02326de3d	TOBS-b35e25d038ffb9fbbbb5ca5d	ACT-bc20ccb653c5826a395992eb	envipe2022_csv.zip	3a6e0f3a05dd4120efe8072de519402a39f4ed1690593433a68bb2ee137e77bb	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b35e25d038ffb9fbbbb5ca5d
TOBS-9488d38be3096c385198d756	TOBS-67f0b03ecbf7a570ed4dca70	ACT-8cb29a7522a1f5f72722f454	eder2025/eder2025_bases_sav.zip	c76664742a89079ae48859ee39cae20db0c65b24d19f991407d8bb56748e08d5	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-67f0b03ecbf7a570ed4dca70
TOBS-948919f179ae271dd56082d7	TOBS-f7275b821d50d67063272889	ACT-e910f8b5cac31fc5bf00e2f9	endireh2006/bd_endireh_2006_dta.zip	8e893e58e933a6c6be0418d49810e71c47e3c67aae8b7447f2508796464883bc	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f7275b821d50d67063272889
TOBS-953f0b160fd603eac6738547	TOBS-d04225fe7209d4ad8573e62d	ACT-0e68e1c3a88fe2ee42dbef2e	mociba2023/mociba2023_bd_dbf.zip	9e65b84d7a33f0b2c6095bba7a6deaa1e8936549884b9caa7592f5ce39d17616	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-d04225fe7209d4ad8573e62d
TOBS-956d36f9f9fb4308f6d4d3e9	TOBS-e57bf2c916db6d7adde959f2	ACT-d490b46c75a3ed66248adc4b	encig2025/encig25_base_datos_sav.zip	908ab06ade709c570d7083421549a260c7781d7de8039cb2d33a0e21de7bae01	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e57bf2c916db6d7adde959f2
TOBS-95e5d72653bac9289d070b30	TOBS-f47ad62e6331c8abe65246fe	ACT-87be59ee247414d084cd0207	mujer_enadid23.pdf	005a9e83fff28a570a283429bcbb03f60a0b1aed7264631af237c5d9fa7226a2	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f47ad62e6331c8abe65246fe
TOBS-9653414b8659e475f0329670	TOBS-866e036d17dbc42cc8a7aa54	ACT-bcdfc67f202fd39cbd3a8bb7	mociba2021/mociba2021_bd_sav.zip	f525136631b36507b63644bca38d671b5df70487dfb1b5ce51d31c255386faae	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-866e036d17dbc42cc8a7aa54
TOBS-96c758050258c87a2d4b2432	TOBS-7319740828b38dccf22e7ce1	ACT-e8a38ba476ec013f5d27a512	endireh2003/bd_endireh_2003_dbf.zip	9c5143ff7ae57b1e60cb0049eba6addb4be65fdeb5fe4690c8648f23edb1cb6d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-7319740828b38dccf22e7ce1
TOBS-96ec570e7854b295b162ce83	TOBS-31ab0f937af3ac5e018fdd09	ACT-413bf3f98f8ff9225e7f5a13	enasem2021/enasem_2021_bd_csv.zip	68b8f7ecbd55c2e857cb7449a3ead2b6edc2c87398d45667296d84b7c76db730	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-31ab0f937af3ac5e018fdd09
TOBS-970e03085a8474db22123e79	TOBS-b09160f9e91ad6ec256fb59d	ACT-0603eb127d0c8c7dcb90f992	mociba2019/mociba2019_bd_sav.zip	80a839471df9e2f591233d2ba1f0d0643f73029350d6f8f7e511e10dd579e557	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b09160f9e91ad6ec256fb59d
TOBS-9789fb791073cdfb8e093292	TOBS-9bb7ba00429c73f8e73cf9cc	ACT-06897372beecc95996e550d0	encig2011/fd_encig2011.pdf	62923b38a66f6081166d9882042a816e7deaff3cdc0f3e755e10933ff68d1d8e	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9bb7ba00429c73f8e73cf9cc
TOBS-97c5da6089dceb2be092980b	TOBS-b4865684ca81d16e6ed96ad5	ACT-659e2fa6bd54c259accec822	c_bas_v5.pdf	1ab575a4d098991cca2e5a5355b32eb1f91a24d7625ec1778164693532287a3f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b4865684ca81d16e6ed96ad5
TOBS-9865d1a4621ad21a245e8107	TOBS-0413d83cf4b92afa8128560a	ACT-1e6e2ea88d666a906e769ab5	envipe2021/bd_envipe_2021_csv.zip	4e81832dbb8f0a94488edf63c6212fa9fe383c799d15f797618cc79c913fed27	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0413d83cf4b92afa8128560a
TOBS-98cb255a4dba32bedc9ce42c	TOBS-bde03b03ced03a07de804f8b	ACT-ad65b51ee286212ab5ecd256	engasto2012/gasto_mujeres_sav.zip	a67e8254e64b7e0f6f3647e4fd634c8ab29a423ae3c2e991f2749b8b77a84500	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-bde03b03ced03a07de804f8b
TOBS-995582d8b92074447061ac11	TOBS-6d014072228580c4f61bca2d	ACT-c2928800f0c1b48396e73ebd	engasto2012/lugar_compra_sav.zip	bff8b55b2c59d9f2431030a75797cba8037c64b21a4248555fceb87e86ede70f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6d014072228580c4f61bca2d
TOBS-99661e89e2844534e2396589	TOBS-adf594c22811cb406c901707	ACT-3ef86c3c1da311122aa37a44	enaproce2018/ejem_base_micro_ciega_dta.zip	721cfd82ec8c62b2ba24390eee0534950305a94eca6042968499ce33b33fc28d	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-adf594c22811cb406c901707
TOBS-99782f20e367749f6bac1683	TOBS-1e298f94be4e96dad96723a6	ACT-5362ba4490a6451b6c952a1a	ejemplobd_enestyc_2001_stata.zip	817ccfc2d48d7b55c0b0021d9d6bd94dfd36c0e27696cd63d866ff33effdedb6	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-1e298f94be4e96dad96723a6
TOBS-9a8fedc4059d91eab69e5e9b	TOBS-79eac4fe497f19bc3c3dded0	ACT-9be020dfafc1add9953a8a6e	enti2022/enti_2022_fd.pdf	40b570551e125c334a671f1bdbd46c1334b2b8fbd721b7c2797503968b6ac4be	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-79eac4fe497f19bc3c3dded0
TOBS-9b624548e247967950464e15	TOBS-91f5b93c3b74c4cbe93894df	ACT-04eefd37b57d8f94e7f02b0e	ennvih/doc/eloc02q_bcc.pdf	5d865102d7d1a1098d466e0d27df2333f5f0f59cf4a325aba65111f15352accf	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-91f5b93c3b74c4cbe93894df
TOBS-9bbb73742efcfd9955836f26	TOBS-df56d1b4521e67e4345707fd	ACT-4206366b35f7eb0396458892	mociba2022/mociba2022_bd_RData.zip	e6202603b988ba5bc08b0e01d5fb49109518636e1523763ea98b6d2d10e1f78c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-df56d1b4521e67e4345707fd
TOBS-9c727478864164ff392ac398	TOBS-de55416b3db4a0cca241a056	ACT-518d6cb7a6263802643ea4e2	c_bas_v7.pdf	7ee25f114a493cd4136bb086f7fa3a2f6db1fe7300dc5839ec2a7de9c3efa698	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-de55416b3db4a0cca241a056
TOBS-9ca7db4ec77035f7b7904d22	TOBS-c789293ff51522be78a12231	ACT-b7a0f5c270b4b210aedfbaf8	ejemplobd_enestyc_1995_dbf.zip	94b8a908a9ca1a7db211a216f65df1a612973917f8c98389de7a3252c62d6bf2	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c789293ff51522be78a12231
TOBS-9db51a5d040da9dfcd679c6c	TOBS-aa7675301b10dbc5420a44a6	ACT-44ac87a7c503383724c3a0ee	engasto2013/viviendas_dta.zip	3e7d5da238523b0107ad37e965d4cc5908219586e3322ac530be5295a7960978	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-aa7675301b10dbc5420a44a6
TOBS-9de5f986079e9cf64aad8b47	TOBS-4a8ab80db9220bdd5a7bf19e	ACT-d5ee9064d4de2745a5deb1ed	enbiare2021/enbiare_2021_fd.pdf	8a79265d8c1f761d9f3043c2d4837a9366679314b97aaebd8d189c6bcbc716a9	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-4a8ab80db9220bdd5a7bf19e
TOBS-9e356bcc19b4eef6ad3ec68a	TOBS-27a8af59281299bac7485aeb	ACT-f775ae4d240eeb714010fe58	envipe2022/bd_envipe_2022_csv.zip	03b0d1cfccee9ef0f429552e8aafd1ddd6aca97bb7b08b0b03e8fef331c6d14f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-27a8af59281299bac7485aeb
TOBS-9e5e8dae1b6bcc690c54354a	TOBS-e24b5660fd004fd45c0a5d1c	ACT-058e5d4fb9060756118d4889	encig2021/encig21_base_datos_dbf.zip	8eb184f2675f56511d223e565f55ae9389bb7457ff973aa7a54dc73046d10a30	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e24b5660fd004fd45c0a5d1c
TOBS-9fdcd26ba04458962bb2feaf	TOBS-c9f3c904a639187d56587e1c	ACT-a1d2f2b1ef12aa323d250ed4	R1_1_AGROASEMEX/padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	d2cf2d33decdad3271476e6a840b561fc00b3227729a30f67f896ff5d542bf34	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c9f3c904a639187d56587e1c
TOBS-a08674a1f244845b8ac3e36d	TOBS-0982baaa8952970c1b1f2d5f	ACT-eb48a1e10a8a9f021c22b41e	ennvih/ehh02q_all.zip	40af29bd864e967200dbbde2c9744795b33c0a23cdbb19902dd2ecdb7beb3cac	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0982baaa8952970c1b1f2d5f
TOBS-a0aff35a80d266f850aac428	TOBS-3c0ce8b5755ab714d333de5a	ACT-0fba52420e209270a293964f	fd_envipe2022.pdf	8082959fa01777467f5ff239af67ef24e3539f9c82b6f4919b437c4c78f0b651	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-3c0ce8b5755ab714d333de5a
TOBS-a0c83dc9617a5b69e786a438	TOBS-9ce491263639af7a7c28a771	ACT-b73c975ba73c4ceaf60433e0	envipe2025_csv.zip	8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-9ce491263639af7a7c28a771
TOBS-a106a85e2e190afa59ec745a	TOBS-47c9fbf93df7bef24c80c77e	ACT-e5ab7499bf68aaf7e1188421	endireh2016/bd_mujeres_endireh2016_sitioinegi_csv.zip	02c06ab73a53942ddb575e3e35d8c1dd775406277b74e0605735e3eced4e6f10	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-47c9fbf93df7bef24c80c77e
TOBS-a10a8b1756506234c65a2b9a	TOBS-7220fef4f4a1f99c6d71b99c	ACT-9e4b4c707641d6df6b317430	endireh2016/bd_mujeres_endireh2016_sitioinegi_dbf.zip	a990a007f2b63f8276c4b57bce86def1f2d1770934e54a4f6312ca867189e275	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-7220fef4f4a1f99c6d71b99c
TOBS-a123d7cb564306598e1fe3b5	TOBS-e50bf48083783dd72803eb57	ACT-51b06aeea1ea380440aaf59a	engasto2012/gasto_de_consumo_ajustado_constante_dbf.zip	48a47e6ca7e2cc0add060ad60e54548c521400e4cde8cbc76a8a56989d8d56a6	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-e50bf48083783dd72803eb57
TOBS-a276638309859b4df35fd832	TOBS-137c693584b4f2a6a8362b0b	ACT-186d2bccaea56dcc334b901e	enif_2024_modelo_logico_pdf.zip	0556d09b8e3b8ca515f5f9d6183f7c708a87b611b49260663536fa0d7de3b468	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-137c693584b4f2a6a8362b0b
TOBS-a2a16af80d85d488b2ec1157	TOBS-a1b59138c1129058e05a8882	ACT-d0bddfecbff208b6d85ea9f8	eder2017/eder2017_descripcion_calculoR.pdf	01c21e5e4879fb44e7da477ebbacc014f1e59ec145c551e912063eaaa6ff2e6f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-a1b59138c1129058e05a8882
TOBS-a2b87424b3e21add6dadc432	TOBS-69caa9d99eb30c55df7a9c87	ACT-747dd31c7f33eecbaf977767	enpol2021/bd_enpol_2021_csv.zip	8307f9e4542093f8d1b2aac5676956c939551c42ce3ae5d08bdcb22bc5e06cfb	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-69caa9d99eb30c55df7a9c87
TOBS-a2fdf0b8e8ab6d8bd5c20822	TOBS-275de04dfe7e47ebc525b0bd	ACT-d1b086b260f6140097c5d8fb	endireh2011/bd_endireh_2011_RData.zip	fe864778df66d7a95ec4664d31cad719d7dad8317c559de047c2ddbb6ee4929f	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-275de04dfe7e47ebc525b0bd
TOBS-a31ed3a30c9d6ea2cfd9f401	TOBS-6ea3258efdd568513754e933	ACT-4b88d0073011e6a9beee797d	envipe2013/fd_envipe2013.xlsx	7e842826e3f7aaa91bc3e217a731d9ed5205a5c4859259827aa94fbf1db20ec1	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-6ea3258efdd568513754e933
TOBS-a3f2d25191941ebe061a6f85	TOBS-b46727fc7b3b3f200080f45e	ACT-3f1705f1dff1d0f3c946ecb0	enif2024_csv.zip	a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-b46727fc7b3b3f200080f45e
TOBS-a40d420102f4a5e3ea147893	TOBS-07e8b5db71dc54fe2679ad72	ACT-d5200e68ec76816f61255d46	ennvih/ehh05w_all.zip	34ee12b0c0d71e76676197089b5fd6048c0fdaa590a220f440d95526b1f4713b	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-07e8b5db71dc54fe2679ad72
TOBS-a40ec2b1110f8ddaca887590	TOBS-a7f1c937ef1a0e839a376e82	ACT-de90756ab11fc8e4fca43245	ensu2025/ensu_bd_2025_csv.zip	317ed14f2f2f43c9f8280e491f7592d0cf95a0392aaa641b66822569444b121c	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-a7f1c937ef1a0e839a376e82
TOBS-a494992f3a18db2474b760eb	TOBS-23da8805d2acbd7cc601d97c	ACT-1554f262791502b769c75a9c	ejemplobd_enestyc_1992_xlsx.zip	0b421bf4618402ea6f06f84d949e0401ddee796e56df304e9013884eecc8dd3e	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-23da8805d2acbd7cc601d97c
TOBS-a4d6969dba15ec9f3240c915	TOBS-76030e54639e2bc1fe0dd150	ACT-414685caa0ab7d3f0f0e0f3e	encig2025/encig25_base_datos_dbf.zip	fa92a6ea4119ff1b64986a10b7939ccc1ef02b2af3c127a38c93bed830d6fe59	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-76030e54639e2bc1fe0dd150
TOBS-a4dd0be11a4a193c5220ce3e	TOBS-de6b9f623eed3e08191dd8b7	ACT-7ac5564c003576d7e74e64f7	envipe2025/bd_envipe_2025_sav.zip	30f9d2c28a17aec2f7ee548616ef5cb0cc7d0386d5700a699f251395d65e1772	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-de6b9f623eed3e08191dd8b7
TOBS-a5a3a5e40d2ca0d3d4c19709	TOBS-fb0327a29cd15605640109ce	ACT-f930af5ddeaf543d9a87df4b	mociba2024/mociba2024_fd.xlsx	9d6fb1979576f30b5aee0f61f11ab7afefd56d5b77c596df95cf11103b35d080	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-fb0327a29cd15605640109ce
TOBS-a608b2de74787ec2c5a0af64	TOBS-0b25bc426f9d900b24a5f0ef	ACT-245350108ccc374f533079f7	ennvih/eloc02cb_all.zip	29bedbaecf229e15e6af1dd6410533bc2ecfa740334cdf9a9cd7043e925ea2e6	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-0b25bc426f9d900b24a5f0ef
TOBS-a648445360f4edca81a01d53	TOBS-c2212e875ec47399110b2ea8	ACT-f9eb7f6787402ad9a20dd36a	envipe2024/bd_envipe_2024_dta.zip	e2f5c57cd9103524dacf27c9d13b2c33c7dc0476daa8fc028aae5efb913a8b18	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c2212e875ec47399110b2ea8
TOBS-a724a983bb211f9dab79c6ea	TOBS-c3639cfa87cb242be205b4d5	ACT-1eef14977412725916ca4997	enigh2022_nc_csv.zip	3b2b0bc9c95323b470608113d2902ff3a832764367135f136270b4ce092c9e06	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-c3639cfa87cb242be205b4d5
TOBS-a7ef431786af591b76f6062e	TOBS-4952ed6e0bf0f64f4e29392e	ACT-d2e53094a59ce09367aa943a	envipe2016/calculo_indicadores_r_envipe2016.pdf	acfc3a09bcb8b014e640b2df2a3114b82c3447a8c380a7a86ed65760cd1a4940	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-4952ed6e0bf0f64f4e29392e
TOBS-a8298baa966a74ca96735eb0	TOBS-f28c16bc6c415b3e704a5433	ACT-b626d3143ebf75b90a34de2e	enaproce2015/ejem_base_pyme_ciega_dbf.zip	18944c01c9ecf4228e1f5bda02791483cd1a7b35a7ee61e48a88778cd3630cec	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-f28c16bc6c415b3e704a5433
TOBS-a8c1d9d55144672cb9697b9d	TOBS-4dd5cbb5a0d20de7f46b9b14	ACT-11b43a268b03f60d38e47ac4	endutih2023/endutih2023_bd_dbf.zip	29d195082796c2692bfeb688348de3ed792848781ff7575f91b7da68119f9696	RUTA_LOCAL+SHA256+EXPEDIENTE_HASH_VALIDO	/tmp/modelado-mexicano-barrido/RUN-377a255de24ca946/inspector/TOBS-4dd5cbb5a0d20de7f46b9b14
