reporte_id	record_id	record_sha256	batch_id	batch_sha256	payload_id	representacion_id	sha256	objeto_logico_id	grado_inspeccion	afirmacion_tipo	objeto_tipo	localizador	descripcion_neutral	frontera_inspeccion	estado	privacidad	fecha
RPTC-B2-033b87d7f2adc6db8ee46cadac02650a143789cca1f0932d71376d3d6bc866eb	E2R-cb28b3943d2e92d145f857ce3f98af4849c6852f550f4ec176b8cb32dd54bdff	82b0116beba44a47767474ed0267985b8d85acdf95208f9f6e5dfbd89c80e0ff	E2B-7b39cebb55004df2b3b8a2454c64210393f809daa24312790526d9b7341d5498	7b39cebb55004df2b3b8a2454c64210393f809daa24312790526d9b7341d5498	eder_2011_eder2011_bases_dbf	REP-9a28478a99a81513e6d34ec9fe6f2ddf453b3ec7088a78d9a68471cd24a223be	c6f9f0a55c48bada7455d21fe70c415d7593bfd1517d7f508105df44db1fe82f	OBJ-B2-f34c08d7a5b023871dc69bd188f391468babe551990187f039286da472a7bbd6	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=2:eder2011_caratula.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=3; muestra=E2R-cb28b3943d2e92d145f857ce3f98af4849c6852f550f4ec176b8cb32dd54bdff	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-0351eefc3c0a547403b1da5c5bfc56a4d7a74d3b54546277ab65717f93ac7a1b	E2R-7a119639a518193d1a48212f7c34dc02d22402df23162f4f367cee118bdb7466	f832e6efdda887f2317013f31b5f1dfc501b3994682b672acd70434c0510eba6	E2B-fcf2e5692ba7a599bc58a9d99e715c8843cdebf8d4671184b2352a6a90bb529d	fcf2e5692ba7a599bc58a9d99e715c8843cdebf8d4671184b2352a6a90bb529d	enoe_2019_4t_csv	REP-7b81c6d654b182671aec6727be8c119823aae2393987f97f5666641e726b6821	5cdbc8ac79f8366f59f7062ec83bf72cc5140c00b53f4d4cc8f5afe2e07c5efe	OBJ-B2-b2d509b9fa3a3a2299d5216e69f3adae35b718cb67d13774257c81a2171a0f8b	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=336:conjunto_de_datos_viv_enoe_2019_4t/modelo_entidad_relacion/modelo_er_enoe_2019_4t.jpg!/contenido	FORMATO-NO-SOPORTADO; objetos=5; muestra=E2R-7a119639a518193d1a48212f7c34dc02d22402df23162f4f367cee118bdb7466	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-035f970ae5e593cad4df6baf7fda6d94d6a018a331f541674abb2a9f43ad4c46	E2R-04efc8c9aca2564b8b258dd88920eb828eb6126716ad351ddbdd6d26b3325637	a9ef646b2af16187fc872d3c2a4ddbb54e7f8c9ab19331f7feecde7c9fdb309a	E2B-fa4b5c4018811a2bd32bf0967100ca698d6e8d2667189559727432c79404c1fd	fa4b5c4018811a2bd32bf0967100ca698d6e8d2667189559727432c79404c1fd	endireh_2011_bd_endireh_2011_dbf	REP-011f414ce60995cd8eff14c86958b5a3b2588023fbbf099dff0ed2fad9d784cc	6fbaec591716eaf646c4452cdcd87033eb54e4a42ba507f44e9d3394c0c72259	OBJ-B2-77badb7976e96c6342708d2b7cf2023769f098fb9f4151d0676d411b7bd40158	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=14:bd_endireh_2011_dbf/TViviend.dbf	[REDACTADO-PRIVACIDAD]; objetos=3; muestra=E2R-04efc8c9aca2564b8b258dd88920eb828eb6126716ad351ddbdd6d26b3325637	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-0395e1e52b179b035b9f121df0df2ea764a8b7030db8d4595917a2f807a00021	E2R-78949ad562172ca379d974970bf3668126231f5692ad5cf26ca491ba06825bfc	f41bffbc9e8b314bcddffb07e4c4dc4f355b857853c37456630ca5d129edc315	E2B-58e46cf14092d5d103a32a6b989eb35896bb45fd9e24dfc7160163591345884c	58e46cf14092d5d103a32a6b989eb35896bb45fd9e24dfc7160163591345884c	mociba_2024_mociba2024_bd_dta	REP-86a074fc5584bd5d87f007ba7692ce262a61f288fa83e13a3ef10c2b9486cc34	1228f9f4188284ce4d1420309b57802cbad640046977d3ce945337a5d0b39fb7	OBJ-B2-ae737264f810bdbcde8655d1bd0269e1df2d721726cee9bb0d522aa99a76f7ef	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:MOCIBA2024.dta!/contenido	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-0404a7c9e013716d705920b9c53f870492928e06ce41f8254ef025b3bb16b5e4	E2R-8ab94245f6919ce3b7343f89fa067b57a3554705af870f29bbaddade6da87958	b75d015c71b464e467cbb3fb4e443d550ed224da07f56537548cbd6c1074def9	E2B-7b7978e30455d93e10bafa6355dbb6f31fe9d5ee325f895b06cbfc56c2069a57	7b7978e30455d93e10bafa6355dbb6f31fe9d5ee325f895b06cbfc56c2069a57	envipe_2012_base_de_datos_envipe_2012_dbf	REP-236d4c562bffe3bf28814d0e72dd03adc4932684967a1d65dfeeb4513bc9baba	d7caa74ea4264d59fecfc1d1959824051adfe43613514e2e5ca22f24f31548f5	OBJ-B2-351a2c84a5f2549421b81c767e3676931bb5ccfce1982b56cc5d4da4686f03ea	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:tper_vic.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=3; muestra=E2R-8ab94245f6919ce3b7343f89fa067b57a3554705af870f29bbaddade6da87958	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-045961beb55ca379f9ebd1c7e6d37499cb0840eea7a8c2a954413f79c29ec47e	E2R-e5ac1cb8accc55113e941c8b450e85fc0cc46bc14fb172b681124784a7a396f2	d7eae3956e2dfc54f0147d72ea9efa9d82fbb53f2049c504e61fb72fc5d76b13	E2B-0818e4bbe8f7fb72cdd914c726145be68bedc30bc107595daf98b9c3bf48952b	0818e4bbe8f7fb72cdd914c726145be68bedc30bc107595daf98b9c3bf48952b	encig2017_csv	REP-b93d2d53b3ea832f6b8b66535c00672a450caa92f4e7bacd0666e8714d915578	fdc7f1c761bf871872bd04080d59c2b58f38f78d6e6384b4a7df82e909d33465	OBJ-B2-5b908aff65ee2f0cfb566ea323471896ac52e5d4dc703be488f9e9c0b6a11cc1	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=401:encig2017_05_sec_8/metadatos/metadatos_encig_2017.txt!/contenido/documento=texto	TEXTO; objetos=6; muestra=E2R-e5ac1cb8accc55113e941c8b450e85fc0cc46bc14fb172b681124784a7a396f2	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-0489e5dd800b79441287890e3fe517a8971c05a49d1ffcb025e0f951c4b58394	E2R-2b01361870c8d3a0f6d5bc3b72627bacf3d7e5150547c0fa00a732c6bc0ef059	e32b04cc59c76aa2dfa0bd797c7ef09f35c807634c2a77389b88cb15af5253d0	E2B-dec3606829b48b661f969cc8ccebd3a00850e81f7d49768bcfdbad53ab16a759	dec3606829b48b661f969cc8ccebd3a00850e81f7d49768bcfdbad53ab16a759	enoen_2020_4t_csv	REP-cc57df2cc83847e78a7006b7415dfb61a023f207bb3dc7ba219ee6b152b30249	c80d258fcd8a0975be4dcb49b0c4162ba46c1caa9a1f2af158b08a9195c62962	OBJ-B2-4f3daea4ae1799f77131f30eaa2a00a29e1fef7164e43e716a917858012e3e0b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=140:conjunto_de_datos_coe2_enoen_2020_4t/catalogos/n_ent.csv	[REDACTADO-PRIVACIDAD]; objetos=244; muestra=E2R-2b01361870c8d3a0f6d5bc3b72627bacf3d7e5150547c0fa00a732c6bc0ef059	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-04b1ceb558f2449f1f40cf0b591a4a11c0dad6d25bba1e5a79bfae3d620763a6	E2R-e69ea0ca49caec548cb89ff907ff7f0e4bbe2a5db22bdd9ff9d44e709ed0e7d8	ba3997a573e2c0a4fe612c24b650dbcddc767605bc734fe16f1d7698c11d9323	E2B-3fd65c7b2904d37de852130dd14610668c897a225d8f1554c4f9917f34610966	3fd65c7b2904d37de852130dd14610668c897a225d8f1554c4f9917f34610966	NO-APLICA	REP-7f8cdcb2ee07892a92b9aebf01bce845b5432304069518570f4be562e6db3a5e	567e024217b6ff3a095ba2e9cd92cddba7e45e1b4c56bcaa7cec8ac7e3959dc6	OBJ-B2-61979abaf0afefc113eb4aed63764089bf899bb1ba7de895f34b3645efb6d526	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:Maestros 10 Follow-up3-Roster_PUF.sav!/contenido/tabla=sav#variable=26:nombre_sha256=6dd898e72fbee2ff6f0e4968fde1f48fdb9ffb8778e73e92ae92a1a50d6c	[REDACTADO-PRIVACIDAD]; objetos=1531; muestra=E2R-e69ea0ca49caec548cb89ff907ff7f0e4bbe2a5db22bdd9ff9d44e709ed0e7d8	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-04b5248d224e2d3cb51da102308f259ea7df7c084a81975838c2f031cc84d264	E2R-0f05b29bce20bb52ccd8261c1b6d178097943fe4dd7ad83d3b0f04092be46499	b537756d378ce5f747aef1d28d68856eda1d0d18c3139217ca1e138ce9fc745b	E2B-c652c6189efa5776bdad099791fb6d0104eab330ca306521003e02040a5ec546	c652c6189efa5776bdad099791fb6d0104eab330ca306521003e02040a5ec546	envipe_2025_bd_envipe_2025_sav	REP-a259da7cbf104095a0f211e199508dc0103d916872647251c71e998ea723542e	30f9d2c28a17aec2f7ee548616ef5cb0cc7d0386d5700a699f251395d65e1772	OBJ-B2-beb65d47100d452682806a4721bc500b44043570a8fb8839cea804231c22455f	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:TMod_Vic.sav!/contenido/tabla=sav#variable=99:nombre_sha256=54c6410b104346b112d689eff0de99e83547648a6df2d1d59a404a1e6e51f83e	[REDACTADO-PRIVACIDAD]; objetos=437; muestra=E2R-0f05b29bce20bb52ccd8261c1b6d178097943fe4dd7ad83d3b0f04092be46499	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-04d457426ec8fdc1d23f95400132d0a6647f71011641c1c3f6183c5445533eff	E2R-887bd2266de0ece80718716043627ee83c87f131fd663304dfaa7abd5598b331	c818a9e4ef9443a2ff173bb8f8bce344e0b532a220bdfb34ef85ad1202a70c96	E2B-7d7edfd6c6664dcb683afbea1316ead4c21787e2fba17d4810851eb07c582667	7d7edfd6c6664dcb683afbea1316ead4c21787e2fba17d4810851eb07c582667	mociba_2025_mociba2025_bd_dta	REP-444807b3d740dd567deaa35d401ed06862bfc2703a90c708f2d3877451883159	dd7e83e949b609ebb5fa9664908122c73015fff00d0d29b7e45bbcecebb4cfc6	OBJ-B2-67ccf9470a21a4e6a2a7bf4e2984e660824a12e19832e58ed0ba2ba1d3974a01	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:MOCIBA2025.dta	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-04ec38e317b8abf2521edf0d231fcc8fc77a917d8e59737cfbbbd296f86a3271	E2R-67f76392c571b811b52b2ff0262a05744fd15d54db5ea1d82ddb68a02aaefdab	43c4f5ae53c61c84c42be7adf18db386c01a49edb8ef7328a34e258d8e4d0fdd	E2B-525f72e2c7e602f47fd136c7f9d17a4dbd02390edeac484c08cf98eea4eacd33	525f72e2c7e602f47fd136c7f9d17a4dbd02390edeac484c08cf98eea4eacd33	enoe_2025_4t_csv	REP-851989886940ed9ca6490bb01a93b5ec753b8b1031fda449d126ffd6d9357796	e4d4284cc9924a40c39544a5530715f320a5627cd81997214c0430827616d9d6	OBJ-B2-4acbf0189d67040a4e927ce0e1ae2ae32402a281e33737f99ab10ae17087a88c	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=40:conjunto_de_datos_coe1_enoe_2025_4t/catalogos/p2d99.csv#/contenido-tabla	TABLA; objetos=309; muestra=E2R-67f76392c571b811b52b2ff0262a05744fd15d54db5ea1d82ddb68a02aaefdab	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-04f5e7696d09186b0aa98bb59f9af4aa9aa5d8f030e42aedd94912d35e7ecc5d	E2R-93c018fcb3c385c7a4f82cfe07bf31be367157fd6b63e10f631630ba43093f41	94d51e9754add9d752086a4d3913193e9c89b78f6f85fcce86dcdc96b13a7201	E2B-ff7116b8e251679a78729320f47f9a112af4339e7139e5807a6239a103542e05	ff7116b8e251679a78729320f47f9a112af4339e7139e5807a6239a103542e05	enif2018_csv	REP-ed102a4d3d171122890cbaad695e50d0750c2a6e850f2fb7b03d6866e7a5446a	51f33ec74ccd596dc74b695587310d02e651923467255520aadc4d9fe13461d5	OBJ-B2-1f59da08eefb2c23d4231f1e8d3bf2ce6fc7e68959f05e172b09c3c85362b7ad	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=313:conjunto_de_datos_tmodulo2_enif_2018/catalogos/p8_14_2.csv#/contenido-tabla	TABLA; objetos=373; muestra=E2R-93c018fcb3c385c7a4f82cfe07bf31be367157fd6b63e10f631630ba43093f41	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-055f1e2c17453c2c4083d065d3bcfb96e09a0b44f125d4def17d42bac82e356d	E2R-38c06015483a18a9090e204e3d6b81e1f97c33dd09ceb4094fdf18184487cdb5	40050ba6703dc44a1ec8af5aeda848c9d5f43b0254194625492ff633d7d11113	E2B-90314791ee16cebe645d5133c2c6acd4abd5cc589f0cce7b8e22a41356e4559a	90314791ee16cebe645d5133c2c6acd4abd5cc589f0cce7b8e22a41356e4559a	endireh_2003_fd_endireh2003	REP-66af84815db037e41b3336d6e47bf79bd47727cfbbd1d502e3f8f9463cb18412	719da9d636da254732a0be1c31bffd21d06b7609b048f5396e5872c75345daf3	OBJ-B2-45eaa5e3a6cf69c02048b7a9f16f0d36c4426ed8418f34b3e41ab6df75d03ae8	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-38c06015483a18a9090e204e3d6b81e1f97c33dd09ceb4094fdf18184487cdb5	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-056bae1ccd263adebe6a402443fd442ba3774c0059bc737b849e94e03953500a	E2R-7d39368b9836a9c5f5c2686396c2683aa0211b7cf4e68700ec581cb5fe467e6e	35cbbc8fb57dc0b548edacfa32cc02ac57bc15b5504bacda72eba772c4467de7	E2B-eced83cce23d1a8074cf08142f75ffda14f47760a0751b889bce38ebeccfb1d8	eced83cce23d1a8074cf08142f75ffda14f47760a0751b889bce38ebeccfb1d8	NO-APLICA	REP-0934b0a81fb3ccedc3edbba2162f5c5c1f175b17b8609d21d00275002238b947	12c84fc5b88f49984b4df392137f8b2cf58085eacd07f74f4bb93ecb0ba8e4bb	OBJ-B2-a4c4b45a6025b482ab76693e0bc45827fe8a03846b383a24dd50938af3e22017	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=4#linea-estructural=6	[REDACTADO-PRIVACIDAD]; objetos=2303; muestra=E2R-7d39368b9836a9c5f5c2686396c2683aa0211b7cf4e68700ec581cb5fe467e6e	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-0590cdef1ba7ed7f91dc8109818130dc8a99968c7da195ac3c44db84fb9ca13d	E2R-baabbad4d373663680f780ff858a6fb9e21810bf1477034c5ce31e82dd622472	db7bbbfcf9debef9a547d422264bf3a27d9587f7c54e5b8cd0db1ea5fe3671a8	E2B-5c2626d87556c5a3f1e3ec3af7a6161120e9c2b74afd131434ebcd6add343a31	5c2626d87556c5a3f1e3ec3af7a6161120e9c2b74afd131434ebcd6add343a31	NO-APLICA	REP-c986cde46c4e6d7bd096b452856ec478422e152d46868f8624ad43cf075355b4	a696925e99472497f788420866849e3eedbc60137e68ff5ea457ab7ef150c37b	OBJ-B2-a9c9d2704f919418a54809c599d57774ea369339edb5a6fec57570c0f5f5a591	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=63#linea-estructural=9	[REDACTADO-PRIVACIDAD]; objetos=1655; muestra=E2R-baabbad4d373663680f780ff858a6fb9e21810bf1477034c5ce31e82dd622472	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-05a481e54152cae262a8ba5fb495ac0419a9b362dbfe844f0b0f2da8c6b389e2	E2R-bb00bd034fc9f40dab87417b37ceebde909be7c232b22601cf0b726485c6bb10	ba13f44b8bc754afcd3130fdab8d3e6d667762385f8fbe020354989f0da905d9	E2B-35e40079d7b843bd6693b303b470530722ba4917ad2fc99e63191d6b40d04274	35e40079d7b843bd6693b303b470530722ba4917ad2fc99e63191d6b40d04274	integrantes_ensanut2024_w_icb_csv_csv	REP-a2174b4906010d05fa38980c90eb996d96dd653095f06adcd01575f84b11688d	1dc1277b38b131a5768acffc6679aa30f3c873be5fd695c61da93e126d2f07da	OBJ-B2-d1f53b8d0f8bd55cea6cc68c5376323b86e12fb0a29879a9af09fe67d6220adc	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=1:integrantes_ensanut2024_w_ICB.csv#/contenido-tabla	TABLA; objetos=1; muestra=E2R-bb00bd034fc9f40dab87417b37ceebde909be7c232b22601cf0b726485c6bb10	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-05e9ed731230bc7c1fb42a8cbd330a4b2cccdacff7643c2204cd35e73c3ffd04	E2R-99864d964afb9d0a15bd29da689473b237bafa2b73d3668aae0b4efdb7deb3ce	b302ec4c85f6af7ac725a439361ac0ec27b602e1900070ab69c4a719402955a5	E2B-574f5ea9ab835eb85c9a199c736388805f208768e19bb23cca081383f9234fc7	574f5ea9ab835eb85c9a199c736388805f208768e19bb23cca081383f9234fc7	mociba_2017_mociba2017_bd_sav	REP-009ade8f7b93b1d9764cbeb81b8cafeb04ab16b7934ae110074342d70c3a4ea9	f55cd9d4852f3d93f800d7e9825e32803147124db72f4648b7d03e73f9900d14	OBJ-B2-a8c7955f08beccf9e6cc14233016c3d3a96df6b321f62cbed8d9c622737bb80c	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:mod_2017_ciberacoso.sav!/contenido/tabla=sav#variable=74:nombre_sha256=1896e54c7588df980145769f4fad36fe2da18d6b5986277c0b3e38557d0c8ee3	[REDACTADO-PRIVACIDAD]; objetos=138; muestra=E2R-99864d964afb9d0a15bd29da689473b237bafa2b73d3668aae0b4efdb7deb3ce	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-05f473b7ddad5211b8863e0278657f4ee1fde41425ebbd85fa20a1c912f3fc57	E2R-6159370c2c34bb6525bc2bc94fedbb8a15f721567a325e08011c168e58926fd3	966b47bca58fe93b24e99582cff1bbd61ca8a210c1d94b42eeaa3cac1c8a0633	E2B-69271e29fcb05d46d830b30d7629c537d6fc432deb4bcd3843ed25da34df21e2	69271e29fcb05d46d830b30d7629c537d6fc432deb4bcd3843ed25da34df21e2	envipe_2022_bd_envipe_2022_dbf	REP-babcf5c56531cda3852f926f0f156dc0bfe239a546f1bbf7ed75ff17314d5e5e	70ce4e2a0056660d5dd94cd611ae7832b21cf1892c196fa9ee0ef2cc9236729a	OBJ-B2-01607b4dbfc5489241d0f0a56f1942dda5d2bba086cf98712c7d047ae2979192	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=5:TSDem.dbf	[REDACTADO-PRIVACIDAD]; objetos=2; muestra=E2R-6159370c2c34bb6525bc2bc94fedbb8a15f721567a325e08011c168e58926fd3	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-0602ffbebf7c2fae9f00bf814a854257294b0764ce23dbda968e7d9e4e826aeb	E2R-d1f33004053995dc7ef89e80e571e3d357391f805eb00cd53a845be178c65754	40ecea6922fb094ed427a6bef486792fd24deb4df8c6731de9810bf8ed88b271	E2B-e9cc7829cb98bdf60bca0aee80a7d2ed325f5c99da4963ee1892fe2ceb3c8a98	e9cc7829cb98bdf60bca0aee80a7d2ed325f5c99da4963ee1892fe2ceb3c8a98	5_vfinal_cuestionario_utilizadores_ensanut_2024_etiquetas_cuestionarios	REP-ac1020907d5bebd6b22880d0b3e0908e9be550696543dfb15960f5451377f371	004aacee3729009e79065ba7e2c4afacfc7f7c3e418e735c405f46e9189fafa6	OBJ-B2-9dc6c786bd641d23e30c7d993342b14fd26c92f29f38c4d2f3e0335db343569b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=6#linea-estructural=0	[REDACTADO-PRIVACIDAD]	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-068a614a62b9090f72fe3993884e72effce930edab48d981c23a46ec29608585	E2R-8ade6b7dd6cc5fd3135e2a6f39c6ae9987a00bab46873668a74bff0e653c37ea	b7945da0530903d2da1ec72309f38ae81dc72f39af04ffe57bcdcd5a29942b2c	E2B-54708c98f0163e30ce1bb141435a4266bac0df35fc3186dded27ddeb00f6196f	54708c98f0163e30ce1bb141435a4266bac0df35fc3186dded27ddeb00f6196f	mociba_2017_mociba2017_fd	REP-3bade9449891346472ad4c3d8dfdaf0dfac75ba78dff15268cde54606cd00c0c	636f2df5f630bb0b894c20d7082628a91c626826528aead3c12880eff9179537	OBJ-B2-90ace94804c4c97c79ee70742fad22bf93ac2755fbd47a70afcad9193adce4d3	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	hoja=MOD_2017_CIBERACOSO#columna=8	COLUMNA; objetos=11; muestra=E2R-8ade6b7dd6cc5fd3135e2a6f39c6ae9987a00bab46873668a74bff0e653c37ea	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-069598fdfc13cc8c7d1179cd32ba3aadb393eb0b7d89f55f0a19e67ac36cb7ce	E2R-09aec133e2a740aff22e02945e8ac2297dd15310e2e77c64953d7abc2dfe883b	17b983aca94e42251ce66b032667a474711bbec3d6cdb1b65b2099fc5310a1db	E2B-3cafd5e5a08d18ec0af9bf07b8c89532cef8031e8d73137b1815ab874100cdee	3cafd5e5a08d18ec0af9bf07b8c89532cef8031e8d73137b1815ab874100cdee	ennvih2_2005_hogar_cb	REP-7730fa3b3a4c9b470808da4ce8e335fd4c2523fe70f5a19ca55741cb34f1777f	1bbbb7ee97bd8d1273213e0d4d2ee616198405d32bc145df9236efa2940f210b	OBJ-B2-d332309e56fa41155149e575adaa6792af718e2c08a8471a4acdd15155ebb1bb	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=6:ehh05cb_b3a.pdf!/contenido/pagina=1	[REDACTADO-PRIVACIDAD]; objetos=579; muestra=E2R-09aec133e2a740aff22e02945e8ac2297dd15310e2e77c64953d7abc2dfe883b	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-06bd00535f9deb415ea1c35a5f16954e8630dcaa26b771f306923607cf4612fc	E2R-1d7ca689615aa2afde27304bc935cc371ff5dcf63d5927f593189554912b6569	34338680f2d5fe3b887ddef4b3617051c98330856255208e98b2b8fb9c451ff1	E2B-8d8e6cb6576f99905637990688c6a599403fece0192b974fc244c7163397be99	8d8e6cb6576f99905637990688c6a599403fece0192b974fc244c7163397be99	encup_2001_cuestionario_pdf	REP-6718a66f46ce29a34e3dfc204cae539fe125b24a7df91ad46ce797f55419b5cc	bb33eeddc30bc8acfea43400c34b9d0e53ad3bb9d6c63d92fbc9f16c835f98cf	OBJ-B2-4047a1ac52ea298ed68eb7014ec62d67b4d5f1dd44e9b6f448264e260c605b5c	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=6#linea-estructural=92	[REDACTADO-PRIVACIDAD]	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-06cf426d5f026ac2ace9341bd43f5bcd12d57c7728ed316f5fdbf361e643e169	E2R-80076bdb5834afaa48912e3661cc3ada58a49793f9aa9213ef28ccb861cfb487	4bbffd6b8de08890f10d0a75295a84cf856bee22a6145adbd9da2188d624b203	E2B-909cd250c4ffbf9be8e824e0f64689b780711091477792ac69ae6fb79bc90db4	909cd250c4ffbf9be8e824e0f64689b780711091477792ac69ae6fb79bc90db4	3_vfinal_cuestionario_adolescentes_ensanut_2024_etiquetas_cuestionarios	REP-8efbbb8372970c106d906bdab4e86ad5e9a0d8a9ae6babf7a14340b74155594c	344f32ef0f873f86fb20faf1d6afd2bfa0bc3735656ea4fe4d71e39736faeeab	OBJ-B2-8afb515bb636ed432234ac9755f349150795016d465567a8a87cecb7f13e5e1f	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=8#linea-estructural=2	[REDACTADO-PRIVACIDAD]; objetos=1012; muestra=E2R-80076bdb5834afaa48912e3661cc3ada58a49793f9aa9213ef28ccb861cfb487	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
