llave	calc	result_id	celda	instrumento	ola	conducta	eje	segmento	unidad	naturaleza_ic	firma_fp	estado_adopcion	origen_piso	paquete	estado
RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-ALTO-P		ENIF	2024	informal_cualquiera	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-BAJO-P		ENIF	2024	informal_cualquiera	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-informal_cualquiera-MEDIO-P		ENIF	2024	informal_cualquiera	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_ahorra-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_ahorra-ALTO-P		ENIF	2024	no_ahorra	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_ahorra-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_ahorra-BAJO-P		ENIF	2024	no_ahorra	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_ahorra-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_ahorra-MEDIO-P		ENIF	2024	no_ahorra	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-ALTO-P		ENIF	2024	no_recibe_dinero_familiares_para_vejez	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-BAJO-P		ENIF	2024	no_recibe_dinero_familiares_para_vejez	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_recibe_dinero_familiares_para_vejez-MEDIO-P		ENIF	2024	no_recibe_dinero_familiares_para_vejez	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-ALTO-P		ENIF	2024	no_tiene_ahorros_enif2024	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-BAJO-P		ENIF	2024	no_tiene_ahorros_enif2024	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-no_tiene_ahorros_enif2024-MEDIO-P		ENIF	2024	no_tiene_ahorros_enif2024	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-ALTO-P		ENIF	2024	recibe_dinero_familiares_para_vejez	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-BAJO-P		ENIF	2024	recibe_dinero_familiares_para_vejez	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-recibe_dinero_familiares_para_vejez-MEDIO-P		ENIF	2024	recibe_dinero_familiares_para_vejez	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-ALTO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-ALTO-P		ENIF	2024	tiene_ahorros_enif2024	NSE	ALTO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-BAJO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-BAJO-P		ENIF	2024	tiene_ahorros_enif2024	NSE	BAJO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-MEDIO-P	CALC-AMAI-NSE-ENIF-2024-0001	RESULT-AMAI-NSE-ENIF-2024-tiene_ahorros_enif2024-MEDIO-P		ENIF	2024	tiene_ahorros_enif2024	NSE	MEDIO	persona elegida 18+	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enif-2024-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-ALTO-P	CALC-AMAI-NSE-ENIGH-2022-0001	RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-ALTO-P		ENIGH	2022	recibe_remesas	NSE	ALTO	hogar	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enigh-2022-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-BAJO-P	CALC-AMAI-NSE-ENIGH-2022-0001	RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-BAJO-P		ENIGH	2022	recibe_remesas	NSE	BAJO	hogar	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enigh-2022-0001	NO-EVALUADO
RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-MEDIO-P	CALC-AMAI-NSE-ENIGH-2022-0001	RESULT-AMAI-NSE-ENIGH-2022-recibe_remesas-MEDIO-P		ENIGH	2022	recibe_remesas	NSE	MEDIO	hogar	IC95-DE-DISENO	FP-260924-GEN2-CLASE-AMAI-1-e773-01	ADOPTADO	NUEVO	amai-nse-enigh-2022-0001	NO-EVALUADO
RESULT-B-ENIGH-2022-P	CALC-B-0001	RESULT-B-ENIGH-2022-P		ENIGH	2022	FAM-M-05:M	regla	FAM-M-05	VER-SPEC	IC95-DE-SPEC-SIN-CALIBRACION	decisiones.tsv:CALC-B-0001	ADOPTADO	NUEVO	b-0001	NO-EVALUADO
RESULT-DFVEJEZ-A-P-NO-RECIBE	CALC-DINERO-FAMILIARES-VEJEZ-0001-v1_1	RESULT-DFVEJEZ-A-P-NO-RECIBE		ENIF	2024	no_recibe_dinero_familiares_para_vejez	regla	familia.apoyo.recibe_dinero_familiares	VER-SPEC	SIN-IC-IDENTIFICADO	decisiones.tsv:CALC-DINERO-FAMILIARES-VEJEZ-0001-v1_1	ADOPTADO	NUEVO	dinero-familiares-vejez-0001-v1_1	NO-EVALUADO
RESULT-DFVEJEZ-A-P-RECIBE	CALC-DINERO-FAMILIARES-VEJEZ-0001-v1_1	RESULT-DFVEJEZ-A-P-RECIBE		ENIF	2024	FAM-M-01:M	regla	FAM-M-01	VER-SPEC	SIN-IC-IDENTIFICADO	decisiones.tsv:CALC-DINERO-FAMILIARES-VEJEZ-0001-v1_1	ADOPTADO	NUEVO	dinero-familiares-vejez-0001-v1_1	NO-EVALUADO
RESULT-EDER-UNION-A-P-DIRECTO	CALC-EDER-0003	RESULT-EDER-UNION-A-P-DIRECTO		EDER	2017	matrimonio_directo	regla	familia.union.libre	VER-SPEC	SIN-IC-IDENTIFICADO	FP-375	ADOPTADO	NUEVO	eder-0003	NO-EVALUADO
RESULT-EDER-UNION-A-P-LIBRE	CALC-EDER-0003	RESULT-EDER-UNION-A-P-LIBRE		EDER	2017	union_libre	regla	familia.union.libre	VER-SPEC	SIN-IC-IDENTIFICADO	FP-375	ADOPTADO	NUEVO	eder-0003	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-18-29-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-18-29-P		ENBIARE	2021	ansiedad-gad2	EDAD	18-29	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-30-44-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-30-44-P		ENBIARE	2021	ansiedad-gad2	EDAD	30-44	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-45-59-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-45-59-P		ENBIARE	2021	ansiedad-gad2	EDAD	45-59	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-60-MAS-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-EDAD-60-MAS-P		ENBIARE	2021	ansiedad-gad2	EDAD	60-MAS	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-HASTA-PRIMARIA-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-HASTA-PRIMARIA-P		ENBIARE	2021	ansiedad-gad2	ESCOLARIDAD	HASTA-PRIMARIA	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P		ENBIARE	2021	ansiedad-gad2	ESCOLARIDAD	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-SECUNDARIA-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-SECUNDARIA-P		ENBIARE	2021	ansiedad-gad2	ESCOLARIDAD	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-SUPERIOR-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-ESCOLARIDAD-SUPERIOR-P		ENBIARE	2021	ansiedad-gad2	ESCOLARIDAD	SUPERIOR	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-SEXO-HOMBRE-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-SEXO-HOMBRE-P		ENBIARE	2021	ansiedad-gad2	SEXO	HOMBRE	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-SEXO-MUJER-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-SEXO-MUJER-P		ENBIARE	2021	ansiedad-gad2	SEXO	MUJER	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-100MIL-MAS-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-100MIL-MAS-P		ENBIARE	2021	ansiedad-gad2	TLOC	100MIL-MAS	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-15MIL-99MIL-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-15MIL-99MIL-P		ENBIARE	2021	ansiedad-gad2	TLOC	15MIL-99MIL	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-2500-14999-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-2500-14999-P		ENBIARE	2021	ansiedad-gad2	TLOC	2500-14999	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-MENOS-2500-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TLOC-MENOS-2500-P		ENBIARE	2021	ansiedad-gad2	TLOC	MENOS-2500	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TOTAL-TODOS-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ANSIEDAD-GAD2-2021-TOTAL-TODOS-P		ENBIARE	2021	ansiedad-gad2	TOTAL	TODOS	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-18-29-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-18-29-P		ENBIARE	2021	asiste-servicio-religioso	EDAD	18-29	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-30-44-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-30-44-P		ENBIARE	2021	asiste-servicio-religioso	EDAD	30-44	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-45-59-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-45-59-P		ENBIARE	2021	asiste-servicio-religioso	EDAD	45-59	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-60-MAS-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-EDAD-60-MAS-P		ENBIARE	2021	asiste-servicio-religioso	EDAD	60-MAS	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-HASTA-PRIMARIA-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-HASTA-PRIMARIA-P		ENBIARE	2021	asiste-servicio-religioso	ESCOLARIDAD	HASTA-PRIMARIA	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P		ENBIARE	2021	asiste-servicio-religioso	ESCOLARIDAD	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-SECUNDARIA-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-SECUNDARIA-P		ENBIARE	2021	asiste-servicio-religioso	ESCOLARIDAD	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-SUPERIOR-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-ESCOLARIDAD-SUPERIOR-P		ENBIARE	2021	asiste-servicio-religioso	ESCOLARIDAD	SUPERIOR	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-SEXO-HOMBRE-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-SEXO-HOMBRE-P		ENBIARE	2021	asiste-servicio-religioso	SEXO	HOMBRE	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-SEXO-MUJER-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-SEXO-MUJER-P		ENBIARE	2021	asiste-servicio-religioso	SEXO	MUJER	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-100MIL-MAS-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-100MIL-MAS-P		ENBIARE	2021	asiste-servicio-religioso	TLOC	100MIL-MAS	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-15MIL-99MIL-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-15MIL-99MIL-P		ENBIARE	2021	asiste-servicio-religioso	TLOC	15MIL-99MIL	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-2500-14999-P	CALC-ENBIARE-PISOS-BIENESTAR-0001	RESULT-ENBIARE-PISOS-BIENESTAR-ASISTE-SERVICIO-RELIGIOSO-2021-TLOC-2500-14999-P		ENBIARE	2021	asiste-servicio-religioso	TLOC	2500-14999	proporcion	IC95-DE-DISENO	FP-260924-GEN2-SALUD-Y-BIENESTAR-PISOS-1-6d56-03	ADOPTADO	NUEVO	enbiare-pisos-bienestar-0001	NO-EVALUADO
