llave	calc	causa	firma	nota
RESULT-ENDIREH2011-MOD-TABLA#2015	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2016	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2017	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2018	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2019	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2020	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2021	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2022	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2023	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2024	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2025	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2026	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2027	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2028	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2029	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2030	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2031	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2032	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2033	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2034	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2035	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2036	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2037	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2038	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2040	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2041	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2046	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2047	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2048	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2054	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2055	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2058	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2060	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2061	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2063	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2064	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2065	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2066	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2068	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2069	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2070	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2071	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2073	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2074	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2075	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2076	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2077	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2079	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2080	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2081	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2083	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2084	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2086	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2087	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2091	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2092	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2093	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2094	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2096	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2097	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2099	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2100	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2101	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2104	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2105	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2106	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2107	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2108	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2109	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2110	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2111	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2113	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2114	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2115	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2116	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2117	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2118	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2119	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2120	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2121	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2122	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2123	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2124	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2125	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2126	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2127	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2128	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2129	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2130	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2131	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2132	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2011-MOD-TABLA#2134	CALC-ENDIREH-PISOS-2011-MODULOS-0001	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-03	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#104	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#105	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#150	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#151	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#196	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#197	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#280	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#281	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#291	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#292	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#293	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#294	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#295	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#296	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#297	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#299	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#301	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#302	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#305	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#307	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#308	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#309	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#312	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#313	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#314	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#315	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#316	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#317	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#318	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#319	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#320	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#476	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#480	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
