# data/emparejamiento-motor-v1_1.tsv -- ACTO MAESTRA32-E6 · ETIQUETA-v1_2, COMMIT-2 (re-corrida)
# Re-corrida VERBATIM de la especificacion congelada de MAESTRA32-E2
# (forense/notas/2026-08-28-empareja-spec.md, COMMIT-1) sobre las tablas
# reparadas por este acto: data/inventario-reactivos-v1_2.tsv +
# data/inventario-fd-v1_1.tsv, en vez de v1_1/v1_0. Ningun termino, criterio
# de CANDIDATO/circularidad/co-observacion cambio. Detalle de la re-corrida y
# de las dos claves DESCARTES re-clavadas: forense/notas/2026-08-30-etiqueta-v1_2-cierre.md.
gen	coef	lado	variable_id	instrumento	texto	via	veredicto_candidato	razon	tabla	termino
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2020		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2021		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2022		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enoen2022		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enigh2016		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enigh2016		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enigh2018		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus del cambio	enigh2018		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro de cambio (ENOE/ENIGH), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	code_status	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: código de estatus de procesamiento, no sensibilidad al estatus social	inventario-reactivos-v1_2	status
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS_ ACTA	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de acta/documento, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS_ACTA	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de acta/documento, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
