id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado	consumo_detectado	consumo_universo_declarado	sha256_observado	representacion_id	estado_e0	grado_inspeccion	objetos_logicos	frontera_inspeccion	reporte_neutral_ref	contrato_sha256	reporte_sha256
ages_125_alumnos_10	AGEs 125 - Alumnos 10.pdf	descargas_mx	662968	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
ages_125_directores_10	AGEs 125 - Directores 10.pdf	descargas_mx	441376	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
ages_125_maestros_10	AGEs 125 - Maestros 10.pdf	descargas_mx	436084	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
ages_125_padres_10	AGEs 125 - Padres 10.pdf	descargas_mx	490676	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	FUERA-DE-DISCO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	NO-APLICA	NO-APLICA	FUERA-DE-DISCO	E0	0	W0-CONTABILIZACION-E-INTEGRIDAD	NO-APLICA	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	NO-APLICA
banxico_2013_17_crowding_out_70ymas	banxico-2013-17-crowding-out-70ymas.pdf	descargas_mx	253790	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	899dff850d1b23c74d803c026d1dd6306f4115b1b9427a74eb008114d4e99839	REP-9c63e57e1d3f02b4b1512e3a087fbc1caec9bfad387c931898a1b76ea41c67b2	PRESENTE-INTEGRO	E2	87	todas las páginas; texto no extraíble se declara por página	E2B-4630f614abfa7db9f0bb06d65f2c81f8e096cc969f21d2d898212229ca855dea	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	04db0cc80f0ebde1064e9da5ed965b8309e77f6bf1647838b07b05203985dcd6
banxico_codi_avances_2026	R3.4_Banxico_CoDi_SPEI/banxico_codi_avances_banco_mexico.html	data_raw	8271	MED-R3.4 -- confirma fecha real de actualizacion de la pagina de avances de implantacion (institucional, no cifras de usuario final)	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	3052e7114cb2b100d7f170c2dc78549ca47174a7b2f9e581e36bea12bfb0252a	REP-a97d89f3557731f37f726edb8cc5db0dcac18711b4a4dd61e58781fcdd4f4721	PRESENTE-INTEGRO	E2	7	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-33077d9e08780b7368cffb168f39d93c70f074674765578d1f6d211f8873e911	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	1300c938da0d0dbf202261500b38fda5cc8e590affd73e7f6e7d435fae624b50
banxico_codi_cuentas_validadas_x_mil_hab	R3.4_Banxico_CoDi_SPEI/banxico_codi_cuentas_validadas_x_mil_hab_trimestral.xlsx	data_raw	166771	MED-R3.4 -- descarga directa (no cuadro SIE) de cuentas validadas por cada mil habitantes, distribucion geografica trimestral. ACTUALIZADO 2026-08-08 (addendum	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	7a8496df90cc9baa28090482836ac1815e0cab530c84047f92ba5de3bf6946b9	REP-aebbbc4a1947c2e8a6988c93a7f7bffa16da1fe246fc43d346977d2e9ad983ef	PRESENTE-INTEGRO	E2	14	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-234dca831def3cf926a746f9239901971d24760c53f3441a0afb918b7c3ecf11	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	199b3c74bc3ff826c6719995cb5efffbda2ca9398cf7cd4e471e4a2b8c32ca05
banxico_encuesta_competencias_financieras_2024	banxico_encuesta_competencias_financieras_2024.xlsx	data_raw	1210013	NO-DETERMINADO-W0	NO-DETERMINADO-W0	NO-APLICA	PRESENTE-INTEGRO	manifiesto.yaml@ee50b12c2c86	NO-DETERMINADO-W0	W0 material; semántica no evaluada	8745de04acee2137d4c130fa65e690d996f9b39fbc31315d238579b8352a5245	REP-c5f839d03b485ac107490ccb2681fb49d779edd645a0b2dd079604fe736e7079	PRESENTE-INTEGRO	E2	146	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-f582f6126319e3eb86c47a91ef48bda864c621b545b8c9d53dae6c6c27e497cd	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	e8882df2bcb8a3243ea257e1c40d84e3475bb150e7fbd6dd6825958c61e9c73d
banxico_informe_anual_idmf_2019	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2019.pdf	data_raw	2494301	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	fc9ed33813a22cc143df21c9ce25cf499a2a5d2ec16b3fc6da451b4ec73a188a	REP-a0080ddcb70971b01a9d95a47f9e2b2bed68ac7051c640234847880a08f0b0fc	PRESENTE-INTEGRO	E2	172	todas las páginas; texto no extraíble se declara por página	E2B-cbb263cd0f72e25b4fb7761ddfa56f7ae40e06870934dcc152e5fb10d7c14b6c	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	f6b790cfc534b827e002d9ef33b8fa4b611aa337334cf6e8d1f452e7fa36101e
banxico_informe_anual_idmf_2020	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	data_raw	4010821	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	7634005053ecfcbc6ef79cfbf7a5af57e1e53eb6dab7e0fb3b36f090797e96f4	REP-58f38401078b397cf6291ad5f54857ccbf3312155f96a7fad6e2e0cbff90364b	PRESENTE-INTEGRO	E2	244	todas las páginas; texto no extraíble se declara por página	E2B-c6eb0d7a5916de6cdf103f24d6fd2f2be97d90deb71d0eb483b6e6381dfaa7da	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	7615954af9cc619cbb8c79a397a0c27daed2525eca2fa42967175de401083a6c
banxico_informe_anual_idmf_2021	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	data_raw	3576969	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	63e3e08a71dcbdc918ad329bafdcedd446c795342ebebbfc0287ead9ca67cb95	REP-2cfb2e79e29c0578c5d3db4b7947d684fcf709aa2a63590c56177823cead9915	PRESENTE-INTEGRO	E2	227	todas las páginas; texto no extraíble se declara por página	E2B-e9517313f03962e9fbc91c3a57e0d58257d40fb3f7a88160e089ed4a92a84c81	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	008d50ac850020a6585ba0836d0f8e5393b65a65e51a1b29a6241533359e4b0d
banxico_informe_anual_idmf_2022	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	data_raw	3149823	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	c63ec824f4918a7b64c6b24c8c7c5dea10ce7e2e229d03770279e8b3326aa322	REP-617d2600701a05f0c08516a722645b63040797a897fa31f7735b1645f2976a75	PRESENTE-INTEGRO	E2	277	todas las páginas; texto no extraíble se declara por página	E2B-2a27759fe266675095e1c1a254ee976de642ea7d2cc89f6e6d87ed185bc3491c	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	ece231cc865021dc302020b222157ff5134f033a30e6220149b6fb7b83ac94e7
banxico_informe_anual_idmf_2023	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2023.pdf	data_raw	3395130	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	efbcd28175c9d96b42032d5283e660971aee6ffff82c95a62a9fe1bff413047d	REP-c03382078a45a70b61ab9a49801a22a4f384693f621d1ea789e92a123fecf6b7	PRESENTE-INTEGRO	E2	313	todas las páginas; texto no extraíble se declara por página	E2B-77b2317656087867b2a01ace3e037b0525f2c8e815ab132300553797b241f705	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	12ee0c784fd845bd8b9d70d408a389dfd47339a0cc604cf75d43ba16acca8db5
banxico_informe_anual_idmf_2024	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2024.pdf	data_raw	4304507	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	c164b91183402c0728f9799bf4c6889706c71158b45c40546b28a07ab2c78d6f	REP-928388bfaea72567547ec833e14168a361116208e65db1b30b75c9d356ee840b	PRESENTE-INTEGRO	E2	403	todas las páginas; texto no extraíble se declara por página	E2B-49ca1c649510627c05774ac08b2d62da8456db6b39ee4b177284172fbbb87ebd	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	83ec9d467ad801a570dd315b468833843d0b272eb853b032a073c70ca9f1c6d8
banxico_informe_anual_idmf_listado_ediciones	R3.4_Banxico_CoDi_SPEI/banxico_informe_anual_IdMF_listado_ediciones.html	data_raw	11067	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	ba11757f129f714c0ab1c65b0c1ee20681a8991935ba4933feaf954655639bff	REP-34ed30e1f1213888ad1573359094f90efe5dfbc2b7993377dcd9fac8b9ec80c2	PRESENTE-INTEGRO	E2	5	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-656713fc638feecd7738f8f5ad9e2d3201df4d4b7b988d036718ea03a8b11caa	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	0e26a12494c0bd27115c399635cbc988a46304de3e7b19ee577526d521892c09
banxico_infraestructuras_mercados_fin_landing	R3.4_Banxico_CoDi_SPEI/banxico_infraestructuras_mercados_fin_landing.html	data_raw	10267	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	f834b52c2ed053165c2ed6c107c953b3d81148d7461d95c2e32a11aea47e704c	REP-48f5f27d3211ed8a82967608b92f6aa0c39d96b288bcd82b9383051bc1a8c777	PRESENTE-INTEGRO	E2	7	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-4ae169811e407d564e32cad5474f8c360dcbe93a2df80dc2b66cd481b92c95bf	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	71c0d294ef00b6b7db9dd495241c6db2cfd14f9dd5e2be39b1ba8c9897d5b33b
banxico_sie_cf881_cuentas_validadas	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF881_cuentas_validadas.html	data_raw	467574	MED-R3.4 -- cuadro SIE CF881 'Total de cuentas validadas' por institucion, definicion propia de Banxico. Metrica 1 de 4 (cuentas registradas).	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	1debc7f3cc65edde5ef8c48544c03bf7dd6244a836dd19ad299c138e25fc3f55	REP-68ccbe289f1c53c8f4a1830fbf556abab56b286cb4c0c8204e1ea88a5f76a404	PRESENTE-INTEGRO	E2	497	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-da13a5c39fe35efdea26a0059de051c299bde1cd28b3a3d62d77ce5ca8d9cedf	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	3a5cde95e7c17a3a60643e7e198a4e62db2ad00c4f2dad5df29d406df1ff69f5
banxico_sie_cf882_cuentas_pago_cobro	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF882_cuentas_pago_cobro.html	data_raw	116399	MED-R3.4 -- cuadro SIE CF882, DOS series: 'Cuentas que han realizado al menos un pago' y '...un cobro'. Metrica 2 de 4 (cuentas con >=1 operacion), STOCK acumul	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	05cec9b9a2937b22f8644e2f674c183559b86fd97b3235312f23b21ab99f4964	REP-4448aa086e4a38b69e8b76788f8dd370da4d21481439ed132f82d67563c466e4	PRESENTE-INTEGRO	E2	97	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-89b4618c5ba7f9c9e2339edd456562f21de393e4312446e4c6b5971f7d2fd1f2	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	aae1d69cad046af324db620dc10345fc8839566b8b360d96090114d42bcd1b30
banxico_sie_cf883_dispositivos_enrolados	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF883_dispositivos_enrolados.html	data_raw	886364	MED-R3.4 -- cuadro SIE CF883, dos series 'Total de dispositivos Android enrolados' y '...iOS enrolados'. NO es ninguna de las 4 metricas que pide la ficha (es a	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	f6456499e8ab2e498cf0995308f6a14250ae9529611fe9320a578642d85c5b1a	REP-80fe086b207ddc42a700f77c8be915f117167fb723ee87b242f5ceec6069b129	PRESENTE-INTEGRO	E2	969	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-e5809577baae734706e707db5190e8d8537e62e4206c8f041da591dfa87b8d92	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	713202a8eef19cb7da3e4f4af3232a4850ba83461502fd977c73fca9d04f10a5
banxico_sie_cf884_operaciones	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	data_raw	792297	MED-R3.4 -- cuadro SIE CF884 'Total de operaciones enviadas'. Metrica 3 de 4 (numero de operaciones), FLUJO diario.	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	5bd31243e63fad1cb680728f1a3cfbddba6196506aa0f7779adbc6c8aaa5a5de	REP-b07d4961ff7b13c1bb1dcdd3989708369739b0b758f27886bf1d0c87ce79fdb6	PRESENTE-INTEGRO	E2	871	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-fe2e2ee867619782a1878c4eab1333dfe6da3aa0798e2f2a2859db6b934c1e00	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	a0e1e78d13de936a1afbbb14d520c606edd840eff4e700136686839656c5942e
banxico_sie_cf885_monto	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF885_monto.html	data_raw	788382	MED-R3.4 -- cuadro SIE CF885 'Total de monto enviado' (pesos). Metrica 4 de 4 (importes), FLUJO diario.	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	de7658bfa05dbab31166f681a3ad8b481ba3afebb16589d289ae58ac3e083748	REP-ca1fe1e40291bb862ac4af1fde32b7358605f686d471d3c2896bc39aa139efed	PRESENTE-INTEGRO	E2	871	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-fd6cad29b78c79e45fbcff0cab5e3645b5ae9162f08973ebd79c4ef562dfc994	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	11002f935618fccad826af3995ed0b56bfb6d31216a6e534392025412cdb8c23
codi_org_mx_estadisticas_landing	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	data_raw	17874	MED-R3.4 -- landing que expone los 5 cuadros SIE (CF881-CF885) separados por metrica: cuentas validadas, cuentas con pago, cuentas con cobro, operaciones, monto	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	43119a1bbf066c426c0b40bb9c8f0fa851caed5a4df163cba99f8ea5b9ea5983	REP-a0f38a58a16ca8d155d1a3a3abc07beba7714edd5d46e641df1e34326772dd62	PRESENTE-INTEGRO	E2	12	documento completo; enlaces no seguidos y scripts no ejecutados	E2B-c270b18b871750d019d0e5fe67dd755e28cd8e51ce440cc9292a5f65aa31d2c1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	e773df35a63b0d4178ee853c2c832b2a3b90f2478af9671e34f09260b0efda34
conf17_r1_1_paa_componente_apoyo	R1_1_AGROASEMEX/PAA_componente_apoyo.csv	data_raw	210586	Candidata para R1.1 (Ficha 1) — verificación byte a byte por ENCARGO CONF-17. No promueve ni reabre el veredicto D.	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	b9ff8a730ba7cefe818f34feae2e95eee9bb00944c0cb1d7a791dfdd19c27ec1	REP-279b5eb960165695721e4b4c4758d557b69e553b713a6ff6b26c70fbe9d2f0a9	PRESENTE-INTEGRO	E2	6	encabezado/esquema y conteo completo; filas no persistidas	E2B-82595346c3a0de338cde929f953b8e6bea0a9d90ee4e8f41cd590b0ae53a3029	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c30951e9031db4f7e9b889753f10aaf6d2b09eb087399fd46456f2c1145180b8
conf17_r1_1_paa_componente_subsidio_agricola	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_agricola.csv	data_raw	1553774	Candidata para R1.1 (Ficha 1) — verificación byte a byte por ENCARGO CONF-17. No promueve ni reabre el veredicto D.	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	16aa1c8129eebeb6658d9ea6e5df94554a43e2f788213e1000dcbd9c6a1e88a7	REP-b7200a896dbd6e3c3b057f8a74758677428c15d1ffe4e62b00b38cc2ea4667cc	PRESENTE-INTEGRO	E2	8	encabezado/esquema y conteo completo; filas no persistidas	E2B-cd5246a13ca382a744356f9047d7826df8cfd1fe0ce02cca86d9d1b5a6161f73	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	32deb4b1b229f3892dfad63b0b039e3b37c85018693785416bc2b3bc84c9afe7
conf17_r1_1_paa_componente_subsidio_ganadero	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	data_raw	1153815	Candidata para R1.1 (Ficha 1) — verificación byte a byte por ENCARGO CONF-17. No promueve ni reabre el veredicto D.	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	ccba2019639ea15b9f7cdc47acdfca8cae38dd0737c7a6b21acc496ebf0ccb4f	REP-ab90e120b01e0b007c16dc489eebac2eed5ccc91012558680878cbfe49c3f147	PRESENTE-INTEGRO	E2	9	encabezado/esquema y conteo completo; filas no persistidas	E2B-4ba756c77e53da315bdf95e72f3010278f03a6c7e8c009541f9e81567bdf7cf9	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	b06905620c16accb4e0504c2a18266530d82cf0dc2319c1b2e05c72c038e4233
