id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado
descargamasiva_382026_131650_xml	DescargaMasivaOD_382026_131650.xml	data_raw	69763	mecanismo — manifiesto de 576 URLs reales de descarga directa para CPV 2020 (570 microdatos + 6 doc), agrupadas en 5 familias: caas/cl/ceu/iter/ageb_manzana. Rodea el endpoint AJAX bloqueado por proyecto/anio (forense/notas/2026-07-31-cola-descarga-rederivada.md §4) para ESAS 5 familias — pero corregido 2026-08-03: la muestra real del Cuestionario Ampliado (VIVIENDAS/PERSONAS/MIGRANTES) NO es ninguna de esas 5 familias y no aparece entre las 576 URLs, así que el bloqueo de §4 para ESE producto específico sigue sin resolver (ver forense/notas/2026-08-03-descarga-masiva-xml-mecanismo.md §6). Usado esta sesión para derivar las 7 URLs de CPV registradas junto a esta entrada (2 de ellas, CAAS/CEU, mal identificadas al registrarse por primera vez — ver sus propias entradas). No es payload de encuesta: es el índice de URLs.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder2025_bd_csv_zip	eder2025/eder2025_bases_csv.zip	data_raw	15399361	Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- EDER 2025 (Encuesta Demografica Retrospectiva) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/eder/ (stub JS a /2025/, idBiinegi=3463). Candidata a migracion. Encargo M-3 (2026-08-05) abrio el descriptor emparejado: HISTORIAVIDA tiene diseno de evento fechado (anio_retro/edad_retro), lo cual reabre la pregunta de diseno de R4.1 -- pendiente de mesa. Reactivo especifico de R4.1 para adultos NO EXISTE. Ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder2025_descripcion_bd_pdf	eder2025/eder2025_descripcion_bd.pdf	data_raw	4380365	"Encargo B-3 (mesa #20): documento ""Descripcion de la base de datos"" de EDER 2025, pareja de eder2025_bd_csv_zip -- el API no listo un titulo ""Descriptor de archivos (FD)"" para esta fuente, el equivalente mas cercano trae este titulo distinto, declarado asi (no forzado a la etiqueta FD). Encargo M-3 (2026-08-05) -- prioridad del lote: descriptor abierto integro (8 tablas). Hallazgo de diseno: la tabla HISTORIAVIDA SI indexa por anio_retro/edad_retro (evento fechado) -- esto contradice la premisa vigente de que ""ninguna fuente trae diseno panel/evento fechado"" para R4.1; declarado para adjudicacion de mesa, no cerrado en este acto. Reactivo especifico de R4.1 (adulto con padecimiento leve elige farmacia-con-consultorio) NO EXISTE: la Seccion Salud solo trae anio de inicio del padecimiento, no lugar de atencion. Candidato adyacente con universo distinto: hij_ate_N (""donde fue atendido el parto""), opcion literal ""Consultorio de una farmacia"", fechado via hij_vid_N -- es parto, no automedicacion por padecimiento leve. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2011_eder2011_bases_dbf	eder2011/eder2011_bases_dbf.zip	data_raw	10394938	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2011_eder2011_descripcion_de_archivos	eder2011/eder2011_descripcion_de_archivos.xls	data_raw	174080	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_bases_csv	eder2017/eder2017_bases_csv.zip	data_raw	13313736	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_bases_dbf	eder2017/eder2017_bases_dbf.zip	data_raw	14614132	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_bases_dta	eder2017/eder2017_bases_dta.zip	data_raw	25511708	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_bases_sav	eder2017/eder2017_bases_sav.zip	data_raw	58527314	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_descripcion_calculor	eder2017/eder2017_descripcion_calculoR.pdf	data_raw	878079	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2017_eder2017_fd	eder2017/eder2017_fd.pdf	data_raw	2201081	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2025_889463930617	eder2025/889463930617.pdf	data_raw	2447554	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2025_eder2025_bases_dbf	eder2025/eder2025_bases_dbf.zip	data_raw	12913322	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2025_eder2025_bases_dta	eder2025/eder2025_bases_dta.zip	data_raw	13839819	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
eder_2025_eder2025_bases_sav	eder2025/eder2025_bases_sav.zip	data_raw	32599022	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
edr2024_bd_dbf_zip	edr2024/defunciones_base_datos_2024_dbf.zip	data_raw	28238311	"Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- EDR (Estadisticas de Defunciones Registradas), edicion 2024, estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto directo (sin stub de redireccion) via /programas/edr/, idBiinegi=3358. Candidata a salud. El API lista 43 archivos para esta fuente (bases de datos 1990-2024, tabulados, olap) y NINGUNO trae titulo ""Descriptor de archivos"" -- FD no publicado por separado para EDR bajo este mecanismo, declarado como tal, no como ""no lo encontre"". Encargo M-3 (2026-08-05): sin documento descriptivo alguno accesible -- portal /programas/edr/ es SPA sin listado estatico, ningun endpoint adicional probado sin declarar (prohibido adivinar). Es informacion vital administrativa (defunciones registradas), no encuesta de opinion -- la logica de ""reactivo"" aplica debilmente de por si. Sin constructo del programa asignado por el encargo. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
elcos2012_bd_dbf_zip	elcos2012/ELCOS_BD_dbf.zip	data_raw	3902958	Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- ELCOS 2012 (Encuesta Laboral y de Corresponsabilidad Social, INEGI+INMUJERES no verificado) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/elcos/ (stub JS a /2012/, idBiinegi=1729). Candidata a uso_del_tiempo_cuidados_hogar / trabajo_ingreso_formalidad. pathLogico del API (ELCOS_BD) no trae año, a diferencia de otras fuentes -- verificado con dos variantes de construccion de URL antes de bajar (ver nota forense). Encargo M-3 (2026-08-05) abrio el FD emparejado: R2.1/R10.2 NO EXISTEN, R2.2 existe solo como proxy estrecho (conciliacion trabajo-familia) que no satisface el falsador -- ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
elcos2012_fd_xls	elcos2012/elcos_fd.xls	data_raw	293376	"Encargo B-3 (mesa #20): diccionario de archivos (FD) de ELCOS 2012, pareja de elcos2012_bd_dbf_zip. Formato .xls (Excel legado, no .xlsx) -- se comprobo que se comporta como pdf/xlsx (sin sufijo .zip), no como formato de datos. Encargo M-3 (2026-08-05) -- prioridad del lote: descriptor abierto integro (hoja ""Mujer elegida"", 1312 filas, Secciones IV-X). R2.1 (jerarquia->deferencia/iniciativa) y R10.2 (retro publica/privada) NO EXISTEN -- cero coincidencias de iniciativa, disenso, reporte de errores, canal anonimo, retroalimentacion, rotacion. R2.2 (liderazgo benevolo) EXISTE proxy estrecho: P7_25/P8_8 (""si necesita llegar tarde... su jefe reacciona... comprensivo""), mide solo conciliacion trabajo-familia en corte transversal individual, sin diseno pareado de rotacion/desempeño -- no satisface el falsador de R2.2. Confirma: ELCOS no trae clima organizacional en sentido amplio pese al nombre. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enadid2023_base_datos_csv	base_datos_enadid23_csv.zip	data_raw	44922433	microdatos — ENADID 2023, base de datos completa. Eje de condición migratoria con referencia temporal explícita (cierra el límite que P1/ENIGH dejó anotado, forense/notas/2026-07-31-p1-enigh-semilla.md:61)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enadid2023_fd_xlsx	fd_enadid23.xlsx	data_raw	2085302	documentación — ficha descriptiva/diccionario de la base de datos ENADID 2023			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enadid2023_hogar_cuestionario_pdf	hogar_enadid23.pdf	data_raw	997178	documentación — instrumento, Cuestionario para el hogar de ENADID 2023			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enadid2023_mujer_modulo_cuestionario_pdf	mujer_enadid23.pdf	data_raw	943319	documentación — instrumento, Módulo para la mujer de ENADID 2023 (migración con referencia temporal explícita)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_micro_ciega_csv	enaproce2015/ejem_base_micro_ciega_csv.zip	data_raw	4006	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_micro_ciega_dbf	enaproce2015/ejem_base_micro_ciega_dbf.zip	data_raw	5466	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_micro_ciega_dta	enaproce2015/ejem_base_micro_ciega_dta.zip	data_raw	4441	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_pyme_ciega_csv	enaproce2015/ejem_base_pyme_ciega_csv.zip	data_raw	4817	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_pyme_ciega_dbf	enaproce2015/ejem_base_pyme_ciega_dbf.zip	data_raw	6576	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2015_ejem_base_pyme_ciega_dta	enaproce2015/ejem_base_pyme_ciega_dta.zip	data_raw	5263	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2018_ejem_base_micro_ciega_sav	enaproce2018/ejem_base_micro_ciega_sav.zip	data_raw	9194	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2018_ejem_base_micro_ciega_xlsx	enaproce2018/ejem_base_micro_ciega_xlsx.zip	data_raw	23159	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2018_ejem_base_pyme_ciega_sav	enaproce2018/ejem_base_pyme_ciega_sav.zip	data_raw	11470	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enaproce_2018_ejem_base_pyme_ciega_xlsx	enaproce2018/ejem_base_pyme_ciega_xlsx.zip	data_raw	33207	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2018_bd_csv_zip	enasem2018/enasem_2018_bd_csv.zip	data_raw	8767343	Encargo D-2 (mesa #20): microdatos ENASEM 2018, panel 50+, ola pre-reforma (flanquea reforma de pension de feb/2019 junto con 2021) -- ruta de diseno para R5.1 (familia como seguro sustituto del Estado / Pension del Bienestar), declarada erroneamente irrealizable el 4/ago (forense/hallazgos.md). Exploracion de contenido (DDI/codebook) ya hecha por sesion previa (forense/notas/2026-08-04-enasem-paso1-descriptor.md, permanentemente inhabilitada para pre-registrar contra ENASEM); este acto solo descarga y registra el archivo, sin abrir contenido.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2018_fd_xlsx	enasem2018/enasem_2018_fd.xlsx	data_raw	628677	Encargo D-2 (mesa #20): diccionario de archivos (FD) de ENASEM 2018, pareja de enasem2018_bd_csv_zip -- misma ruta de diseno para R5.1.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2021_bd_csv_zip	enasem2021/enasem_2021_bd_csv.zip	data_raw	7438658	Encargo D-2 (mesa #20): microdatos ENASEM 2021, panel 50+, ola post-reforma (flanquea reforma de pension de feb/2019 junto con 2018) -- ruta de diseno para R5.1, declarada erroneamente irrealizable el 4/ago (forense/hallazgos.md). Exploracion de contenido (DDI/codebook) ya hecha por sesion previa (forense/notas/2026-08-04-enasem-paso1-descriptor.md, permanentemente inhabilitada para pre-registrar contra ENASEM); este acto solo descarga y registra el archivo, sin abrir contenido.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2021_fd_xlsx	enasem2021/enasem_2021_fd.xlsx	data_raw	633836	Encargo D-2 (mesa #20): diccionario de archivos (FD) de ENASEM 2021, pareja de enasem2021_bd_csv_zip -- misma ruta de diseno para R5.1.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2024_bd_csv_zip	enasem2024/enasem_2024_bd_csv.zip	data_raw	11929796	Encargo D-2 (mesa #20): microdatos ENASEM 2024, panel 50+ -- ola adicional traida por el mismo mecanismo/API que 2018 y 2021 (barata, ver encargo Sec.4: 'si hay mas olas por esa via y son baratas, traelas -- un panel sirve poco truncado'); no priorizada explicitamente por el encargo (que prioriza 2018/2021) pero disponible por la via INEGI sin costo adicional de mecanismo.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasem2024_fd_xlsx	enasem2024/enasem_2024_fd.xlsx	data_raw	617009	Encargo D-2 (mesa #20): diccionario de archivos (FD) de ENASEM 2024, pareja de enasem2024_bd_csv_zip -- misma ola adicional barata (ver enasem2024_bd_csv_zip).			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasic2022_bd_csv_zip	enasic2022/enasic_2022_bd_csv.zip	data_raw	2289078	Encargo B-3 (mesa #20): microdatos ENASIC 2022, candidata a familismo_obligacion/familismo_apoyo (hoy solo con proxy via ENUT) -- forense/notas/2026-08-04-barrido-alcanzabilidad-27fuentes.md paragraph 5 y 7. Encargo M-3 (2026-08-05) abrio el FD emparejado (enasic2022_fd_xlsx): familismo_apoyo y familismo_obligacion EXISTEN ambos -- este ultimo con bateria Likert directa sobre deber familiar, el mejor candidato (a) del lote. Ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasic2022_fd_xlsx	enasic2022/enasic_2022_fd.xlsx	data_raw	266488	"Encargo B-3 (mesa #20): diccionario de archivos (FD) de ENASIC 2022, pareja de enasic2022_bd_csv_zip. Encargo M-3 (2026-08-05): descriptor abierto integro (6 hojas). familismo_apoyo EXISTE (P4_2_1/P4_2_2, cuidado intrahogar). familismo_obligacion EXISTE -- Seccion 7 ""Percepcion cultural de los cuidados"", bateria Likert P7_12_1-P7_12_8 mide directamente la creencia de deber familiar (""su deber es cuidar a los padres, conyuge, hijas e hijos""). Candidato fuerte a primera medicion (a) del corpus para este componente -- pendiente de adjudicacion de mesa, no decidido en este acto. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md."	N3,N4,N10,N12,N13,N14	abrir4-variables-2026-08-08.tsv	EXPLOTADO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enasic_2022_889463927082	enasic2022/889463927082.pdf	data_raw	1390271	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enbiare2021_bd_csv_zip	enbiare2021/enbiare_2021_base_de_datos_csv.zip	data_raw	5684658	Encargo B-3 (mesa #20): microdatos ENBIARE 2021, candidata a familismo_obligacion/familismo_apoyo (hoy solo con proxy via ENUT) -- forense/notas/2026-08-04-barrido-alcanzabilidad-27fuentes.md paragraph 5 y 7. Encargo M-3 (2026-08-05) abrio el FD emparejado (enbiare2021_fd_pdf): familismo_apoyo EXISTE (parcial), familismo_obligacion NO EXISTE -- ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
