id_afirmacion	dominio	report	medibilidad	autorizacion_apertura	estado_result	result_ids	fecha_o_razon	propietario
ASTRA5-U0-CRFAC-002	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-003	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-004	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-005	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-006	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-007	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-008	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-009	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-010	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-011	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-012	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-013	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-014	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-015	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-016	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-017	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-018	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-019	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRFAC-020	DINERO	corpus/forense/Crédito_Fácil_y_Sobreendeudamiento_en_México__Escaneo_de_Indicadores_Adelantados_2025-2026.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-001	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-002	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-003	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-004	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-005	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-006	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-007	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-008	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-009	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-010	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-011	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-012	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-013	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-014	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-015	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-016	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-017	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-018	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-019	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-020	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-021	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-022	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-023	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-024	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-025	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-026	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-027	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-028	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-029	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-030	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-031	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-032	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-033	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-034	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-035	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-036	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-037	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-038	RURAL_INDIGENA	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-039	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-040	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-041	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-042	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-043	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CRPOP-044	DINERO	corpus/forense/Crédito_Popular_en_México__Morosidad_Auditada__Fondeo_y_Gobierno_Corporativo_como_Verdaderos_Riesgos_Estructurales.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-MESA-DINERO
ASTRA5-U0-CLIENT-001	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	NO-MEDIBLE-POR-DISEÑO	NO-APLICA	SIN-RESULT		no medible por diseño de los instrumentos recorridos	ASTRA5-U3
ASTRA5-U0-CLIENT-002	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-003	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-004	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U3
ASTRA5-U0-CLIENT-005	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-006	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-007	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-008	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-009	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-010	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U3
ASTRA5-U0-CLIENT-011	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-012	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-CON-ADQUISICIÓN	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		falta la pieza de adquisición indicada en el mapa	ASTRA5-U3
ASTRA5-U0-CLIENT-013	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U3
ASTRA5-U0-CLIENT-014	POLITICA	corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md	MEDIBLE-EN-CORPUS	SIN-RESERVA-IDENTIFICADA	SIN-RESULT		medible en corpus; sin sesión de medición lanzada al corte (falta temporal de asignación, no defecto de diseño)	ASTRA5-U3
