clave	unidad	tipo	filas_o_contratos	razon
pareja	PAREJA-INTERNO-03	F	ASTRA5-U0-PAREJA-006;ASTRA5-U0-PAREJA-007;ASTRA5-U0-PAREJA-008;ASTRA5-U0-PAREJA-025;ASTRA5-U0-PAREJA-034	Riesgo de mala interpretación (L122) y segmentos (L118) no se filan aparte: ya están como limite_inferencial de pareja-006/007. Implicaciones de producto (L124) DEDUP con pareja-043.
pareja	PAREJA-INTERNO-04	F	ASTRA5-U0-PAREJA-013;ASTRA5-U0-PAREJA-014;ASTRA5-U0-PAREJA-023;ASTRA5-U0-PAREJA-024;ASTRA5-U0-PAREJA-035;ASTRA5-U0-PAREJA-036;ASTRA5-U0-PAREJA-037;ASTRA5-U0-PAREJA-038;ASTRA5-U0-PAREJA-039	L138/L150 (riesgo de mala interpretación) son nota editorial, NO-AFIRMACION. L160/L162 (Grindr Chiapas, geografía LGBT+) DEDUP con pareja-026/pareja-011. Implicaciones L140/L152/L164 DEDUP con pareja-045/043/046.
pareja	PAREJA-INTERNO-05	F	ASTRA5-U0-PAREJA-016;ASTRA5-U0-PAREJA-041;ASTRA5-U0-PAREJA-042;ASTRA5-U0-PAREJA-043;ASTRA5-U0-PAREJA-044;ASTRA5-U0-PAREJA-045;ASTRA5-U0-PAREJA-046;ASTRA5-U0-PAREJA-047	Segmentación explícita (L174-184, salvo migración=pareja-041) DEDUP con pareja-003(edad/género),pareja-015/016/017(religión),pareja-010(LGBT+). Comparación internacional L189 (feminicidio México~Brasil) DEDUP con pareja-037. Los 6 'Mitos y sobreinterpretaciones' (L216-221) DEDUP: mito1→pareja-027, mito2→pareja-005, mito3→pareja-025, mito4→pareja-028/029, mito5→pareja-019, mito6→pareja-042. 'Síntesis final' (L223-231) DEDUP: recombina todo lo anterior sin contenido nuevo. 'Módulo de auditoría de rigor extremo' (L233-247) es NO-AFIRMACION: auditoría meta (el propio report reflexiona sobre sus límites; no formula afirmaciones nuevas, incl. la mención de 'magnitud real de la infidelidad mal medida' en L245, que es autocrítica, no una cifra).
pareja	INT-L44	INT	ASTRA5-U0-PAREJA-040	
politica	LECTURA-8d989005-01	G	ENLACE;ASTRA5-U0-POL-003;ASTRA5-U0-POL-004;ASTRA5-U0-POL-005	
politica	LECTURA-8d989005-02	G	ENLACE;ASTRA5-U0-POL-006;ASTRA5-U0-POL-007;ASTRA5-U0-POL-008;ASTRA5-U0-POL-009	
politica	LECTURA-8d989005-03	G	ASTRA5-U0-POL-010;ASTRA5-U0-POL-011;ASTRA5-U0-POL-012	
politica	LECTURA-8d989005-04	G	ASTRA5-U0-POL-013	
politica	LECTURA-8d989005-05	G	ASTRA5-U0-POL-014	
politica	LECTURA-8d989005-06	G	ASTRA5-U0-POL-015;ASTRA5-U0-POL-016;ASTRA5-U0-POL-017	
politica	LECTURA-8d989005-07	G	ASTRA5-U0-POL-018;ASTRA5-U0-POL-019;ASTRA5-U0-POL-020	
politica	LECTURA-8d989005-08	G	ASTRA5-U0-POL-021;ASTRA5-U0-POL-022;ASTRA5-U0-POL-023;ASTRA5-U0-POL-024	
politica	LECTURA-8d989005-09	G	ASTRA5-U0-POL-025	
politica	LECTURA-8d989005-10	G	ASTRA5-U0-POL-026	
politica	LECTURA-8d989005-11	G	ASTRA5-U0-POL-027;ASTRA5-U0-POL-028	
politica	LECTURA-8d989005-12	G	ENLACE	
politica	LECTURA-8d989005-13	G	ASTRA5-U0-POL-029;ASTRA5-U0-POL-030;ASTRA5-U0-POL-031	
politica	LECTURA-8d989005-14	G	ASTRA5-U0-POL-032	
politica	LECTURA-8d989005-01	F	ENLACE;ASTRA5-U0-POL-003;ASTRA5-U0-POL-004;ASTRA5-U0-POL-005	
politica	LECTURA-8d989005-02	F	ENLACE;ASTRA5-U0-POL-006;ASTRA5-U0-POL-007;ASTRA5-U0-POL-008;ASTRA5-U0-POL-009	
politica	LECTURA-8d989005-03	F	ASTRA5-U0-POL-010;ASTRA5-U0-POL-011;ASTRA5-U0-POL-012	
politica	LECTURA-8d989005-04	F	ASTRA5-U0-POL-013	
politica	LECTURA-8d989005-05	F	ASTRA5-U0-POL-014	
politica	LECTURA-8d989005-06	F	ASTRA5-U0-POL-015;ASTRA5-U0-POL-016;ASTRA5-U0-POL-017	
politica	LECTURA-8d989005-07	F	ASTRA5-U0-POL-018;ASTRA5-U0-POL-019;ASTRA5-U0-POL-020	
politica	LECTURA-8d989005-08	F	ASTRA5-U0-POL-021;ASTRA5-U0-POL-022;ASTRA5-U0-POL-023;ASTRA5-U0-POL-024	
politica	LECTURA-8d989005-09	F	ASTRA5-U0-POL-025	
politica	LECTURA-8d989005-10	F	ASTRA5-U0-POL-026	
politica	LECTURA-8d989005-11	F	ASTRA5-U0-POL-027;ASTRA5-U0-POL-028	
politica	LECTURA-8d989005-12	F	ENLACE	
politica	LECTURA-8d989005-13	F	ASTRA5-U0-POL-029;ASTRA5-U0-POL-030;ASTRA5-U0-POL-031	
politica	LECTURA-8d989005-14	F	ASTRA5-U0-POL-032	
politica	CAND-8d989005-L5	P		NO-AFIRMACION: encabezado — ficha editorial del reporte (titulo, fecha, leyenda de tiers), no afirma conducta mexicana
politica	CAND-8d989005-L48	P	ASTRA5-U0-POL-033	
politica	CAND-8d989005-L54	P	ASTRA5-U0-POL-003;ASTRA5-U0-POL-004;ASTRA5-U0-POL-005;ENLACE;ASTRA5-U0-POL-006;ASTRA5-U0-POL-007;ASTRA5-U0-POL-008;ASTRA5-U0-POL-009;ASTRA5-U0-POL-010;ASTRA5-U0-POL-011;ASTRA5-U0-POL-012;ASTRA5-U0-POL-021;ASTRA5-U0-POL-022;ASTRA5-U0-POL-023;ASTRA5-U0-POL-041	
politica	CAND-8d989005-L255	P	ASTRA5-U0-POL-034	
politica	CAND-8d989005-L256	P	ASTRA5-U0-POL-035	
politica	CAND-8d989005-L268	P	ASTRA5-U0-POL-037	
politica	CAND-8d989005-L274	P	ASTRA5-U0-POL-038	
politica	CAND-8d989005-L280	P	ASTRA5-U0-POL-039	
politica	CAND-8d989005-L286	P	ASTRA5-U0-POL-040	
politica	TIER-8d989005-L62	T	ASTRA5-U0-POL-015;ASTRA5-U0-POL-016;ASTRA5-U0-POL-017;ASTRA5-U0-POL-018;ASTRA5-U0-POL-019;ASTRA5-U0-POL-020;ASTRA5-U0-POL-029;ASTRA5-U0-POL-030;ASTRA5-U0-POL-031;ASTRA5-U0-POL-042	
politica	TIER-8d989005-L68	T	ASTRA5-U0-POL-036;ASTRA5-U0-POL-032	encabezado que rige L69 (entitlement, ver politica-018/037) y L70 (clasemediero, ver politica-032)
politica	TIER-8d989005-L72	T		NO-AFIRMACION: encabezado — narrativas populares citadas para refutarlas (L73-77), ya cubiertas por hallazgos ya dictaminados: apatia/participacion (politica-010/011), cultura de ilegalidad/mordida (politica-021), pobres venden el voto (politica-018), linchamientos barbarie (politica-024), Mexico partido en dos (politica-013). DEDUP con Mitos y sobreinterpretaciones L241-247 (sin marca de tier propia, mismo contenido, no requiere fila nueva)
politica	TIER-8d989005-L262	T	ASTRA5-U0-POL-036	
religiosidad	LECTURA-dfb84e08-01	G	ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-002;ASTRA5-U0-RELIG-003	
religiosidad	LECTURA-dfb84e08-02	G	ASTRA5-U0-RELIG-004	
religiosidad	LECTURA-dfb84e08-03	G	ASTRA5-U0-RELIG-005	
religiosidad	LECTURA-dfb84e08-04	G	ASTRA5-U0-RELIG-006	
religiosidad	LECTURA-dfb84e08-05	G	ASTRA5-U0-RELIG-007;ASTRA5-U0-RELIG-008	
religiosidad	LECTURA-dfb84e08-06	G	ASTRA5-U0-RELIG-009	
religiosidad	LECTURA-dfb84e08-07	G	ASTRA5-U0-RELIG-012;ASTRA5-U0-RELIG-013;ASTRA5-U0-RELIG-014	
religiosidad	LECTURA-dfb84e08-08	G	ASTRA5-U0-RELIG-032	
religiosidad	LECTURA-dfb84e08-09	G	ASTRA5-U0-RELIG-016;ASTRA5-U0-RELIG-017;ASTRA5-U0-RELIG-018;ASTRA5-U0-RELIG-019	
religiosidad	LECTURA-dfb84e08-10	G	ASTRA5-U0-RELIG-020;ASTRA5-U0-RELIG-021	
religiosidad	LECTURA-dfb84e08-11	G	ASTRA5-U0-RELIG-027	
religiosidad	LECTURA-dfb84e08-12	G	ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-023	
religiosidad	LECTURA-dfb84e08-13	G	ASTRA5-U0-RELIG-028	
religiosidad	LECTURA-dfb84e08-14	G	ASTRA5-U0-RELIG-014;ASTRA5-U0-RELIG-015	
religiosidad	LECTURA-dfb84e08-15	G	ASTRA5-U0-RELIG-029	
religiosidad	LECTURA-dfb84e08-01	F	ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-002;ASTRA5-U0-RELIG-003	
religiosidad	LECTURA-dfb84e08-02	F	ASTRA5-U0-RELIG-004	
religiosidad	LECTURA-dfb84e08-03	F	ASTRA5-U0-RELIG-005	
religiosidad	LECTURA-dfb84e08-04	F	ASTRA5-U0-RELIG-006	
religiosidad	LECTURA-dfb84e08-05	F	ASTRA5-U0-RELIG-007;ASTRA5-U0-RELIG-008	
religiosidad	LECTURA-dfb84e08-06	F	ASTRA5-U0-RELIG-009	
religiosidad	LECTURA-dfb84e08-07	F	ASTRA5-U0-RELIG-012;ASTRA5-U0-RELIG-013;ASTRA5-U0-RELIG-014	
religiosidad	LECTURA-dfb84e08-08	F	ASTRA5-U0-RELIG-032	
religiosidad	LECTURA-dfb84e08-09	F	ASTRA5-U0-RELIG-016;ASTRA5-U0-RELIG-017;ASTRA5-U0-RELIG-018;ASTRA5-U0-RELIG-019	
religiosidad	LECTURA-dfb84e08-10	F	ASTRA5-U0-RELIG-020;ASTRA5-U0-RELIG-021	
religiosidad	LECTURA-dfb84e08-11	F	ASTRA5-U0-RELIG-027	
religiosidad	LECTURA-dfb84e08-12	F	ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-023	
religiosidad	LECTURA-dfb84e08-13	F	ASTRA5-U0-RELIG-028	
religiosidad	LECTURA-dfb84e08-14	F	ASTRA5-U0-RELIG-014;ASTRA5-U0-RELIG-015	
religiosidad	LECTURA-dfb84e08-15	F	ASTRA5-U0-RELIG-029	
religiosidad	RELIGION-INTERNO-01	F	ASTRA5-U0-RELIG-009;ASTRA5-U0-RELIG-010;ASTRA5-U0-RELIG-011;ASTRA5-U0-RELIG-021;ASTRA5-U0-RELIG-030;ASTRA5-U0-RELIG-031	
religiosidad	RELIGION-INTERNO-02	F	ASTRA5-U0-RELIG-003;ASTRA5-U0-RELIG-038	
religiosidad	RELIGION-INTERNO-03	F	ASTRA5-U0-RELIG-012;ASTRA5-U0-RELIG-013;ASTRA5-U0-RELIG-014;ASTRA5-U0-RELIG-032;ASTRA5-U0-RELIG-033	
religiosidad	RELIGION-INTERNO-04	F	ASTRA5-U0-RELIG-010;ASTRA5-U0-RELIG-011;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-023;ASTRA5-U0-RELIG-024;ASTRA5-U0-RELIG-025;ASTRA5-U0-RELIG-026	
religiosidad	RELIGION-INTERNO-05	F	ASTRA5-U0-RELIG-021;ASTRA5-U0-RELIG-034;ASTRA5-U0-RELIG-035;ASTRA5-U0-RELIG-036;ASTRA5-U0-RELIG-037	DEDUP: seccion 9 (mitos, L217-224) y seccion 10 (sintesis final, L228-236) recapitulan los hallazgos 1-15 ya filados (religiosidad-001 a 029); NO-AFIRMACION: auditoria meta (L240-256, preguntas reflexivas del propio report sobre su rigor, no son afirmaciones nuevas sobre Mexico).
rural-indigena	LECTURA-546e89cc-01	G	ASTRA5-U0-RURAL-001;ASTRA5-U0-RURAL-002	
rural-indigena	LECTURA-546e89cc-02	G	ASTRA5-U0-RURAL-003	
rural-indigena	LECTURA-546e89cc-03	G	ASTRA5-U0-RURAL-004;ASTRA5-U0-RURAL-005;ASTRA5-U0-RURAL-006	
rural-indigena	LECTURA-546e89cc-04	G	ASTRA5-U0-RURAL-002;ASTRA5-U0-RURAL-007	
rural-indigena	LECTURA-546e89cc-05	G	ASTRA5-U0-RURAL-008	
rural-indigena	LECTURA-546e89cc-06	G	ASTRA5-U0-RURAL-009;ASTRA5-U0-RURAL-010	
rural-indigena	LECTURA-546e89cc-07	G	ASTRA5-U0-RURAL-011;ASTRA5-U0-RURAL-012	
rural-indigena	LECTURA-546e89cc-08	G	ASTRA5-U0-RURAL-013	
rural-indigena	LECTURA-546e89cc-09	G	ASTRA5-U0-RURAL-014	
rural-indigena	LECTURA-546e89cc-10	G	ASTRA5-U0-RURAL-015	
rural-indigena	LECTURA-546e89cc-11	G	ASTRA5-U0-RURAL-016	
rural-indigena	LECTURA-546e89cc-12	G	ASTRA5-U0-RURAL-017;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-019	
rural-indigena	LECTURA-546e89cc-13	G	ASTRA5-U0-RURAL-020;ASTRA5-U0-RURAL-021;ASTRA5-U0-RURAL-022	
rural-indigena	LECTURA-546e89cc-14	G	ASTRA5-U0-RURAL-023;ASTRA5-U0-RURAL-024	
rural-indigena	LECTURA-546e89cc-15	G	ASTRA5-U0-RURAL-025	
rural-indigena	LECTURA-546e89cc-01	F	ASTRA5-U0-RURAL-001;ASTRA5-U0-RURAL-002	
rural-indigena	LECTURA-546e89cc-02	F	ASTRA5-U0-RURAL-003	
rural-indigena	LECTURA-546e89cc-03	F	ASTRA5-U0-RURAL-004;ASTRA5-U0-RURAL-005;ASTRA5-U0-RURAL-006	
rural-indigena	LECTURA-546e89cc-04	F	ASTRA5-U0-RURAL-002;ASTRA5-U0-RURAL-007	
rural-indigena	LECTURA-546e89cc-05	F	ASTRA5-U0-RURAL-008	
rural-indigena	LECTURA-546e89cc-06	F	ASTRA5-U0-RURAL-009;ASTRA5-U0-RURAL-010	
rural-indigena	LECTURA-546e89cc-07	F	ASTRA5-U0-RURAL-011;ASTRA5-U0-RURAL-012	
rural-indigena	LECTURA-546e89cc-08	F	ASTRA5-U0-RURAL-013	
rural-indigena	LECTURA-546e89cc-09	F	ASTRA5-U0-RURAL-014	
rural-indigena	LECTURA-546e89cc-10	F	ASTRA5-U0-RURAL-015	
rural-indigena	LECTURA-546e89cc-11	F	ASTRA5-U0-RURAL-016	
rural-indigena	LECTURA-546e89cc-12	F	ASTRA5-U0-RURAL-017;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-019	
rural-indigena	LECTURA-546e89cc-13	F	ASTRA5-U0-RURAL-020;ASTRA5-U0-RURAL-021;ASTRA5-U0-RURAL-022	
rural-indigena	LECTURA-546e89cc-14	F	ASTRA5-U0-RURAL-023;ASTRA5-U0-RURAL-024	
rural-indigena	LECTURA-546e89cc-15	F	ASTRA5-U0-RURAL-025	
rural-indigena	RURAL-INTERNO-01	F	ASTRA5-U0-RURAL-026;ASTRA5-U0-RURAL-027;ASTRA5-U0-RURAL-028;ASTRA5-U0-RURAL-029;ASTRA5-U0-RURAL-030;ASTRA5-U0-RURAL-031;ASTRA5-U0-RURAL-032;ASTRA5-U0-RURAL-033;ASTRA5-U0-RURAL-034;ASTRA5-U0-RURAL-035	L37-82 cubre marco conceptual (planos a-e, 4 categorías, FP-293=fila-035) y mapa de evidencia (filas-026..034); DEDUP con rural-indigena-001,003,007,008 para las definiciones de comunalidad/usos-costumbres/reciprocidad/autoridad ya filadas.
rural-indigena	RURAL-INTERNO-02	F	ASTRA5-U0-RURAL-001;ASTRA5-U0-RURAL-002;ASTRA5-U0-RURAL-003;ASTRA5-U0-RURAL-004;ASTRA5-U0-RURAL-005;ASTRA5-U0-RURAL-006;ASTRA5-U0-RURAL-007;ASTRA5-U0-RURAL-009;ASTRA5-U0-RURAL-010;ASTRA5-U0-RURAL-011;ASTRA5-U0-RURAL-012;ASTRA5-U0-RURAL-013;ASTRA5-U0-RURAL-018;ASTRA5-U0-RURAL-020;ASTRA5-U0-RURAL-021;ASTRA5-U0-RURAL-022;ASTRA5-U0-RURAL-036;ASTRA5-U0-RURAL-037;ASTRA5-U0-RURAL-038;ASTRA5-U0-RURAL-039;ASTRA5-U0-RURAL-048	L84-196 (Patrones 1-8) amplía los hallazgos 1-13 ya filados y aporta piezas propias: Cancian 1965 (fila-036, L106), EDUCA Oaxaca (fila-018, L120), Warman/género del tequio (filas-037/038, L134), desigualdad por remesas (fila-039, L162), INPI/UNAM (fila-048, L188).
rural-indigena	RURAL-INTERNO-03	F	ASTRA5-U0-RURAL-026;ASTRA5-U0-RURAL-027;ASTRA5-U0-RURAL-028;ASTRA5-U0-RURAL-029;ASTRA5-U0-RURAL-030;ASTRA5-U0-RURAL-034;ASTRA5-U0-RURAL-040;ASTRA5-U0-RURAL-041;ASTRA5-U0-RURAL-042;ASTRA5-U0-RURAL-043;ASTRA5-U0-RURAL-044	L198-237 (causas, segmentación, comparación internacional). DEDUP: la cadena histórica despojo->...->Cherán 2011 (L206) recombina rural-indigena-004,005,009 (atribución de secuencia, no cifra nueva); el debate Scott/Popkin (L204) es marco teórico ya cubierto por rural-indigena-014.
rural-indigena	RURAL-INTERNO-04	F	ASTRA5-U0-RURAL-045;ASTRA5-U0-RURAL-046;ASTRA5-U0-RURAL-047;ASTRA5-U0-RURAL-049	L239-280 (implicaciones aplicadas, regla SI-ENTONCES=fila-046, benchmark salud=fila-047, consulta previa=fila-045, mito Cherán reforestación=fila-049). DEDUP con rural-indigena-013/017/018/019/008/015/025/035/036/016 para los mitos que sólo restatan hallazgos ya filados (buen salvaje ecológico, armonía, usos-y-costumbres=atraso, colectivismo indígena, homogeneidad, cargos nivelan/prehispánico). NO-AFIRMACION: auditoria meta (preguntas de rigor del módulo de auditoría, L269-277, son estructura editorial obligatoria de instrucciones-proyecto §5, no afirmaciones sustantivas nuevas) y nota de límites (L279-280, es meta-texto sobre procedencia de cifras, no afirmación nueva).
salud-cuerpo	LECTURA-bbdb2e23-01	G	ASTRA5-U0-SALUD-001;ASTRA5-U0-SALUD-002	
salud-cuerpo	LECTURA-bbdb2e23-02	G	ASTRA5-U0-SALUD-003;ASTRA5-U0-SALUD-004	
salud-cuerpo	LECTURA-bbdb2e23-03	G	ASTRA5-U0-SALUD-005;ASTRA5-U0-SALUD-006	
salud-cuerpo	LECTURA-bbdb2e23-04	G	ASTRA5-U0-SALUD-007;ASTRA5-U0-SALUD-008	
salud-cuerpo	LECTURA-bbdb2e23-05	G	ASTRA5-U0-SALUD-009;ASTRA5-U0-SALUD-010;ASTRA5-U0-SALUD-011	
salud-cuerpo	LECTURA-bbdb2e23-06	G	ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013	
salud-cuerpo	LECTURA-bbdb2e23-07	G	ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-015	
salud-cuerpo	LECTURA-bbdb2e23-08	G	ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-017	
salud-cuerpo	LECTURA-bbdb2e23-09	G	ASTRA5-U0-SALUD-018	
salud-cuerpo	LECTURA-bbdb2e23-10	G	ASTRA5-U0-SALUD-019;ASTRA5-U0-SALUD-020	
salud-cuerpo	LECTURA-bbdb2e23-11	G	ASTRA5-U0-SALUD-021	
salud-cuerpo	LECTURA-bbdb2e23-12	G	ASTRA5-U0-SALUD-022;ASTRA5-U0-SALUD-023	
salud-cuerpo	LECTURA-bbdb2e23-13	G	ASTRA5-U0-SALUD-024;ASTRA5-U0-SALUD-025	
salud-cuerpo	LECTURA-bbdb2e23-14	G	ASTRA5-U0-SALUD-026	
salud-cuerpo	LECTURA-bbdb2e23-15	G	ASTRA5-U0-SALUD-027	
salud-cuerpo	CAND-bbdb2e23-L60	P	ASTRA5-U0-SALUD-003;ASTRA5-U0-SALUD-005;ASTRA5-U0-SALUD-006;ASTRA5-U0-SALUD-007;ASTRA5-U0-SALUD-008;ASTRA5-U0-SALUD-018;ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013	DEDUP: encabezado editorial de '3. Mapa de evidencia [FUERTE]' — restata en forma de lista los hallazgos ya filados (IEPS, farmacias, brecha de género, fentanilo, informalidad); la mención genérica de 'prevalencias de obesidad, diabetes, sedentarismo' no trae cifra propia nueva (obesidad nacional no se cuantifica aquí; diabetes=fila014/015; sedentarismo=fila024/025).
salud-cuerpo	CAND-bbdb2e23-L68	P	ASTRA5-U0-SALUD-004;ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-017;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-015;ASTRA5-U0-SALUD-021	DEDUP: encabezado editorial de '3. Mapa de evidencia [MEDIA]' — restata en forma de lista los hallazgos ya filados (etiquetado, gradiente regional, adherencia a crónicos, imagen corporal); sin cifra propia nueva.
salud-cuerpo	CAND-bbdb2e23-L231	P	ASTRA5-U0-SALUD-028	
salud-cuerpo	CAND-bbdb2e23-L232	P	ASTRA5-U0-SALUD-029	
salud-cuerpo	CAND-bbdb2e23-L238	P	ASTRA5-U0-SALUD-030	
salud-cuerpo	CAND-bbdb2e23-L239	P	ASTRA5-U0-SALUD-031	
salud-cuerpo	CAND-bbdb2e23-L245	P	ASTRA5-U0-SALUD-032	
salud-cuerpo	CAND-bbdb2e23-L246	P	ASTRA5-U0-SALUD-033	
salud-cuerpo	CAND-bbdb2e23-L252	P	ASTRA5-U0-SALUD-034	
salud-cuerpo	CAND-bbdb2e23-L253	P	ASTRA5-U0-SALUD-035	
salud-cuerpo	CAND-bbdb2e23-L259	P	ASTRA5-U0-SALUD-036	
salud-cuerpo	CAND-bbdb2e23-L260	P	ASTRA5-U0-SALUD-037	
salud-cuerpo	TIER-bbdb2e23-L74	T	ASTRA5-U0-SALUD-026	DEDUP: encabezado '[HIPÓTESIS RAZONABLE]:' de la sección 3 — la primera viñeta (consumo compensatorio) ya está filada en salud-cuerpo-026; la segunda viñeta ('rol de la confianza radial en a quién se cree en salud') es mención de un constructo del marco conceptual del proyecto sin cifra ni reactivo propio en este report: NO-AFIRMACION (marco teórico, sin componente contrastable propio distinto al ya filado).
salud-cuerpo	TIER-bbdb2e23-L78	T	ASTRA5-U0-SALUD-027;ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013;ASTRA5-U0-SALUD-022;ASTRA5-U0-SALUD-023	DEDUP: encabezado '[NARRATIVA POPULAR]:' de la sección 3 — sus tres viñetas ('comen mal'=fila027; 'fatalismo cultural'=filas012/013; 'medicina tradicional es atraso/siempre segura'=filas022/023) ya están filadas o cubiertas por sus contrapartes cuantitativas.
salud-cuerpo	TIER-bbdb2e23-L163	T	ASTRA5-U0-SALUD-038	
salud-cuerpo	TIER-bbdb2e23-L219	T	ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013	DEDUP: 'El fatalismo ante la diabetes es cultural' (mito #2, §9) restata literalmente el hallazgo #6 (L19) ya filado como salud-cuerpo-012 (informalidad, reservada/expuesta) y salud-cuerpo-013 (carencia de acceso, PENDIENTE-VERIFICACION-DOCUMENTAL).
salud-cuerpo	LECTURA-bbdb2e23-01	F	ASTRA5-U0-SALUD-001;ASTRA5-U0-SALUD-002	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-02	F	ASTRA5-U0-SALUD-003;ASTRA5-U0-SALUD-004	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-03	F	ASTRA5-U0-SALUD-005;ASTRA5-U0-SALUD-006	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-04	F	ASTRA5-U0-SALUD-007;ASTRA5-U0-SALUD-008	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-05	F	ASTRA5-U0-SALUD-009;ASTRA5-U0-SALUD-010;ASTRA5-U0-SALUD-011	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-06	F	ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-07	F	ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-015	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-08	F	ASTRA5-U0-SALUD-016;ASTRA5-U0-SALUD-017	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-09	F	ASTRA5-U0-SALUD-018	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-10	F	ASTRA5-U0-SALUD-019;ASTRA5-U0-SALUD-020	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-11	F	ASTRA5-U0-SALUD-021	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-12	F	ASTRA5-U0-SALUD-022;ASTRA5-U0-SALUD-023	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-13	F	ASTRA5-U0-SALUD-024;ASTRA5-U0-SALUD-025	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-14	F	ASTRA5-U0-SALUD-026	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	LECTURA-bbdb2e23-15	F	ASTRA5-U0-SALUD-027	DEDUP: ficha de lectura de Codex; mismo id que la unidad G correspondiente, ya filada.
salud-cuerpo	SALUD-INTERNO-01	F		NO-AFIRMACION: auditoría meta — la inversión de marcas (b)/(c) de procedencia frente al glosario §0.1 ya está declarada explícitamente por el propio report en su nota fechada 29/jul/2026 (L54-56); no es una afirmación empírica nueva sobre conducta en México, es una nota de procedencia editorial que U0 tomó en cuenta al llenar procedencia_evidencia de todas las filas.
salud-cuerpo	SALUD-INTERNO-02	F	ASTRA5-U0-SALUD-001;ASTRA5-U0-SALUD-002;ASTRA5-U0-SALUD-003;ASTRA5-U0-SALUD-004;ASTRA5-U0-SALUD-005;ASTRA5-U0-SALUD-006;ASTRA5-U0-SALUD-014;ASTRA5-U0-SALUD-015;ASTRA5-U0-SALUD-030;ASTRA5-U0-SALUD-031;ASTRA5-U0-SALUD-021;ASTRA5-U0-SALUD-034;ASTRA5-U0-SALUD-035;ASTRA5-U0-SALUD-019;ASTRA5-U0-SALUD-020	DEDUP: nota meta sobre los Patrones A-G (impuestos, sellos, farmacias, enfermedad, imagen, drogas); sus componentes cuantitativos y de reactivo ya están cubiertos por las filas listadas.
salud-cuerpo	SALUD-INTERNO-03	F	ASTRA5-U0-SALUD-039	
salud-cuerpo	SALUD-INTERNO-04	F	ASTRA5-U0-SALUD-028;ASTRA5-U0-SALUD-029;ASTRA5-U0-SALUD-030;ASTRA5-U0-SALUD-031;ASTRA5-U0-SALUD-032;ASTRA5-U0-SALUD-033;ASTRA5-U0-SALUD-034;ASTRA5-U0-SALUD-035;ASTRA5-U0-SALUD-036;ASTRA5-U0-SALUD-037;ASTRA5-U0-SALUD-012;ASTRA5-U0-SALUD-013;ASTRA5-U0-SALUD-027;ASTRA5-U0-SALUD-020	DEDUP: nota meta sobre reglas SI-ENTONCES, mitos y vigencia regulatoria (IEPS/NOM/DOF); sus componentes ya están cubiertos por las filas listadas (reglas=028-037, mitos=012/013/027, norma DOF=020).
