ola	era	conducta	eje	segmento	unidad	punto	ic95_lo	ic95_hi	n	n_efectivo_kish	upm	calidad	resultado_id	calc_id	sello_sha256	calibracion
2005T1	clasica	sector_informal	entidad	13	proporcion	0.2935744276186473	0.2659389978382832	0.3265643538673076	4566	2080.66	489	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	14	proporcion	0.2771017626385452	0.265539082517778	0.2899112188094474	6492	4441.29	676	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	15	proporcion	0.3379240604999427	0.3209275745693099	0.3556782568719328	7407	4373.03	858	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	16	proporcion	0.34927534649031794	0.32379565298961765	0.38038606243857664	4956	1819.18	525	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	17	proporcion	0.33933583634640574	0.3211662000392032	0.35650512106360704	4546	3516.42	511	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	18	proporcion	0.2458378164108953	0.22868149331684004	0.26328571243831206	4967	3463.02	494	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	19	proporcion	0.20814152132699537	0.19522338841491582	0.2203150588422436	5981	5572.26	652	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	20	proporcion	0.33728246224615516	0.3043395827275573	0.36602163607685945	5509	2682.17	518	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	21	proporcion	0.30579389826841985	0.2847424161064411	0.3280267475871076	6348	3567.67	685	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	22	proporcion	0.2226489030831265	0.204738588991897	0.24251447774442436	4870	4344.87	494	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	23	proporcion	0.24684922650265206	0.23211961068842685	0.262004062514772	4560	3459.39	527	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	24	proporcion	0.26878161261529304	0.24885632464637863	0.28900228072153383	4982	3926.28	516	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	25	proporcion	0.2261097557111625	0.20403666453782232	0.2465782978958951	5324	2755.65	539	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	26	proporcion	0.22462772844747728	0.2072562721957068	0.24013481301432807	4575	2118.11	549	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	27	proporcion	0.24974054444043622	0.22879447749010942	0.2696962717344561	4761	2697.73	481	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	28	proporcion	0.23188931142220057	0.21698169359428246	0.2521413055878238	4945	2716.63	617	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	29	proporcion	0.388181212147731	0.36474445078487683	0.4132632616319011	4581	4249.4	478	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	30	proporcion	0.2749692117759073	0.25435596009796724	0.2904506072104919	5344	2537.98	672	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	31	proporcion	0.31602426979873244	0.2983987476284841	0.33374444391158975	4788	4076.16	483	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	sector_informal	entidad	32	proporcion	0.24530125118697527	0.22628999974987726	0.270246476027494	4696	2542.89	472	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	nacional	NAC	proporcion	0.08918496475084602	0.08570789693127286	0.09175559242447455	162499	64487.81	18014	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	sexo	HOMBRE	proporcion	0.10070042276974588	0.09724999607854183	0.10382830027754192	101883	41386.35	17883	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	sexo	MUJER	proporcion	0.06846346030144299	0.06476942125369257	0.0724221544436148	60616	23101.75	16997	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	edad	15-29	proporcion	0.08532555302139894	0.0814963832716537	0.08935834574308889	55113	21993.83	15520	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	edad	30-44	proporcion	0.09121801978067155	0.08764447939578808	0.09490847454328488	60882	23631.11	16717	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	edad	45-59	proporcion	0.09035712583801879	0.0843411120992867	0.09487042597158538	34680	13741.43	14000	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	edad	60+	proporcion	0.09315177392657983	0.08610493288869969	0.1021022041052874	11824	5122.51	6698	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	escolaridad	MEDIA-SUPERIOR	proporcion	0.06988051866317399	0.06496919233933254	0.0743923751209333	45067	15618.46	14453	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	escolaridad	PRIM-COMPLETA	proporcion	0.0992682840694127	0.09385427141984418	0.10471131971327109	35777	14768.61	12650	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	escolaridad	PRIM-INCOMPLETA	proporcion	0.11001660067307009	0.10392086197926388	0.11613206447180419	29304	13852.12	9139	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	escolaridad	SECUNDARIA	proporcion	0.08229144926982844	0.07754755583527807	0.0862105821096637	52191	20188.24	15677	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	localidad	100K+	proporcion	0.07682811672309357	0.07319664436649764	0.08049101917722616	101510	34072.68	14587	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	localidad	15K-99K	proporcion	0.08785038986086188	0.08081567240531534	0.09558223636066575	17324	7648.89	1281	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	localidad	2K5-15K	proporcion	0.10500904464357917	0.09482180573850443	0.11425134571025365	18869	8402.64	1138	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	localidad	MENOS-2K5	proporcion	0.1100909135755317	0.10351602733885441	0.11680342877695463	24796	14727.32	1008	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	01	proporcion	0.07232621449373233	0.061747351959233025	0.08278748240472637	4722	4395.67	487	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	02	proporcion	0.02891400140007806	0.023222588793366555	0.03517604368635656	5230	4544.82	669	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	03	proporcion	0.04984232411464293	0.04120050201073304	0.05965305556788825	3801	2423.31	405	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	04	proporcion	0.08403126655217245	0.07298381161562306	0.0945970254197631	4835	3652.9	471	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	05	proporcion	0.06728039478447537	0.056970813246406585	0.07761428089816977	4747	2704.12	622	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	06	proporcion	0.03722756985288382	0.031960460424120034	0.04311336545756779	4739	3334.2	519	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	07	proporcion	0.03456156035003867	0.029341092114892945	0.04058864321887021	5746	3147.15	581	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	08	proporcion	0.05626051879357786	0.045951080681097996	0.06803138965766843	4042	1553.64	558	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	09	proporcion	0.08131707728563298	0.07197112173107119	0.09300253728538645	4511	4081.54	641	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	10	proporcion	0.05891551245533547	0.050169495884321944	0.06912223578897823	4340	2408.67	513	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	11	proporcion	0.11151186994082035	0.0970765429784283	0.12531488770097873	6993	3298.03	743	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	12	proporcion	0.07376010582040533	0.05855249286112877	0.08591568889730788	4595	2628.48	569	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	13	proporcion	0.13390942938047387	0.11877709296290427	0.14675126513123637	4566	2080.66	489	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	14	proporcion	0.09161548130939269	0.07822645413178801	0.10579804285624131	6492	4441.29	676	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	15	proporcion	0.0850821499185836	0.074858140094209	0.09588920429044781	7407	4373.03	858	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	16	proporcion	0.11806079778379827	0.10210168584886126	0.1349983738268892	4956	1819.18	525	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	17	proporcion	0.13836038559278552	0.11294438395215164	0.16233955224878802	4546	3516.42	511	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	18	proporcion	0.14953895086546992	0.13643436101732268	0.16101702293234027	4967	3463.02	494	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	19	proporcion	0.07692989438054025	0.0680226558614036	0.08451183103312206	5981	5572.26	652	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	20	proporcion	0.07245974068782839	0.05897590034091043	0.08811359576202307	5509	2682.17	518	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	21	proporcion	0.11057093615198398	0.09330162473758938	0.12675476426611793	6348	3567.67	685	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	22	proporcion	0.06438519538048834	0.05446318804331642	0.0740141603532651	4870	4344.87	494	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	23	proporcion	0.09322589014934007	0.0831325813785141	0.10363444851209501	4560	3459.39	527	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	24	proporcion	0.09245760190419518	0.08130642185915216	0.10438302211533228	4982	3926.28	516	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	25	proporcion	0.17055243989593344	0.14916869905806499	0.19169929312892878	5324	2755.65	539	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	26	proporcion	0.05343094281192718	0.04682192099987567	0.06246683842772214	4575	2118.11	549	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	27	proporcion	0.0657657407664345	0.053469221192001495	0.0806745961377378	4761	2697.73	481	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	28	proporcion	0.1409114414889283	0.12753769564018694	0.15637812196212197	4945	2716.63	617	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	29	proporcion	0.13055284582141838	0.11918532293136637	0.1452423034464754	4581	4249.4	478	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	30	proporcion	0.08600582204937961	0.07368063544241617	0.10063387836718209	5344	2537.98	672	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	31	proporcion	0.06731184676840049	0.05787620077042273	0.07698053361689308	4788	4076.16	483	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	subocupacion	entidad	32	proporcion	0.18550697962376544	0.1665962405772878	0.20745776613178207	4696	2542.89	472	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	nacional	NAC	proporcion	0.00949989689301061	0.008654641121924298	0.01020456828782934	162499	64487.81	18014	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	sexo	HOMBRE	proporcion	0.011466319056669836	0.010441840261978122	0.0126079322788564	101883	41386.35	17883	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	sexo	MUJER	proporcion	0.005961416222350999	0.005054901511362719	0.0069292806059454174	60616	23101.75	16997	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	edad	15-29	proporcion	0.0092869581460829	0.00786642759811952	0.010421275025702751	55113	21993.83	15520	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	edad	30-44	proporcion	0.010969462043903653	0.009709427813759407	0.012309947382850938	60882	23631.11	16717	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	edad	45-59	proporcion	0.009734362049960995	0.008113557854698179	0.01142325574660298	34680	13741.43	14000	ALTA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
2005T1	clasica	busca_otro_trabajo	edad	60+	proporcion	0.003078878401544858	0.0016494971758793456	0.004588192299334709	11824	5122.51	6698	MODERADA	RESULT-ENOE-PISOS-TABLA	CALC-ENOE-PISOS-0003	3b916aacd14b5bc2c027485dae82dae5d1d68408c3a754b5aa39c99bc9398b8c	SIN-COVARIANZA-LONGITUDINAL-PARA-CALIBRAR
