# canon/citas-sha-obsoletas-purga-2026-08-10.tsv
#
# Citas documentales a SHAs de commit que dejaron de resolver tras
# PURGA-PRIVACIDAD (2026-08-10, ver canon/remapeo-shas-purga-2026-08-10.tsv).
# Barrido de forense/, canon/ y milpa/ buscando tokens hex (7-40 chars)
# que sean prefijo de alguno de los 599 SHAs viejos reescritos. Cero
# coincidencias ambiguas (ningún prefijo empata más de un SHA viejo).
#
# NO EDITADO en este acto -- reescribir 138 archivos forenses en el mismo
# acto que la purga mezcla dos cosas que deben poder auditarse por
# separado. Decisión de mesa: si y cómo actualizar estas citas.
#
archivo	linea	prefijo_citado	sha_viejo_completo	sha_nuevo
forense/notas/2026-08-04-e-mxfls-nota-proceso.md	6	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-enasem-paso1-descriptor.md	40	31fc67159f53fa4a359f37d12030034db8df19e7	31fc67159f53fa4a359f37d12030034db8df19e7	a005ed27bfd8a2ebac5995b858baf598b0e9c3ce
forense/notas/2026-08-04-enasem-paso1-descriptor.md	46	31fc671	31fc67159f53fa4a359f37d12030034db8df19e7	a005ed27bfd8a2ebac5995b858baf598b0e9c3ce
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	11	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	12	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	12	ed2d668	ed2d668c4af4955fdc283fdaf24136d7c36b8e08	bb073d9361f999edb5f3dbe8e45acbd0371699bf
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	13	062f700	062f7000f4552f631e0b2d8e220e7216acd6ade6	258c666cbd45334d30d40f6e2f51c7c1ac749fc8
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	13	0abcdb0	0abcdb0fec0d5c686a06fecf28d5be8a12b87526	2420dffa5c3e719dfb70af1e4691cb3ea95aabfc
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	13	6dbcc27	6dbcc27f51c68361a678ce35887e10f3f6ce6c10	a990fb00b4a008f2830fb66d3bc97f6cc62fecc1
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	13	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	13	ff10d04	ff10d04c14e099e492cead900d30fd8bc69d01e4	5e8c09caecbe0564c5b69f4c32b0a5ce6699bba7
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	16	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	25	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	28	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	28	dff4877	dff48772cdfb02d250870d2ea10967ee430078e0	b0df73f8e0d15a1e8b9e1c2c9b480616f31eb6e5
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	29	0db6d1d	0db6d1da9396003c13e51bb0dda38169c7503527	654f778a9e7254f06cf89a91d6e391f73929b6d6
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	30	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-encargo-e-envipe-g4-paso1.md	30	ce3c284	ce3c284e05d9b5b3aaad5eb33da7b34a0f51cde8	cf48c797ed665bc56fd8d75a868bce0935601166
forense/notas/2026-08-04-encup-certificado-fijado.md	5	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-encup-certificado-fijado.md	11	642be976c748f6e91a7888aceeb532e881fa100a	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-encup-certificado-fijado.md	12	642be976c748f6e91a7888aceeb532e881fa100a	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-encup-certificado-fijado.md	37	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-encup-paso1-deferencia.md	14	58c809c	58c809cf3411a416595f5ffe194e9f969d10244e	5ed80faf0d3cfbadd2e733a16e86621e1e209c9d
forense/notas/2026-08-04-encup-paso1-deferencia.md	36	58c809c	58c809cf3411a416595f5ffe194e9f969d10244e	5ed80faf0d3cfbadd2e733a16e86621e1e209c9d
forense/notas/2026-08-04-encup-paso2-deferencia.md	10	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	17	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	17	6a7954b	6a7954b17b2b587e69afc823a32f8692a9441d6c	6b65ee72de3a249d762ec510cb6b07a46c1f3ee9
forense/notas/2026-08-04-encup-paso2-deferencia.md	19	4b278699fe44c38142146429fc85ee875e0933ae	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	20	4b278699fe44c38142146429fc85ee875e0933ae	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	24	4fb7964	4fb796467e2ffa505aa1dba6df9d2a053beb68a6	7706e3cdf48461f28825bc6e156472dca3ad9c74
forense/notas/2026-08-04-encup-paso2-deferencia.md	27	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	63	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	63	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	66	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-encup-paso2-deferencia.md	156	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	16	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	22	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	34	53bdd3a34dcec24ad4f396df88823a70945fba4e	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	35	53bdd3a34dcec24ad4f396df88823a70945fba4e	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	54	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-endireh-paso1bis-verificacion-microdato.md	56	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md	12	821dbbf	821dbbfc9f9474d0309e42c077a010faf7ab01ae	2bf64186009c8cb8aab5870a4994dd65d0654d6e
forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md	24	821dbbfc9f9474d0309e42c077a010faf7ab01ae	821dbbfc9f9474d0309e42c077a010faf7ab01ae	2bf64186009c8cb8aab5870a4994dd65d0654d6e
forense/notas/2026-08-04-enut-paso1-familismo-obligacion.md	29	090ee0f	090ee0f6b72f662d0361d205d4599d705d84dfd0	1accd6c6a659040d37f96cb39d0f4f5a5d07e998
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	28	53bdd3a34dcec24ad4f396df88823a70945fba4e	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	63	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	64	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	65	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	66	53bdd3a	53bdd3a34dcec24ad4f396df88823a70945fba4e	5ca1b7d1db3e243c62bbf626b6c8b76c169e9f40
forense/notas/2026-08-04-envipe-tper-vic2-tmod-vic-paso1.md	512	090ee0f6b72f662d0361d205d4599d705d84dfd0	090ee0f6b72f662d0361d205d4599d705d84dfd0	1accd6c6a659040d37f96cb39d0f4f5a5d07e998
forense/notas/2026-08-04-fichas-r3-1-r3-4.md	9	a0d8fd5	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-fichas-r3-1-r3-4.md	9	a0d8fd5	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-fichas-r3-1-r3-4.md	9	a0d8fd5	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-hitoD-r5-1-pension-bienestar.md	15	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-hitoD-r5-1-pension-bienestar.md	16	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-hitoD-r5-1-pension-bienestar.md	29	a0d8fd5	a0d8fd538b304e0c36c5ec38ef42b42c89f1177b	9c7af3094931340f878d28e07c0932956d2792ca
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	5	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	5	f08c01d	f08c01d34eb5018dd5a4ae7adcc39f181b4e2eb4	229974320ac9b635dce56e78a1cb6a5c8dac488b
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	7	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	7	a05650f	a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	7	a05650f	a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192
forense/notas/2026-08-04-hitod-r7-2-delito-sin-seguro.md	7	a05650f	a05650f185a43bdf07f72dee30de9095f5946dbf	bd46629b2e5c6037276184b9cf5277d8c666c192
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	10	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	17	1c09601	1c09601ab6538b29fb3f3849f2787fe292e368a8	e2a9bb6cf1a794e19ff231f1cd04138d1c1a0412
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	17	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	19	1c09601	1c09601ab6538b29fb3f3849f2787fe292e368a8	e2a9bb6cf1a794e19ff231f1cd04138d1c1a0412
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	20	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-adr-60.md	218	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	11	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	20	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	25	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	27	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	28	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	34	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	64	2828ec7	2828ec7db595653faccff96f62de3f3d27ad1a0c	5a2f725d15e36ad158cb2457ef48651e6facb462
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	64	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	65	047ebe8	047ebe83e819a09ed71e64acab759f5ea3b5ad32	33f22cd77ada0972dfbb83e5d2436579afabbdb4
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	65	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-m1-adjudicacion-r3-1-paro.md	171	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	12	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	14	612571d	612571d6615789301ccc6384de11beb4fdaff3cb	e86a5c0c6ca672a66de51948fe5f9098c589b9d3
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	14	612571d	612571d6615789301ccc6384de11beb4fdaff3cb	e86a5c0c6ca672a66de51948fe5f9098c589b9d3
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	15	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	15	ca883a3	ca883a365b5286e1079baacb8c95872b6d42a71e	773369be81ed725e22f1ac5ef0a5babb81486edb
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	158	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	159	0db6d1d	0db6d1da9396003c13e51bb0dda38169c7503527	654f778a9e7254f06cf89a91d6e391f73929b6d6
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	160	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	161	482ab20	482ab2053ceb5ba70367c81e068a6cd1a2d791b6	d58b4e0647bfb0d5ac5ac2cb1aae3b829529273b
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	162	8cdabcb	8cdabcb1cc137465cf409ec5993ec066aa52af27	9add715c25defa59ad5454f177478e7bbb76fb42
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	162	ca883a3	ca883a365b5286e1079baacb8c95872b6d42a71e	773369be81ed725e22f1ac5ef0a5babb81486edb
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	163	dff4877	dff48772cdfb02d250870d2ea10967ee430078e0	b0df73f8e0d15a1e8b9e1c2c9b480616f31eb6e5
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	164	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	171	482ab20	482ab2053ceb5ba70367c81e068a6cd1a2d791b6	d58b4e0647bfb0d5ac5ac2cb1aae3b829529273b
forense/notas/2026-08-04-m2-adjudicacion-adr-61.md	171	dff4877	dff48772cdfb02d250870d2ea10967ee430078e0	b0df73f8e0d15a1e8b9e1c2c9b480616f31eb6e5
forense/notas/2026-08-04-medicion-exposicion-violencia-envipe.md	39	642be976c748f6e91a7888aceeb532e881fa100a	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-medicion-exposicion-violencia-envipe.md	43	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-medicion-exposicion-violencia-envipe.md	45	2a218a1	2a218a1a3cd7287e82a525391ce740b5b7e8cdd0	cff3ccdf4e24c2dee9baece1dc43ef39cadbff89
forense/notas/2026-08-04-medicion-exposicion-violencia-envipe.md	48	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-mt-mantenimiento.md	4	2bc613b	2bc613b8860c221a848ff8cab7730e2ce0088424	142fdb37c097d1dfe8b46e071200e0b196ff2787
forense/notas/2026-08-04-mt-mantenimiento.md	5	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-mt-mantenimiento.md	6	3f73c29	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/notas/2026-08-04-mt-mantenimiento.md	48	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-mt-mantenimiento.md	71	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-mt-mantenimiento.md	191	3f73c29	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/notas/2026-08-04-mt-mantenimiento.md	191	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-mt-mantenimiento.md	193	3f73c29ed9265de128dc4eda4a95436bf1546ba4	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/notas/2026-08-04-mt-mantenimiento.md	213	3f73c29	3f73c29ed9265de128dc4eda4a95436bf1546ba4	fee87318cef40914f87dc6485053b175c85b0c47
forense/notas/2026-08-04-mt-mantenimiento.md	214	bd2c975	bd2c9758ef4283deabd7db5a66c8555beb15abbe	11cf73a35bf7e23dcbd4bb8026597ff60b4b65be
forense/notas/2026-08-04-mt-mantenimiento.md	225	837d5fe56d523615259efb77c17c84fee86ac684	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-p3-lca-segmentacion.md	13	6a09a37	6a09a37a4b486c57d6a219342b60eb4276afbc15	c2c41a20da65f1de48de0fe180121fde32528424
forense/notas/2026-08-04-p3-multinivel-preregistro.md	11	f5f3b85	f5f3b852bdd2a0d2855ee7697a667a48a2c58a13	2831ce824f1a89cee103556f11162c8081e995b2
forense/notas/2026-08-04-pb-descargas-f2.md	4	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-pb-descargas-f2.md	9	837d5fe	837d5fe56d523615259efb77c17c84fee86ac684	10b5a5e2e96a351011569d374d6d9ff6f577345b
forense/notas/2026-08-04-pb-descargas-f2.md	64	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-pb-descargas-f2.md	64	9729894	9729894700000da6d1bbbbe0de7b4563e3ccff93	c990846ef9c1cb021d4bcbfe659c926783189fc5
forense/notas/2026-08-04-pb-descargas-f2.md	87	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-pb-descargas-f2.md	90	32d9321	32d9321a9af2df3218e30da66b00b1427ded9a16	e160ab0ef7ead52fd41e3fc45485b08702de3585
forense/notas/2026-08-04-r7-2-ocho-olas.md	5	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-r7-2-ocho-olas.md	5	9ad4719	9ad471998d01cfd105a2da99f30c5fda0b10548c	668af4de6fe1571029dc1dbc46c214e66cb1ffd0
forense/notas/2026-08-04-r7-2-ocho-olas.md	15	642be97	642be976c748f6e91a7888aceeb532e881fa100a	48290bcb7920e6729627f570433c00da0d341ab2
forense/notas/2026-08-04-sens-estatus-examen-descriptor.md	7	c3b3669	c3b366930f31e0edb51d5cf6bbc43e6727b36eab	1da22c88293b0718c59471d1e5a59e782882a89a
forense/notas/2026-08-04-sens-estatus-examen-descriptor.md	9	c3b3669	c3b366930f31e0edb51d5cf6bbc43e6727b36eab	1da22c88293b0718c59471d1e5a59e782882a89a
forense/notas/2026-08-04-sens-estatus-examen-descriptor.md	119	c3b3669	c3b366930f31e0edb51d5cf6bbc43e6727b36eab	1da22c88293b0718c59471d1e5a59e782882a89a
forense/notas/2026-08-04-svystat-casos-referencia.md	8	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-svystat-casos-referencia.md	17	40e5248	40e524818fedb1f03bc99e8791a45c633bb351d1	4404260827a937d82f732a1f664ee4fa7fb768e0
forense/notas/2026-08-04-svystat-casos-referencia.md	32	4b27869	4b278699fe44c38142146429fc85ee875e0933ae	0f9b52a4328ce0a9b723c8efe30d5b5878655f87
forense/notas/2026-08-04-svystat-casos-referencia.md	35	4fb7964	4fb796467e2ffa505aa1dba6df9d2a053beb68a6	7706e3cdf48461f28825bc6e156472dca3ad9c74
forense/notas/2026-08-04-svystat-casos-referencia.md	69	eac2a57	eac2a579ba92ac94de9e06ecb0f363d3a2b12c54	544fcc98dfa917a12fb3a4bd41edcf99eae5fba6
forense/notas/2026-08-04-svystat-casos-referencia.md	77	40e5248	40e524818fedb1f03bc99e8791a45c633bb351d1	4404260827a937d82f732a1f664ee4fa7fb768e0
forense/notas/2026-08-04-svystat-casos-referencia.md	128	eac2a57	eac2a579ba92ac94de9e06ecb0f363d3a2b12c54	544fcc98dfa917a12fb3a4bd41edcf99eae5fba6
forense/notas/2026-08-04-w-coeficientes-generador-paso1.md	3	cb331b6	cb331b6475f6b1ef3a1e7e4843f9c63a310a3e23	02fa62be7c22fb93b00e62aa5534bcba7ec74db8
forense/notas/2026-08-04-w1-p-policial.md	5	4dca34c	4dca34c6b7b65b057c03639021d08b7a651b472e	c62fab7b9f25760b3997d34f3d1697a989de8541
forense/notas/2026-08-04-w1-p-policial.md	5	65302f7	65302f75418d0cd5da5997a7103d2993172515f2	a459955075f4a2bfe1696ed8c040c08536deb1d9
forense/notas/2026-08-04-w1-p-policial.md	148	4432748	44327482e37971cc536c61ebbce241d276d59729	d36ebd264e02677eb0c5942437cd72ab0e672774
forense/notas/2026-08-04-x-condicionamiento-y-forma.md	6	bfd7fcc	bfd7fccc1cd0a3f1bd52d35edaacd3b550e003ef	1714db81528163f955ce786c10a6d7cf290c8b58
forense/notas/2026-08-04-x-condicionamiento-y-forma.md	9	bfd7fcc	bfd7fccc1cd0a3f1bd52d35edaacd3b550e003ef	1714db81528163f955ce786c10a6d7cf290c8b58
forense/notas/2026-08-04-x-condicionamiento-y-forma.md	594	090ee0f	090ee0f6b72f662d0361d205d4599d705d84dfd0	1accd6c6a659040d37f96cb39d0f4f5a5d07e998
forense/notas/2026-08-05-a5-portada-publica-falsas.md	14	3de5a28	3de5a2853ad9b6f04ceace00f668848c62ae4e12	b686b163ca010919cf3756b40e02aedbb11cbd6a
forense/notas/2026-08-05-a5-portada-publica-falsas.md	17	a7f807e	a7f807ed9bc940df4fa07189feb73d16fa250294	b282bb574b94fe6854bb998e14f173bb682c7bba
forense/notas/2026-08-05-a5-portada-publica-falsas.md	19	3de5a28	3de5a2853ad9b6f04ceace00f668848c62ae4e12	b686b163ca010919cf3756b40e02aedbb11cbd6a
forense/notas/2026-08-05-a5-portada-publica-falsas.md	21	3de5a28	3de5a2853ad9b6f04ceace00f668848c62ae4e12	b686b163ca010919cf3756b40e02aedbb11cbd6a
forense/notas/2026-08-05-a5-portada-publica-falsas.md	22	a7f807e	a7f807ed9bc940df4fa07189feb73d16fa250294	b282bb574b94fe6854bb998e14f173bb682c7bba
forense/notas/2026-08-05-a5-portada-publica-falsas.md	23	a7f807e	a7f807ed9bc940df4fa07189feb73d16fa250294	b282bb574b94fe6854bb998e14f173bb682c7bba
forense/notas/2026-08-05-a5-portada-publica-falsas.md	25	a7f807e	a7f807ed9bc940df4fa07189feb73d16fa250294	b282bb574b94fe6854bb998e14f173bb682c7bba
forense/notas/2026-08-05-a5-portada-publica-falsas.md	132	c3adff8	c3adff8f182614a2af4168073206dab7fb950dd7	53f0a8e375b9456b7a304417d9f2545afde32f46
