llave	dominio	conducta	instrumento_ola	segmento	universo_denominador	unidad_escala	punto	ic95_inf	ic95_sup	naturaleza_ic	estado_adopcion	firma	temporalidad	result_punto	result_inf	result_sup	calc	sha256_resultados	sha256_sello	uso	oferta_compatible	oferta_valor_ic	reserva
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-SIN-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	CUENTA:SIN-CUENTA	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.19244713963530663	0.17649939688742816	0.20871437915884727	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-SIN-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-SIN-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-CUENTA-SIN-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-18-29-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	EDAD:18-29	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.24176143557437257	0.21813921088469054	0.26615842426506914	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-18-29-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-18-29-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-18-29-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-18-29-OFERTA-P	0.2865672366710079 [0.2574775872501662, 0.3147074561653212]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-30-44-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	EDAD:30-44	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.32168714241099455	0.2968523101853631	0.34580715992946703	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-30-44-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-30-44-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-30-44-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-30-44-OFERTA-P	0.3080755030598649 [0.2814849458973838, 0.3352702609540188]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-45-59-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	EDAD:45-59	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.2805140259997636	0.25417016220825767	0.30758611633405514	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-45-59-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-45-59-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-45-59-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-45-59-OFERTA-P	0.31543705827628055 [0.2812662664375606, 0.3502058364638087]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-60-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	EDAD:60-MAS	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.19354017708063503	0.15857513896986095	0.22919446124073853	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-60-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-60-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-EDAD-60-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-EDAD-60-MAS-OFERTA-P	0.30426591895166133 [0.25785000019745574, 0.349922609698608]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-HASTA-PRIMARIA-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	ESCOLARIDAD:HASTA-PRIMARIA	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.17277374274898666	0.15249723223343137	0.1942142177575151	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-HASTA-PRIMARIA-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-HASTA-PRIMARIA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-HASTA-PRIMARIA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-HASTA-PRIMARIA-OFERTA-P	0.3318777102280473 [0.30206163676726383, 0.362130059580568]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-MEDIA-SUPERIOR-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	ESCOLARIDAD:MEDIA-SUPERIOR	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.30595351545790755	0.2782513117443828	0.3337258349052762	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-MEDIA-SUPERIOR-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-MEDIA-SUPERIOR-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-MEDIA-SUPERIOR-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-MEDIA-SUPERIOR-OFERTA-P	0.27917049222091583 [0.24532743781574015, 0.31208054122608053]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SECUNDARIA-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	ESCOLARIDAD:SECUNDARIA	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.27822220627178207	0.2509618493096678	0.3051645649308346	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SECUNDARIA-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SECUNDARIA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SECUNDARIA-OFERTA-P	0.2979011990596497 [0.26790515231839834, 0.3288334746843744]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SUPERIOR-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	ESCOLARIDAD:SUPERIOR	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.41080847846050617	0.37649436873411446	0.44539192101707487	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SUPERIOR-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-ESCOLARIDAD-SUPERIOR-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-ESCOLARIDAD-SUPERIOR-OFERTA-P	0.2729673575081196 [0.23375434445897655, 0.3137718042788377]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-15-000-Y-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	LOCALIDAD:15-000-Y-MAS	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.32974397832995556	0.31101904654970264	0.3486085131553777	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-15-000-Y-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-15-000-Y-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-15-000-Y-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-LOCALIDAD-15-000-Y-MAS-OFERTA-P	0.2778445416712952 [0.2557035668230994, 0.30044057907814165]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-MENOR-DE-15-000-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	LOCALIDAD:MENOR-DE-15-000	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.16967183403929553	0.1464219425969995	0.19342775033955395	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-MENOR-DE-15-000-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-MENOR-DE-15-000-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-LOCALIDAD-MENOR-DE-15-000-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-LOCALIDAD-MENOR-DE-15-000-OFERTA-P	0.34028438958397134 [0.31226377631171326, 0.3689213099725956]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-NACIONAL-TODOS-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	NACIONAL:TODOS	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.27462906631324147	0.2595998048911695	0.28960752532996575	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-NACIONAL-TODOS-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-NACIONAL-TODOS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-NACIONAL-TODOS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-NACIONAL-TODOS-OFERTA-P	0.30245415632536843 [0.28495814654898305, 0.31986711505603643]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-1-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	SEXO:1	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.26139562491415963	0.24136614339245793	0.2815857889873186	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-1-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-1-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-1-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-SEXO-1-OFERTA-P	0.3008510568609524 [0.2774663244692938, 0.32395639446640206]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-2-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	SEXO:2	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.2859224005575049	0.2664874231610547	0.3059912451340504	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-2-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-2-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K1-SEXO-2-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2012-CREDITO-SEXO-2-OFERTA-P	0.30386922109549297 [0.28060701518896075, 0.3274875109747936]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2012 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2012	CUENTA:CON-CUENTA	Persona elegida de 18 a 70 años (diseño de ENIF 2012) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; sin eje de formalidad (NO-CONSTRUIBLE por texto). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.022884285319538625	0.015861329174912654	0.030665753038046386	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2012-K2-AUTOMOTRIZ-CUENTA-CON-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2012-0001	2f7d2204fed33eb6c77cbc4d54da9790b0d4aa9d84a1804e960a8713e5519359	de76b12e591dc00cbd640f3fd59ff2606848316cbf2a3a19f99c9ba307c01cb2	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
