# GENERADO por forense/analisis/corpus-completo/catalogo.py — no editar
fuente	programa	ola	id_archivo	titulo	clase	url	formato_elegido	formatos	tamano	licencia	en_manifiesto	prioridad	historia_en_corpus	ola_mas_reciente	reserva_al_entrar	afirmaciones_mapa
INEGI	CCPV	2010	79538	Censo de Población y Vivienda 2010 · Bases de datos · Coahuila de Zaragoza	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/05_coahuila_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	9.16 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79539	Censo de Población y Vivienda 2010 · Bases de datos · Colima	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana//06_colima_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	2.19 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79540	Censo de Población y Vivienda 2010 · Bases de datos · Chiapas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/07_chiapas_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	8.74 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79541	Censo de Población y Vivienda 2010 · Bases de datos · Chihuahua	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/08_chihuahua_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	11.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79542	Censo de Población y Vivienda 2010 · Bases de datos · Distrito Federal	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/09_distrito_federal_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	15.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79543	Censo de Población y Vivienda 2010 · Bases de datos · Durango	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/10_durango_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	4.73 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79544	Censo de Población y Vivienda 2010 · Bases de datos · Guanajuato	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/11_guanajuato_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	10.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79545	Censo de Población y Vivienda 2010 · Bases de datos · Guerrero	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/12_guerrero_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	8.40 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79546	Censo de Población y Vivienda 2010 · Bases de datos · Hidalgo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/13_hidalgo_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	5.60 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79547	Censo de Población y Vivienda 2010 · Bases de datos · Jalisco	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/14_jalisco_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	17.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79548	Censo de Población y Vivienda 2010 · Bases de datos · México	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/15_mexico_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	26.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79549	Censo de Población y Vivienda 2010 · Bases de datos · Michoacán de Ocampo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/16_michoacan_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	10.7 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79550	Censo de Población y Vivienda 2010 · Bases de datos · Morelos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/17_morelos_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	4.71 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79551	Censo de Población y Vivienda 2010 · Bases de datos · Nayarit	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/18_nayarit_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	2.98 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79552	Censo de Población y Vivienda 2010 · Bases de datos · Nuevo León	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/19_nuevo_leon_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	11.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79553	Censo de Población y Vivienda 2010 · Bases de datos · Oaxaca	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/20_oaxaca_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	10.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79554	Censo de Población y Vivienda 2010 · Bases de datos · Puebla	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/21_puebla_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	12.8 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79555	Censo de Población y Vivienda 2010 · Bases de datos · Querétaro	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/22_queretaro_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	3.64 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79556	Censo de Población y Vivienda 2010 · Bases de datos · Quintana Roo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/23_quintana_roo_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	3.64 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79557	Censo de Población y Vivienda 2010 · Bases de datos · San Luis Potosí	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/24_san_luis_potosi_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	5.83 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79558	Censo de Población y Vivienda 2010 · Bases de datos · Sinaloa	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/25_sinaloa_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	7.53 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79559	Censo de Población y Vivienda 2010 · Bases de datos · Sonora	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/26_sonora_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	9.84 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79560	Censo de Población y Vivienda 2010 · Bases de datos · Tabasco	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/27_tabasco_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	2.92 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79561	Censo de Población y Vivienda 2010 · Bases de datos · Tamaulipas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/28_tamaulipas_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	10.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79562	Censo de Población y Vivienda 2010 · Bases de datos · Tlaxcala	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/29_tlaxcala_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	3.04 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79563	Censo de Población y Vivienda 2010 · Bases de datos · Veracruz de Ignacio de la Llave	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/30_veracruz_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	16.5 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79564	Censo de Población y Vivienda 2010 · Bases de datos · Yucatán	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/31_yucatan_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	6.43 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79565	Censo de Población y Vivienda 2010 · Bases de datos · Zacatecas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/iter/ageb_manzana/32_zacatecas_2010_ageb_manzana_urbana_dbf.zip	_dbf.zip	_dbf.zip;_xls.zip	4.29 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
INEGI	CCPV	2010	79566	Censo de Población y Vivienda 2010 · Documentación de la base de datos · Introducción y notas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/doc/principales_resultados_ageb_intro_bd_cpv2010.pdf	.pdf	.pdf	79.6 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	15	SI	2020	ABIERTA	ASTRA5-U0-RURAL-028;ASTRA5-U0-PAREJA-016;ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035;ASTRA5-U0-EMOC-030;ASTRA5-U0-SINT-010;ASTRA5-U0-SINT-016;ASTRA5-U0-CONS-020;ASTRA5-U0-RELIG-001;ASTRA5-U0-RELIG-008;ASTRA5-U0-RELIG-022;ASTRA5-U0-RELIG-025;ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006
