calc_id	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	tau2	n	conteo	result_id_p
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	02	0.061927	0.059362	0.064883				25590		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-02-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	03	0.051038	0.046331	0.056300				9126		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-03-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	04	0.088591	0.085437	0.091736				15352		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-04-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	05	0.078731	0.076926	0.080666				48401		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-05-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	06	0.079650	0.075666	0.083181				18283		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-06-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	07	0.112419	0.109886	0.115061				198918		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-07-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	08	0.068838	0.067747	0.070077				78439		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-08-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	09	0.100513	0.099979	0.101030				97646		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-09-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	10	0.107011	0.103860	0.110068				47952		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-10-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	11	0.101235	0.098940	0.103581				79588		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-11-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	12	0.127185	0.125105	0.129425				155475		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-12-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	13	0.114544	0.111478	0.117703				81872		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-13-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	14	0.091930	0.090274	0.093559				158673		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-14-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	15	0.095007	0.093788	0.096237				220269		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-15-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	16	0.103961	0.102130	0.105827				132896		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-16-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	17	0.099630	0.096583	0.102681				39336		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-17-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	18	0.091221	0.087328	0.095397				27725		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-18-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	19	0.077219	0.076261	0.078178				74022		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-19-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	20	0.128518	0.126799	0.130297				381102		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-20-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	21	0.121253	0.119559	0.122940				223666		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-21-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	22	0.081457	0.076759	0.086046				26208		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-22-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	23	0.055501	0.052556	0.058542				19298		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-23-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	24	0.111410	0.108423	0.114271				65696		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-24-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	25	0.106092	0.101498	0.110403				33057		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-25-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	26	0.077225	0.074977	0.079333				71142		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-26-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	27	0.090153	0.086027	0.094505				26141		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-27-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	28	0.078005	0.076822	0.079345				56857		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-28-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	29	0.121213	0.116639	0.125549				59403		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-29-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	30	0.117904	0.116175	0.119584				253784		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-30-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	31	0.093111	0.091337	0.095136				99715		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-31-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ENT	32	0.095428	0.092066	0.098621				56193		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ENT-32-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	BASICA-O-MENOS	0.119142	0.118648	0.119687				2392237		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ESCOLARIDAD-JEFE-BASICA-O-MENOS-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.042386	0.041881	0.042850				256488		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	SUPERIOR	0.046712	0.046222	0.047194				240143		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	SEXO-JEFE	HOMBRE	0.089223	0.088792	0.089705				2250623		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-SEXO-JEFE-HOMBRE-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	SEXO-JEFE	MUJER	0.123122	0.122446	0.123826				647755		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-SEXO-JEFE-MUJER-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	TLOC	100MIL-MAS	0.085847	0.085591	0.086080				500833		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-TLOC-100MIL-MAS-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	TLOC	15MIL-99MIL	0.096003	0.094449	0.097583				364659		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-TLOC-15MIL-99MIL-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	TLOC	2500-14999	0.110264	0.108887	0.111660				668594		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-TLOC-2500-14999-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	TLOC	MENOS-2500	0.117350	0.116222	0.118444				1364292		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-TLOC-MENOS-2500-P
CALC-CCPV-FAM-PISOS-0001	HOG-60MAS-Y-MENOR-18	FAMILIA_CUIDADOS	2010	TOTAL	TODOS	0.097528	0.097127	0.097981				2898378		RESULT-CCPV-FAM-PISOS-HOG-60MAS-Y-MENOR-18-2010-TOTAL-TODOS-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	30-44	0.147562	0.146914	0.148291				983397		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-EDAD-JEFE-30-44-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	45-59	0.298551	0.297488	0.299689				803241		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-EDAD-JEFE-45-59-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	60-MAS	0.352098	0.350827	0.353255				740004		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-EDAD-JEFE-60-MAS-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	HASTA-29	0.145744	0.144597	0.146937				369468		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-EDAD-JEFE-HASTA-29-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	01	0.194319	0.189521	0.199555				16563		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-01-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	02	0.205055	0.200658	0.209643				25581		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-02-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	03	0.190335	0.165550	0.210581				9114		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-03-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	04	0.234270	0.227926	0.241208				15326		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-04-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	05	0.214579	0.211994	0.217257				48379		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-05-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	06	0.197861	0.193135	0.203456				18283		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-06-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	07	0.246323	0.242779	0.250124				198981		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-07-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	08	0.209620	0.207827	0.211379				78421		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-08-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	09	0.253140	0.252592	0.253717				97487		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-09-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	10	0.252088	0.248356	0.255927				47993		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-10-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	11	0.233878	0.229498	0.237623				79594		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-11-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	12	0.270387	0.266811	0.274008				155630		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-12-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	13	0.256481	0.252200	0.261139				81914		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-13-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	14	0.225398	0.222412	0.228178				158680		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-14-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	15	0.249336	0.247292	0.251207				220292		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-15-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	16	0.232011	0.229199	0.234624				132920		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-16-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	17	0.238808	0.234226	0.243217				39344		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-17-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	18	0.215363	0.210370	0.221264				27744		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-18-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	19	0.226806	0.225067	0.228433				73711		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-19-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	20	0.259342	0.257128	0.261576				381089		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-20-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	21	0.266555	0.264198	0.269188				223650		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-21-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	22	0.206973	0.195851	0.216748				26209		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-22-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	23	0.213359	0.209744	0.217020				19209		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-23-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	24	0.241209	0.237196	0.244984				65682		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-24-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	25	0.250155	0.244491	0.255440				33052		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-25-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	26	0.216753	0.213226	0.220333				71126		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-26-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	27	0.235432	0.229065	0.241810				26134		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-27-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	28	0.220678	0.218980	0.222535				56768		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-28-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	29	0.270491	0.265266	0.275758				59416		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-29-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	30	0.258777	0.256216	0.261103				253879		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-30-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	31	0.229192	0.225917	0.232659				99648		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-31-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ENT	32	0.210352	0.205555	0.215234				56185		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ENT-32-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	BASICA-O-MENOS	0.270860	0.270171	0.271618				2392916		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ESCOLARIDAD-JEFE-BASICA-O-MENOS-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	MEDIA-SUPERIOR	0.170667	0.169618	0.171621				256416		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ESCOLARIDAD-JEFE-MEDIA-SUPERIOR-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	ESCOLARIDAD-JEFE	SUPERIOR	0.152079	0.150824	0.153154				239767		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-ESCOLARIDAD-JEFE-SUPERIOR-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	SEXO-JEFE	HOMBRE	0.209556	0.208833	0.210246				2251316		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-SEXO-JEFE-HOMBRE-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	SEXO-JEFE	MUJER	0.329527	0.328475	0.330578				646688		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-SEXO-JEFE-MUJER-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	TLOC	100MIL-MAS	0.235955	0.235545	0.236328				500148		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-TLOC-100MIL-MAS-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	TLOC	15MIL-99MIL	0.241416	0.238606	0.244125				364576		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-TLOC-15MIL-99MIL-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	TLOC	2500-14999	0.251966	0.249988	0.254210				668485		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-TLOC-2500-14999-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	TLOC	MENOS-2500	0.235921	0.234255	0.237620				1364795		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-TLOC-MENOS-2500-P
CALC-CCPV-FAM-PISOS-0001	HOG-AMPLIADO	FAMILIA_CUIDADOS	2010	TOTAL	TODOS	0.238908	0.238233	0.239555				2898004		RESULT-CCPV-FAM-PISOS-HOG-AMPLIADO-2010-TOTAL-TODOS-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	30-44	0.008638	0.008301	0.009027				983397		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-EDAD-JEFE-30-44-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	45-59	0.009536	0.009176	0.010001				803241		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-EDAD-JEFE-45-59-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	60-MAS	0.009553	0.009372	0.009742				740004		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-EDAD-JEFE-60-MAS-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	EDAD-JEFE	HASTA-29	0.009240	0.008969	0.009523				369468		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-EDAD-JEFE-HASTA-29-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	01	0.007155	0.006552	0.007734				16563		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-01-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	02	0.013649	0.012672	0.014714				25581		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-02-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	03	0.021745	0.012503	0.033181				9114		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-03-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	04	0.008421	0.007366	0.009507				15326		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-04-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	05	0.004811	0.004268	0.005498				48379		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-05-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	06	0.008468	0.007509	0.009531				18283		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-06-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	07	0.008745	0.008142	0.009284				198981		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-07-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	08	0.005850	0.005583	0.006116				78421		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-08-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	09	0.017544	0.017247	0.017843				97487		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-09-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	10	0.005187	0.004736	0.005678				47993		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-10-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	11	0.005875	0.005468	0.006328				79594		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-11-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	12	0.005227	0.004776	0.005693				155630		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-12-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	13	0.006510	0.005806	0.007291				81914		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-13-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	14	0.011498	0.009284	0.015338				158680		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-14-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	15	0.007070	0.006685	0.007412				220292		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-15-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	16	0.006199	0.005805	0.006626				132920		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-16-P
CALC-CCPV-FAM-PISOS-0001	HOG-COMPUESTO	FAMILIA_CUIDADOS	2010	ENT	17	0.008447	0.007711	0.009169				39344		RESULT-CCPV-FAM-PISOS-HOG-COMPUESTO-2010-ENT-17-P
