id	raiz_declarada	raiz_resuelta	archivo	estado_A1	clase_P1	tamano_declarado	tamano_real	hallado_en_otra_raiz	tiene_url_origen	estado_reserva	licencia
enoe_2019_3t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2019_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	44134773	44134773		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2019_4t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2019_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	39117268	39117268		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2020_1t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2020_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	43904494	43904494		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2020_3t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2020_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	34070549	34070549		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2020_4t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2020_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	42038767	42038767		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2021_1t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2021_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	45815136	45815136		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2021_2t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2021_2t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	33876717	33876717		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2021_3t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2021_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	51070919	51070919		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2021_4t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2021_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	43112416	43112416		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2022_1t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2022_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	44630600	44630600		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2022_2t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2022_2t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	41272360	41272360		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2022_3t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2022_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	40289417	40289417		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_2022_4t_csv	data_raw	data_raw	conjunto_de_datos_enoen_2022_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	40388980	40388980		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2023_1t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2023_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	41532376	41532376		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2023_2t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2023_2t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	42728491	42728491		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2023_3t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2023_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	44005595	44005595		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2023_4t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2023_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	43788274	43788274		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2024_1t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2024_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	55944351	55944351		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2024_2t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2024_2t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	41777459	41777459		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2024_3t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2024_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	53958272	53958272		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2024_4t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2024_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	54101479	54101479		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2025_1t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2025_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	61038674	61038674		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2025_2t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2025_2t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	53803168	53803168		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2025_3t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2025_3t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	46026887	46026887		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2025_4t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2025_4t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	54060030	54060030		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_2026_1t_csv	data_raw	data_raw	conjunto_de_datos_enoe_2026_1t_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	42978855	42978855		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
encig2015_estructura_base_datos_pdf	SIN-RAIZ	data_raw	encig15_estructura_base_datos.pdf	COINCIDE	ESTÁ-Y-COINCIDE	4340061	4340061		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
encig2017_estructura_base_datos_pdf	SIN-RAIZ	data_raw	encig17_estructura_base_datos.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2116934	2116934		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
encig2021_estructura_base_datos_pdf	SIN-RAIZ	data_raw	encig21_estructura_base_datos.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2612238	2612238		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
encargoEG_ruptura_enoe_y_descriptores_pendientes_navegador	SIN-RAIZ	data_raw		NO-ES-ARCHIVO	NO-ES-ARCHIVO				NO		
enoe_con_basedatos_proy2010_pdf	SIN-RAIZ	data_raw	con_basedatos_proy2010.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2517892	2517892		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoen_trim3_2020_trim4_2022_documentacion_zip	SIN-RAIZ	data_raw	enoe_n_trim3_2020-trim4_2022.zip	COINCIDE	ESTÁ-Y-COINCIDE	167598763	167598763		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_ampliado_v5_pdf	SIN-RAIZ	data_raw	c_amp_v5.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1074087	1074087		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_ampliado_v6a_pdf	SIN-RAIZ	data_raw	c_amp_v6a.pdf	COINCIDE	ESTÁ-Y-COINCIDE	610436	610436		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_basico_v5_pdf	SIN-RAIZ	data_raw	c_bas_v5.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1057071	1057071		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_basico_v7_pdf	SIN-RAIZ	data_raw	c_bas_v7.pdf	COINCIDE	ESTÁ-Y-COINCIDE	591203	591203		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_sociodemografico_v4_pdf	SIN-RAIZ	data_raw	c_sdem_v4.pdf	COINCIDE	ESTÁ-Y-COINCIDE	916902	916902		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enoe_cuestionario_sociodemografico_v5a_pdf	SIN-RAIZ	data_raw	c_sdem_v5a.pdf	COINCIDE	ESTÁ-Y-COINCIDE	698586	698586		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2002_bd_dbf	SIN-RAIZ	data_raw	enut2002_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2667594	2667594		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2002_fd_pdf	SIN-RAIZ	data_raw	enut2002_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	239525	239525		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2009_bd_dbf	SIN-RAIZ	data_raw	enut2009_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	5249774	5249774		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2009_fd_pdf	SIN-RAIZ	data_raw	enut2009_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	187410	187410		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2009_diccionario_variables_html	SIN-RAIZ	data_raw	enut2009_diccionario_variables.html	COINCIDE	ESTÁ-Y-COINCIDE	32841	32841		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2014_bd_dbf	SIN-RAIZ	data_raw	enut2014_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	5624461	5624461		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2014_fd_xls	SIN-RAIZ	data_raw	enut2014_fd.xls	COINCIDE	ESTÁ-Y-COINCIDE	334336	334336		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2014_diccionario_variables_html	SIN-RAIZ	data_raw	enut2014_diccionario_variables.html	COINCIDE	ESTÁ-Y-COINCIDE	50445	50445		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2019_bd_csv	SIN-RAIZ	data_raw	enut2019_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	11086174	11086174		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2019_fd_xlsx	SIN-RAIZ	data_raw	enut2019_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	116279	116279		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2019_der_zip	SIN-RAIZ	data_raw	enut2019_der.zip	COINCIDE	ESTÁ-Y-COINCIDE	83679	83679		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2019_diccionario_variables_html	SIN-RAIZ	data_raw	enut2019_diccionario_variables.html	COINCIDE	ESTÁ-Y-COINCIDE	46879	46879		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2024_bd_csv	SIN-RAIZ	data_raw	enut2024_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	17934681	17934681		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2024_fd_xlsx	SIN-RAIZ	data_raw	enut2024_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	162690	162690		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2024_der_zip	SIN-RAIZ	data_raw	enut2024_der.zip	COINCIDE	ESTÁ-Y-COINCIDE	227361	227361		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
enut2024_diccionario_variables_html	SIN-RAIZ	data_raw	enut2024_diccionario_variables.html	COINCIDE	ESTÁ-Y-COINCIDE	40533	40533		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
cpv2020_cuestionario_ampliado_pdf	SIN-RAIZ	data_raw	Censo2020_cuest_ampliado.pdf	COINCIDE	ESTÁ-Y-COINCIDE	986778	986778		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
enadid2023_hogar_cuestionario_pdf	SIN-RAIZ	data_raw	hogar_enadid23.pdf	COINCIDE	ESTÁ-Y-COINCIDE	997178	997178		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
enadid2023_mujer_modulo_cuestionario_pdf	SIN-RAIZ	data_raw	mujer_enadid23.pdf	COINCIDE	ESTÁ-Y-COINCIDE	943319	943319		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_caas_eum_csv	SIN-RAIZ	data_raw	Censo2020_CAAS_eum_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1076224	1076224		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_iter_nal_csv	SIN-RAIZ	data_raw	ITER_NAL_2020_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	36604573	36604573		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_diccionario_cuestionario_ampliado_xlsx	SIN-RAIZ	data_raw	diccionario_cuestionario_ampliado_cpv2020.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	95642	95642		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_caas_descriptor_bd_xlsx	SIN-RAIZ	data_raw	Censo2020_CAAS_descriptor_bd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	77167	77167		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_ceu_descriptor_bd_xlsx	SIN-RAIZ	data_raw	Censo2020_CEU_descriptor_bd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	52106	52106		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_fd_iter_pdf	SIN-RAIZ	data_raw	fd_iter_cpv2020.pdf	COINCIDE	ESTÁ-Y-COINCIDE	921352	921352		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
enadid2023_base_datos_csv	SIN-RAIZ	data_raw	base_datos_enadid23_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	44922433	44922433		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
enadid2023_fd_xlsx	SIN-RAIZ	data_raw	fd_enadid23.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	2085302	2085302		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
descargamasiva_382026_131650_xml	SIN-RAIZ	data_raw	DescargaMasivaOD_382026_131650.xml	COINCIDE	ESTÁ-Y-COINCIDE	69763	69763		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
cpv2020_ceu_eum_csv	SIN-RAIZ	data_raw	Censo2020_CEU_eum_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	135163712	135163712		SI		Uso público INEGI, art. 100 LSNIEG (citar la fuente)
lapop_abmex2023_cuestionario_mexico	SIN-RAIZ	data_raw	lapop_abmex2023_cuestionario.pdf	COINCIDE	ESTÁ-Y-COINCIDE	627114	627114		SI		© Vanderbilt University 2023, derechos reservados (declarado en el propio PDF); 
latinobarometro2024_cuestionario_esp	SIN-RAIZ	data_raw	latinobarometro2024_cuestionario_esp.pdf	COINCIDE	ESTÁ-Y-COINCIDE	430128	430128		SI		© Corporación Latinobarómetro (aviso del sitio); términos de reuso del cuestiona
latinobarometro2024_fichas_tecnicas	SIN-RAIZ	data_raw	latinobarometro2024_fichas_tecnicas.pdf	COINCIDE	ESTÁ-Y-COINCIDE	16325	16325		SI		© Corporación Latinobarómetro (aviso del sitio); términos de reuso no declarados
endireh2021_fd_pdf	SIN-RAIZ	data_raw	endireh2021/endireh2021_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	10369637	10369637		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
endireh2021_bd_csv_zip	SIN-RAIZ	data_raw	endireh2021/bd_endireh_2021_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	78902567	78902567		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
endutih2024_bd_dbf_zip	SIN-RAIZ	data_raw	endutih2024/endutih2024_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	8823853	8823853		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
mociba2024_bd_csv_zip	SIN-RAIZ	data_raw	mociba2024/mociba2024_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1500882	1500882		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
encup_2012_base_datos_xlsx	SIN-RAIZ	data_raw	encup_2012_base_datos_xlsx.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	4814178	4814178		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
encup_2001_cuestionario_pdf	SIN-RAIZ	data_raw	encup_2001_cuestionario_pdf.pdf	COINCIDE	ESTÁ-Y-COINCIDE	147691	147691		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
encup_2003_cuestionario_pdf	SIN-RAIZ	data_raw	encup_2003_cuestionario_pdf.pdf	COINCIDE	ESTÁ-Y-COINCIDE	233736	233736		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
encup_2005_cuestionario_pdf	SIN-RAIZ	data_raw	encup_2005_cuestionario_pdf.pdf	COINCIDE	ESTÁ-Y-COINCIDE	116061	116061		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
encup_2008_cuestionario_pdf	SIN-RAIZ	data_raw	encup_2008_cuestionario_pdf.pdf	COINCIDE	ESTÁ-Y-COINCIDE	396678	396678		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
encup_2012_cuestionario_pdf	SIN-RAIZ	data_raw	encup_2012_cuestionario_pdf.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1026475	1026475		SI		Términos y Condiciones de gob.mx (https://www.gob.mx/terminos); texto completo n
endutih2024_fd_xlsx	SIN-RAIZ	data_raw	endutih2024/fd_endutih2024.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	155075	155075		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
mociba2024_fd_xlsx	SIN-RAIZ	data_raw	mociba2024/mociba2024_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	139012	139012		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2018_bd_csv_zip	SIN-RAIZ	data_raw	enasem2018/enasem_2018_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	8767343	8767343		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2018_fd_xlsx	SIN-RAIZ	data_raw	enasem2018/enasem_2018_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	628677	628677		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2021_bd_csv_zip	SIN-RAIZ	data_raw	enasem2021/enasem_2021_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	7438658	7438658		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2021_fd_xlsx	SIN-RAIZ	data_raw	enasem2021/enasem_2021_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	633836	633836		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2024_bd_csv_zip	SIN-RAIZ	data_raw	enasem2024/enasem_2024_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	11929796	11929796		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasem2024_fd_xlsx	SIN-RAIZ	data_raw	enasem2024/enasem_2024_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	617009	617009		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
ensu2025_bd_csv_zip	SIN-RAIZ	data_raw	ensu2025/ensu_bd_2025_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	12332522	12332522		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enbiare2021_bd_csv_zip	SIN-RAIZ	data_raw	enbiare2021/enbiare_2021_base_de_datos_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	5684658	5684658		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enbiare2021_fd_pdf	SIN-RAIZ	data_raw	enbiare2021/enbiare_2021_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	997663	997663		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasic2022_bd_csv_zip	SIN-RAIZ	data_raw	enasic2022/enasic_2022_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	2289078	2289078		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enasic2022_fd_xlsx	SIN-RAIZ	data_raw	enasic2022/enasic_2022_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	266488	266488		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
ensafi2023_bd_csv_zip	SIN-RAIZ	data_raw	ensafi2023/ensafi_2023_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	5027338	5027338		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enpol2021_bd_csv_zip	SIN-RAIZ	data_raw	enpol2021/bd_enpol_2021_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	35914746	35914746		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enpol2021_fd_pdf	SIN-RAIZ	data_raw	enpol2021/fd_enpol2021.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3945038	3945038		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enfih2019_bd_csv_zip	SIN-RAIZ	data_raw	enfih2019/enfih_2019_base_de_datos_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	4404049	4404049		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enfih2019_fd_xlsx	SIN-RAIZ	data_raw	enfih2019/enfih_2019_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	202396	202396		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enti2022_bd_dbf_zip	SIN-RAIZ	data_raw	enti2022/enti_2022_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	18671874	18671874		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
enti2022_fd_pdf	SIN-RAIZ	data_raw	enti2022/enti_2022_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1760381	1760381		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
eder2025_bd_csv_zip	SIN-RAIZ	data_raw	eder2025/eder2025_bases_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	15399361	15399361		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
eder2025_descripcion_bd_pdf	SIN-RAIZ	data_raw	eder2025/eder2025_descripcion_bd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	4380365	4380365		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
edr2024_bd_dbf_zip	SIN-RAIZ	data_raw	edr2024/defunciones_base_datos_2024_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	28238311	28238311		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
elcos2012_bd_dbf_zip	SIN-RAIZ	data_raw	elcos2012/ELCOS_BD_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	3902958	3902958		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
elcos2012_fd_xls	SIN-RAIZ	data_raw	elcos2012/elcos_fd.xls	COINCIDE	ESTÁ-Y-COINCIDE	293376	293376		SI		Terminos de Libre Uso de la Informacion del INEGI (https://www.inegi.org.mx/ineg
encig25_base_datos_csv	SIN-RAIZ	data_raw	encig25_base_datos_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	37624925	37624925		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
encig25_estructura_base_datos_pdf	SIN-RAIZ	data_raw	encig25_estructura_base_datos.pdf	COINCIDE	ESTÁ-Y-COINCIDE	14820825	14820825		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
eder_2011_eder2011_descripcion_de_archivos	SIN-RAIZ	data_raw	eder2011/eder2011_descripcion_de_archivos.xls	COINCIDE	ESTÁ-Y-COINCIDE	174080	174080		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
eder_2011_eder2011_bases_dbf	SIN-RAIZ	data_raw	eder2011/eder2011_bases_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	10394938	10394938		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
eder_2017_eder2017_descripcion_calculor	SIN-RAIZ	data_raw	eder2017/eder2017_descripcion_calculoR.pdf	COINCIDE	ESTÁ-Y-COINCIDE	878079	878079		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
eder_2017_eder2017_fd	SIN-RAIZ	data_raw	eder2017/eder2017_fd.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2201081	2201081		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
