relacion_id	tipo_trabajo	siguiente_accion	siguiente_accion_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original	input_requerido	input_requerido_original	reserva	reserva_original	siguiente_accion_tipificada	input_requerido_clasificacion	criterio_cierre	prioridad_operativa	regla_clasificacion_id	reserva_clasificacion
REL-c3e1306bb304b019d0a94e4b	CURADURIA_FUENTE	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	Resolver a un payload canónico local y abrir tabla/diccionario con unidad, periodo y variables de exposición y desenlace.	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-c3e1306bb304b019d0a94e4b con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-c59edf3fce0cc17066bed9ee	BUSQUEDA_DIRIGIDA	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-c59edf3fce0cc17066bed9ee con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-c6870668d94d02dded8c4126	CURADURIA_FUENTE	Abrir instrumento, ficha muestral y resultados CCPV; verificar cobertura geográfica y réplica del estimando original.	Abrir instrumento, ficha muestral y resultados CCPV; verificar cobertura geográfica y réplica del estimando original.	MAIN:canon/glosario-v5_6.md;MAIN:corpus/reports/El_México_Rural_e_Indígena_en_sus_Propios_Términos__Comunalidad__Autoridad_y_Reciprocidad_como_Sistemas_con_Lógica_Propia.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md;MAIN:corpus/reports/Psychology_of_Mexico-US_Migration__Identity__Family__Aspiration__and_Wellbeing_in_2025.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-c6870668d94d02dded8c4126 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-c72dd30027c28df4603464d5	CURADURIA_FUENTE	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-c72dd30027c28df4603464d5 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-c9a73bd2a8258784f9f08ea8	BUSQUEDA_DIRIGIDA	Abrir codebook y buscar el reactivo literal de estatus; no inferirlo de gasto, crédito o bienestar.	Abrir codebook y buscar el reactivo literal de estatus; no inferirlo de gasto, crédito o bienestar.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L8	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-c9a73bd2a8258784f9f08ea8 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-ca5ecbdfd4be3728df0e509f	BUSQUEDA_DIRIGIDA	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	Obtener autorización de licencia y abrir codebook/archivo México; localizar el par reactivo–desenlace exacto.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-ca5ecbdfd4be3728df0e509f con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-cc6596882b8f135c946ad0f4	CURADURIA_FUENTE	Buscar en el diccionario ENBIARE abierto términos de desconocido, transacción, sanción y confianza; documentar ausencia delimitada si no aparecen.	Buscar en el diccionario ENBIARE abierto términos de desconocido, transacción, sanción y confianza; documentar ausencia delimitada si no aparecen.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-cc6596882b8f135c946ad0f4 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-cd0d1c5fd7e85418603c73cd	BUSQUEDA_DIRIGIDA	Consolidar codebook.	Consolidar codebook.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-cd0d1c5fd7e85418603c73cd con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-cf53a5e4bf5bf666390fa543	CURADURIA_FUENTE	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L3;MAIN:data/mapa-ext-general-2026-08-06.tsv	MAIN:canon/modelo-decision-v4_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-cf53a5e4bf5bf666390fa543 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-cf8f5979c73cdbe59cfaf5fd	CURADURIA_FUENTE	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	MAIN:README.md;MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-cf8f5979c73cdbe59cfaf5fd con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-d630dc1ea394364e53631401	BUSQUEDA_DIRIGIDA	Obtener codebook.	Obtener codebook.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-d630dc1ea394364e53631401 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-d67770c443936b1d84304513	BUSQUEDA_DIRIGIDA	Descargar el levantamiento y diccionario ENAFIN pertinente; mapear variable y desenlace concretos de la necesidad.	Descargar el levantamiento y diccionario ENAFIN pertinente; mapear variable y desenlace concretos de la necesidad.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	MAIN:data/mapa-fuentes-2026-08-06.tsv:L62	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-d67770c443936b1d84304513 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-d7d327e72f466b970d040e81	CURADURIA_FUENTE	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md;MAIN:corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	MAIN:canon/gobernanza-v1_15.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-d7d327e72f466b970d040e81 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-d82eb6cef055001e7587db31	BUSQUEDA_DIRIGIDA	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	MAIN:data/mapa-ext-general-2026-08-06.tsv:L4	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-d82eb6cef055001e7587db31 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-da62a7c3cdb80080258aa148	CURADURIA_FUENTE	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.	Abrir el diccionario ENFIH y construir una tabla variable×constructo×desenlace para esta necesidad; verificar coobservación por llave de persona.	MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L9;MAIN:forense/encargos/2026-08-07-abrir-4.md;MAIN:forense/hitoE-campana-medicion-v2_0.md	MAIN:data/abrir4-variables-2026-08-08.tsv	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-da62a7c3cdb80080258aa148 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-dc5971db0730ed2876fdb5b3	BUSQUEDA_DIRIGIDA	Abrir codebook.	Abrir codebook.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-dc5971db0730ed2876fdb5b3 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-dd07107a27bb1a5682a22176	CURADURIA_FUENTE	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/diseno-muestral.yaml;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-dd07107a27bb1a5682a22176 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-ddc381f55d9879a6629a14d4	BUSQUEDA_DIRIGIDA	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.	Abrir cuestionario y codebook 2012 y localizar las variables exactas y su llave longitudinal.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16	MAIN:data/mapa-ext-general-2026-08-06.tsv	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-ddc381f55d9879a6629a14d4 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-de059d547843c8fefa01197a	BUSQUEDA_DIRIGIDA	Abrir cuestionario/base ENCUP solo para confirmar unidad geográfica y turnout; si no hay municipio×tipo de elección, cerrar esta relación.	Abrir cuestionario/base ENCUP solo para confirmar unidad geográfica y turnout; si no hay municipio×tipo de elección, cerrar esta relación.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-de059d547843c8fefa01197a con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-e10120bebb9ed07d210a3a86	BUSQUEDA_DIRIGIDA	Abrir cuestionarios de los módulos 2/7 y mapear variables; usar solo como contexto municipal si no existe unidad individual.	Abrir cuestionarios de los módulos 2/7 y mapear variables; usar solo como contexto municipal si no existe unidad individual.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-e10120bebb9ed07d210a3a86 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-e2371e6b0d421f30c496d3da	BUSQUEDA_DIRIGIDA	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-e2371e6b0d421f30c496d3da con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-e247f2d5250d822fb74a0638	BUSQUEDA_DIRIGIDA	Obtener codebook.	Obtener codebook.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-e247f2d5250d822fb74a0638 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-e74ad11dd79c7485c9704116	CURADURIA_FUENTE	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.	Abrir cuestionario y diccionario ENCOAP; localizar el reactivo y el desenlace exactos exigidos por la necesidad.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	MAIN:canon/modelo-decision-v4_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-e74ad11dd79c7485c9704116 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-e86c10c4e19ea32e57b6a28d	BUSQUEDA_DIRIGIDA	Abrir codebook.	Abrir codebook.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-e86c10c4e19ea32e57b6a28d con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-e95e26820797a0f55c9246d7	BUSQUEDA_DIRIGIDA	Abrir cuestionario.	Abrir cuestionario.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-e95e26820797a0f55c9246d7 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-ea0dde2ebf4bd96af8e3e139	CURADURIA_FUENTE	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-ea0dde2ebf4bd96af8e3e139 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
